대여일자,대여소번호,대여소명,대여구분코드,성별,연령대코드,이용건수,운동량,탄소량,이동거리,이용시간
Feb-20-2020,2214,2214. 신반포역 2번출구 앞,단체,M,AGE_004,6,1077.59,9.39,40500.0,422
Jan-20-2020,1213,1213. 백토공원 앞,정기,M,AGE_005,19,3406.32,24.36,104970.0,278
Mar-20-2020,2250,2250. 서초유치원 맞은편,일일(회원),M,AGE_002,11,2211.28,19.15,82580.0,658
Mar-20-2020,915,915. 증산역 4번출구,정기,M,AGE_001,5,307.86,2.86,12340.0,159
Apr-20-2020,2219,"2219. 고속터미널역 8-1번, 8-2번 출구 사이",일일(회원),F,AGE_005,11,625.12,5.89,25430.0,570
May-20-2020,2412,2412. 일원1동 주민센터,정기,F,AGE_006,16,407.32,3.88,16720.0,979
Feb-20-2020,213,213. KT앞,정기,F,AGE_002,10,1459.9,15.48,66790.0,132
May-20-2020,466,466.롯데호텔,정기,F,AGE_002,28,150.02,1.76,7576.71,640
Feb-20-2020,3500,3500. 군자역2번출구,일일(회원),F,AGE_003,2,154.5,1.77,7650.0,125
Apr-20-2020,2344,2344. 리엔파크 2단지 앞,일일(회원),F,AGE_006,1,0.28,0.0,10.0,3
Jan-20-2020,213,213. KT앞,정기,F,AGE_005,7,1580.99,14.08,60700.0,91
May-20-2020,287,287. 영등포전화국사거리 (서강어린이공원),일일(회원),M,AGE_004,3,49.18,0.42,1800.0,44
May-20-2020,1197,1197. 엘펠리체 호텔 건너편,정기,F,AGE_001,5,87.52,1.02,4360.0,77
May-20-2020,399,399. 서울역 센트럴 자이아파트,정기,F,AGE_005,6,80.82,0.73,3140.0,83
Apr-20-2020,1296,1296. 석촌호수교차로 (송파나루근린공원 앞),일일(회원),M,AGE_001,1,59.99,0.47,2020.0,11
Feb-20-2020,1245,1245. 문정 법조단지9,정기,M,AGE_005,15,2319.89,20.58,88680.0,221
Feb-20-2020,318,318. 광교사거리 남측,일일(회원),M,AGE_004,1,422.93,2.48,10680.0,42
Apr-20-2020,548,548. 자양나들목,정기,F,AGE_006,2,288.39,2.25,9710.0,57
May-20-2020,2919,2919.등나무 근린공원(시립북서울미술관 앞) ,정기,M,AGE_004,3,0.0,0.0,0.0,86
May-20-2020,1337,1337. 돈암성당 옆,정기,M,AGE_008,1,90.99,0.77,3330.0,26
Feb-20-2020,1534,1534. 북서울 꿈의 숲 동문,정기,F,AGE_001,2,361.55,2.55,11000.0,72
Mar-20-2020,243,243. 이앤씨드림타워 앞,일일(회원),M,AGE_003,14,1349.27,11.29,48610.0,461
Apr-20-2020,115,115. 사루비아 빌딩 앞,정기,M,AGE_007,8,250.13,2.22,9570.0,113
Apr-20-2020,967,967. 서울혁신파크2,일일(비회원),F,AGE_008,1,90.35,0.81,3510.0,39
Feb-20-2020,1336,1336. 성북3교 위,단체,M,AGE_001,2,103.13,0.89,3830.0,38
Apr-20-2020,1150,1150. 송정역 1번출구,일일(회원),M,AGE_003,15,1599.55,13.65,58860.0,516
Feb-20-2020,159,159. 이대역 4번 출구,일일(회원),M,AGE_002,9,532.98,4.44,19120.0,171
May-20-2020,678,678.장안힐스테이트(아) 앞,정기,M,AGE_004,10,0.0,0.0,0.0,195
Jan-20-2020,3,중랑센터,일일(회원),M,AGE_003,3,61.82,0.52,2230.0,75
Jan-20-2020,428,428. 명보사거리,정기,F,AGE_004,5,139.2,1.51,6530.0,52
May-20-2020,1226,1226. 잠실4동 주민센터 옆,일일(회원),F,AGE_001,2,328.44,2.96,12760.0,121
Feb-20-2020,1181,1181. 농수산식품공사 (강서지사),정기,F,AGE_004,8,511.82,3.84,16570.0,110
Jan-20-2020,1111,1111. 마곡엠밸리6_7단지 마곡중학교,일일(회원),M,AGE_001,5,1566.12,15.15,65270.0,152
Jan-20-2020,533,533. 우리은행 금호동 지점 앞,정기,F,AGE_002,8,1208.26,12.05,51940.0,242
Mar-20-2020,1118,1118. 증미역 3번출구뒤(등촌두산위브센티움오피스텔),일일(회원),F,AGE_003,32,3812.01,38.68,166770.0,1533
Mar-20-2020,919,919. 서울혁신파크,정기,M,AGE_006,12,555.27,4.56,19650.0,156
Jan-20-2020,178,178. 증산3교 앞,정기,F,AGE_002,5,411.06,4.65,20080.0,180
Apr-20-2020,1453,1453. 중랑캠핑숲,정기,M,AGE_005,8,3035.48,22.06,95140.0,458
Apr-20-2020,742,742. 등촌역 5번 출구 뒤,정기,F,AGE_007,3,83.64,0.83,3580.0,46
May-20-2020,916,916. 평생학습관 앞,정기,F,AGE_002,114,4204.2,40.2,173350.0,3405
Apr-20-2020,2172,2172. 나들목공원,정기,M,AGE_002,36,2681.98,23.26,100190.0,662
Jan-20-2020,1026,1026. 대명초교 입구 교차로,정기,F,AGE_004,2,127.61,1.41,6080.0,162
Apr-20-2020,1735,"1735. 도봉역 1,2번 출구사이 건너편",단체,M,AGE_001,4,557.11,4.86,20940.0,123
Mar-20-2020,2215,2215. 반포종합운동장 입구,단체,F,AGE_004,10,1593.61,15.78,68020.0,713
May-20-2020,2343,2343. 세곡사거리 대왕파출소 앞,일일(회원),M,AGE_003,12,588.42,5.3,22860.0,473
Feb-20-2020,2176,2176. 보라매공원 보도육교,일일(회원),F,AGE_004,2,345.95,3.12,13440.0,77
Apr-20-2020,587,587. 유니베라 앞,정기,F,AGE_007,2,52.76,0.47,2050.0,33
Apr-20-2020,1105,1105. 방화근린공원,일일(회원),M,AGE_003,9,2024.44,16.03,69090.0,485
Feb-20-2020,714,714. 한국SGI 양천문화회관 앞,일일(회원),M,AGE_002,4,399.98,3.29,14200.0,130
Mar-20-2020,154,154. 마포구청역 ,일일(회원),F,AGE_004,11,792.04,8.58,37030.0,386
Feb-20-2020,302,302. 경복궁역 4번출구 뒤,정기,M,AGE_002,67,5394.84,42.89,184950.0,993
Mar-20-2020,2320,2320. 도곡역 대치지구대 방향,단체,F,AGE_003,3,279.78,3.28,14130.0,71
Feb-20-2020,1684,1684. 태릉입구역 5번출구,일일(회원),F,AGE_002,13,1604.76,15.82,68210.0,574
Apr-20-2020,2242,2242.양재역 11번 출구 앞,정기,M,AGE_004,74,6354.01,52.56,226580.0,1659
Apr-20-2020,707,707. 신정3동주민센터,정기,F,AGE_005,2,108.82,1.06,4580.0,47
Feb-20-2020,1286,1286. 위례중앙푸르지오 1단지 앞,일일(회원),F,AGE_002,10,2477.7,25.12,108270.0,389
Feb-20-2020,2212,2212.서초현대4차아파트 201동 맞은편,정기,F,AGE_002,9,176.1,1.85,7950.0,51
Jan-20-2020,213,213. KT앞,일일(비회원),M,AGE_008,1,17.5,0.16,680.0,4
Apr-20-2020,116,116. 일진아이윌아파트 옆,단체,M,AGE_002,1,0.0,0.0,0.0,22
Mar-20-2020,1616,1616. 하계2동 공항버스정류장 옆,일일(회원),M,AGE_001,14,1867.5,15.36,66213.81,515
Feb-20-2020,515,515. 광양중학교 앞,정기,F,AGE_005,3,230.59,1.96,8460.0,48
Mar-20-2020,656,656. 영휘원 교차로,일일(회원),M,AGE_003,10,2089.07,16.64,71750.0,254
Jan-20-2020,507,507. 성수아이에스비즈타워 앞,정기,F,AGE_002,94,8215.9,85.45,368460.0,1040
Feb-20-2020,930,930. 구 서부경찰서 건너편,일일(회원),F,AGE_008,1,287.3,3.37,14510.0,86
May-20-2020,2392,2392. 구룡산 입구 (구룡산 서울둘레길 입구),정기,F,AGE_003,2,43.48,0.42,1830.0,10
May-20-2020,2312,2312. 청담역 13번 출구 앞,일일(회원),F,AGE_004,6,154.48,1.93,8300.0,148
Apr-20-2020,720,720. 서울강월초등학교 앞,정기,F,AGE_006,12,525.52,5.81,25040.0,138
Apr-20-2020,1105,1105. 방화근린공원,정기,M,AGE_004,19,616.88,5.25,22550.0,380
Mar-20-2020,1742,1742. 북한산 코오롱 하늘채,정기,M,AGE_004,12,429.78,3.33,14350.0,78
May-20-2020,2310,2310. 청담동 맥도날드 옆(위치),일일(회원),F,AGE_003,6,595.13,7.13,30710.0,437
Jan-20-2020,1447,1447. 면목역 3번출구,일일(회원),M,AGE_001,2,165.57,1.26,5430.0,59
Feb-20-2020,1321,1321. 국민은행 종암동지점 앞,정기,M,AGE_001,24,2948.06,23.65,101870.0,864
Mar-20-2020,838,838. 숙대입구역 4번출구,일일(회원),M,AGE_006,2,93.26,0.73,3140.0,320
Jan-20-2020,526,526. 용답토속공원 앞,정기,F,AGE_003,24,2542.47,23.0,99150.0,624
May-20-2020,1537,1537. 북한산 우이역,일일(회원),F,AGE_005,1,0.0,0.0,0.0,39
Apr-20-2020,1327,1327. 상월곡역 3번출구,정기,M,AGE_001,4,116.34,0.92,3970.0,55
May-20-2020,1358,1358. 정릉도서관 앞,정기,F,AGE_004,1,0.0,0.0,0.0,13
Apr-20-2020,1203,1203. 밀리아나2빌딩 앞,정기,F,AGE_003,87,5968.49,61.5,265120.0,2411
Apr-20-2020,526,526. 용답토속공원 앞,정기,M,AGE_004,102,8520.31,65.03,280230.0,2770
Jan-20-2020,129,129. 신촌역(2호선) 6번출구 옆,정기,M,AGE_001,1,35.89,0.24,1030.0,6
Jan-20-2020,2607,2607. 복정역 2번출구 후문 (장지치안센터),일일(회원),F,AGE_002,2,152.79,1.34,5780.0,39
Apr-20-2020,136,136. 대흥동 주민센터,일일(회원),F,AGE_002,5,712.07,6.64,28610.0,273
Mar-20-2020,1122,1122. 황금내근린공원,일일(회원),M,AGE_007,1,113.62,0.95,4098.85,38
May-20-2020,2355,2355. 삼성역 5~6번 출구 사이,일일(회원),M,AGE_001,2,1335.39,12.04,51880.0,94
May-20-2020,551,551. 구의삼성쉐르빌 앞,정기,F,AGE_005,10,228.84,2.3,9880.0,139
Jan-20-2020,316,316. 종각역 1번출구 앞,일일(회원),M,AGE_003,19,1264.44,9.89,42620.0,312
Mar-20-2020,1933,1933. 개봉푸르지오아파트 상가,일일(회원),F,AGE_003,6,1628.59,18.5,79717.67,283
Jan-20-2020,2332,2332. 선릉역3번출구,정기,M,AGE_004,65,4222.71,28.89,124590.0,814
May-20-2020,2069,2069. 숭실대 입구역3번 출구 앞,일일(회원),M,AGE_001,3,0.0,0.0,0.0,137
Apr-20-2020,561,561. 서울숲역 2번출구 앞,일일(회원),F,AGE_002,91,9027.77,94.61,407840.0,4726
May-20-2020,1332,1332. 석계역 5번출구 건너편,정기,M,AGE_002,118,11277.09,83.96,361890.0,3127
Jan-20-2020,1036,1036. 고덕동 주양쇼핑,일일(회원),M,AGE_002,7,6346.61,56.61,243990.0,176
May-20-2020,962,962. 은평뉴타운 힐데스하임,정기,M,AGE_003,36,2955.1,24.98,107530.0,603
Apr-20-2020,1548,1548. 북서울 꿈의숲 서문,정기,F,AGE_002,17,758.22,7.42,31970.0,458
Feb-20-2020,1167,1167. 마곡수명산파크3단지 교차로,정기,M,AGE_004,87,5801.71,44.79,193070.0,813
Apr-20-2020,1151,1151. 마곡역1번출구,정기,F,AGE_005,24,990.25,9.89,42560.0,156
May-20-2020,1280,1280. 송파파크데일 2단지입구 앞 주차장,일일(회원),F,AGE_001,1,77.74,0.95,4090.0,29
Feb-20-2020,1217,1217. 송파파인타운 7단지,정기,M,AGE_006,10,347.01,3.19,13750.0,294
Feb-20-2020,1671,1671. 인덕대학교,일일(회원),M,AGE_004,1,163.12,1.39,5970.0,72
Feb-20-2020,374,374. 청구역 2번출구 앞,일일(회원),M,AGE_003,5,155.05,1.22,5270.0,73
Apr-20-2020,220,220. 미성아파트 A동 앞,정기,M,AGE_001,2,73.62,0.66,2860.0,90
Jan-20-2020,1956,1956. 도야미리숯불갈비 앞,일일(회원),M,AGE_004,1,74.99,0.61,2630.0,21
Mar-20-2020,2272,2272. 교대입구 교차로,정기,F,AGE_003,15,894.43,9.82,42340.0,390
Jan-20-2020,416,416. 상암월드컵파크 1단지 교차로,정기,F,AGE_001,1,24.24,0.2,850.0,12
Apr-20-2020,1667,1667. 중계중학교,정기,M,AGE_002,76,9492.98,81.38,350800.0,1546
Jan-20-2020,1823,1823. 상신정비공업 앞,정기,M,AGE_005,9,712.92,5.91,25440.0,235
Mar-20-2020,1929,1929. 고척근린공원 고척도서관 앞,일일(회원),F,AGE_004,1,146.46,1.32,5690.0,45
Mar-20-2020,137,137. NH농협 신촌지점 앞,일일(회원),M,AGE_001,2,346.53,2.67,11490.0,99
Mar-20-2020,1805,1805. 서울디지털운동장 앞,정기,M,AGE_004,54,4167.07,35.35,152440.0,701
Feb-20-2020,147,147. 마포역 4번출구 뒤,정기,M,AGE_005,31,6881.7,52.1,224530.0,1140
May-20-2020,958,958. 신한은행 응암동 지점 앞,정기,F,AGE_006,1,245.32,2.87,12390.0,2
Mar-20-2020,116,116. 일진아이윌아파트 옆,정기,M,AGE_006,9,506.26,3.87,16700.0,209
Jan-20-2020,951,951. 연신내역 6번출구옆,정기,F,AGE_007,1,48.11,0.38,1620.0,7
Apr-20-2020,2364,2364. 도산대로 렉서스 앞,정기,M,AGE_005,28,3684.21,32.65,140620.0,734
Jan-20-2020,1060,1060. 천일초교 사거리,정기,M,AGE_003,18,1785.73,15.66,67530.0,443
Feb-20-2020,1506,1506. 강북문화예술회관,단체,M,AGE_001,2,144.37,1.51,6510.0,59
May-20-2020,372,372. 약수역 3번출구 뒤,일일(회원),M,AGE_004,3,0.0,0.0,0.0,166
Feb-20-2020,1628,1628. 노일초등학교 앞,정기,M,AGE_003,36,6298.84,46.87,201990.0,416
Apr-20-2020,1713,1713. 쌍문동 청소년 랜드,일일(회원),F,AGE_001,4,695.74,6.35,27320.0,212
Mar-20-2020,2058,2058. 노량진동 맥도널드앞,정기,F,AGE_002,59,6977.15,77.58,334510.0,1390
Apr-20-2020,2299,2299. 한전아트센터 앞,정기,M,AGE_003,40,4986.77,42.84,184800.0,1568
Mar-20-2020,1121,1121. 가양레포츠센터앞,정기,F,AGE_005,20,7096.23,75.5,325420.0,1567
May-20-2020,2063,2063. 대방역 4번출구,일일(회원),M,AGE_005,7,285.76,2.09,9020.0,318
Mar-20-2020,555,555. 구의3동주민센터,일일(회원),F,AGE_003,8,2944.96,26.91,115940.0,464
May-20-2020,901,901. 응암1동사무소,정기,M,AGE_003,96,2604.07,20.29,87520.0,2920
Mar-20-2020,436,436. 이대역 5번출구,정기,M,AGE_002,58,6189.9,52.0,224045.44,605
Apr-20-2020,348,348. 독립문역 사거리,정기,M,AGE_002,39,3605.68,32.61,140540.0,843
Apr-20-2020,631,631. 답십리역 1번출구,일일(회원),F,AGE_004,1,317.12,2.86,12320.0,71
May-20-2020,165,165. 중앙근린공원,일일(회원),M,AGE_003,14,982.16,8.07,34750.0,691
Mar-20-2020,443,443.호암아트홀,일일(회원),M,AGE_004,1,180.88,1.47,6344.02,52
Feb-20-2020,1285,1285. 위례별 유치원 뒤,정기,F,AGE_002,10,713.37,7.79,33650.0,163
Jan-20-2020,1531,1531. 미아사거리 1번 출구,일일(회원),F,AGE_005,1,121.24,1.09,4710.0,54
Mar-20-2020,937,937. 상림마을 롯데캐슬2단지 옆,일일(회원),M,AGE_003,3,527.24,4.31,18560.0,159
Feb-20-2020,133,133. 해담는다리,일일(회원),F,AGE_005,2,89.32,0.81,3470.0,65
May-20-2020,938,938. 금암 문화공원,일일(회원),F,AGE_004,4,1174.72,14.05,60540.0,342
Apr-20-2020,535,535. 응봉삼거리,일일(회원),M,AGE_006,1,283.4,2.55,11010.0,37
Jan-20-2020,1032,1032. 선사고등학교,정기,M,AGE_006,6,651.16,5.05,21750.0,166
May-20-2020,1010,1010. 강동세무서,정기,F,AGE_003,107,9692.71,114.25,492430.0,2884
May-20-2020,1001,1001. 광진교 남단 사거리(디지털프라자앞),정기,M,AGE_003,149,4693.33,39.09,168570.0,4411
Mar-20-2020,109,109. 제일빌딩 앞,일일(회원),M,AGE_004,6,1053.26,7.24,31270.0,167
Apr-20-2020,1842,1842. 한울중학교,정기,F,AGE_007,1,0.0,0.0,0.0,18
Mar-20-2020,1049,1049. 강일리버파크 10단지,일일(회원),F,AGE_005,4,497.78,5.0,21560.0,244
Jan-20-2020,106,106. 합정역 7번출구 앞,일일(회원),F,AGE_003,12,2825.18,28.19,121520.0,460
Mar-20-2020,156,156. 서울서부지방법원 앞,정기,M,AGE_001,7,210.45,1.91,8230.0,49
May-20-2020,321,321. KEB 하나금융그룹 명동사옥 옆,일일(회원),F,AGE_003,5,107.47,1.2,5170.0,178
Apr-20-2020,2251,2251. 더케이호텔 입구(양재2) ,정기,M,AGE_003,46,14022.64,101.06,435500.0,1192
Mar-20-2020,1908,1908. 해원리바파크 육교 밑,정기,M,AGE_005,28,3683.55,32.84,141550.0,708
Jan-20-2020,1018,1018. 둔촌 주공 GS 맞은편,일일(회원),M,AGE_002,7,687.98,5.84,25190.0,199
Mar-20-2020,114,114. 홍대입구역 8번출구 앞,일일(회원),M,AGE_005,6,257.57,2.21,9520.0,95
Feb-20-2020,2164,2164. 관악우체국,일일(회원),F,AGE_005,1,204.73,2.18,9400.0,51
May-20-2020,1545,1545. 솔샘역 2번 출구,정기,M,AGE_002,10,928.54,8.44,36350.0,215
Mar-20-2020,370,370. 시청역(2호선) 9번출구 뒤,정기,M,AGE_005,93,5821.58,45.39,195702.71,1666
Mar-20-2020,1603,1603. 롯데캐슬 102동 코너(월계주유소건너),일일(회원),F,AGE_001,25,5778.87,66.5,286650.0,1505
Apr-20-2020,148,148. 용강동 주민센터 앞,정기,F,AGE_004,75,7929.14,77.55,334190.0,4606
Feb-20-2020,1637,1637. KT 노원점 건물 앞,일일(회원),F,AGE_005,1,127.63,1.36,5860.0,58
Jan-20-2020,559,559. 왕십리역 4번 출구 건너편,일일(회원),M,AGE_005,2,540.73,4.6,19840.0,95
Feb-20-2020,832,832. 이촌1동 주민센터 뒤,정기,M,AGE_004,30,5599.98,43.16,185980.0,734
May-20-2020,3545,3545.한양대역 1번출구,단체,M,AGE_003,2,0.0,0.0,0.0,101
Jan-20-2020,1265,1265. 문정동 근린공원,정기,M,AGE_004,20,9863.1,70.49,303920.0,222
May-20-2020,1145,1145. 곰달래 문화복지센터 1-2,정기,F,AGE_005,2,1740.8,15.69,67630.0,42
May-20-2020,271,271. 샛강생태공원방문자센터 앞,일일(회원),M,AGE_003,10,2849.66,20.63,88890.0,721
Apr-20-2020,2301,2301. 현대고등학교 건너편,정기,F,AGE_002,224,30035.04,299.78,1291980.0,10908
Mar-20-2020,216,216. 삼부아파트1동 앞,정기,M,AGE_001,1,0.0,0.0,0.0,49
Apr-20-2020,1682,1682. 중계종합사회복지관 교차로,일일(회원),M,AGE_001,3,320.43,2.84,12260.0,140
May-20-2020,126,126. 서강대 후문 옆,정기,M,AGE_003,103,9107.79,68.0,293120.0,2632
Apr-20-2020,1667,1667. 중계중학교,일일(회원),F,AGE_004,7,1580.38,14.78,63750.0,604
Feb-20-2020,1451,1451. 중랑세무서,정기,M,AGE_003,34,3163.4,24.11,103890.0,989
Apr-20-2020,1163,1163. 방화동강서기동대앞,정기,F,AGE_004,14,723.2,6.59,28360.0,288
Apr-20-2020,536,536. 행당역 2번출구 앞,정기,M,AGE_004,51,4735.86,32.35,139410.0,1108
Mar-20-2020,1686,1686. 온수골사거리(스타벅스앞),정기,M,AGE_001,7,501.75,4.53,19473.46,191
Apr-20-2020,2608,2608. 송파구청,정기,M,AGE_002,80,6972.03,61.31,264200.0,2149
May-20-2020,135,135. 명물길 원형무대 앞,단체,M,AGE_004,2,51.04,0.41,1790.0,30
Apr-20-2020,908,908. 구산역 4번출구,정기,M,AGE_004,18,1075.57,8.4,36160.0,527
Feb-20-2020,1218,1218. 방이역 4번출구,정기,M,AGE_003,30,3576.49,27.1,116770.0,763
Feb-20-2020,2308,2308. 압구정파출소 앞,단체,F,AGE_002,1,45.92,0.52,2230.0,44
Jan-20-2020,2326,2326. 대치동 삼성로,정기,F,AGE_003,5,253.32,2.81,12070.0,73
Feb-20-2020,765,765. 오목교역 3번출구,정기,F,AGE_002,60,4268.99,42.05,181270.0,876
Mar-20-2020,2102,2102. 봉림교 교통섬,일일(회원),F,AGE_002,189,37017.24,364.04,1569200.0,8594
Jan-20-2020,2066,2066. 양문교회 앞,정기,M,AGE_001,3,343.98,3.29,14200.0,98
Feb-20-2020,232,232. 양평우림 이비즈센타 앞,일일(회원),F,AGE_002,21,2688.6,26.68,115050.0,763
Jan-20-2020,2015,2015. 신대방삼거리역 6번출구쪽,정기,F,AGE_001,1,45.3,0.48,2080.0,17
May-20-2020,2347,2347. 두산건설 본사,정기,M,AGE_005,32,854.4,7.07,30470.0,1124
Mar-20-2020,1413,1413. 봉화산역 5번출구 뒤,정기,F,AGE_004,10,2117.07,21.46,92510.0,377
Jan-20-2020,2008,2008. 노량진근린공원 대방공원,정기,F,AGE_003,3,95.75,0.87,3720.0,35
Mar-20-2020,828,828. 숙대입구역 8번,정기,M,AGE_002,62,6486.27,49.2,212210.0,922
Jan-20-2020,304,304. 광화문역 2번출구 앞,정기,M,AGE_002,30,2426.38,17.46,75300.0,571
Mar-20-2020,1705,1705. 도봉구청 정문앞,단체,M,AGE_001,2,392.04,2.29,9900.0,89
Feb-20-2020,1318,1318. 길음역 3번출구 뒤,단체,M,AGE_001,2,2194.6,19.78,85260.0,119
May-20-2020,400,400. 상암한화오벨리스크 1차 앞,정기,M,AGE_002,68,391496.73,3101.88,13370308.12,1813
Mar-20-2020,1111,1111. 마곡엠밸리6_7단지 마곡중학교,정기,M,AGE_005,8,2558.1,21.38,92180.0,235
Mar-20-2020,328,328. 탑골공원 앞,일일(회원),F,AGE_003,5,643.37,6.58,28350.0,253
Mar-20-2020,2173,2173. 당곡사거리,정기,M,AGE_002,165,26581.31,218.78,943190.0,3522
Feb-20-2020,606,606. 휘경공고앞,정기,M,AGE_005,28,4372.64,34.21,147530.0,722
Mar-20-2020,2013,2013. 장승배기역 5번출구,정기,M,AGE_005,43,4440.35,34.76,149810.0,808
May-20-2020,1671,1671. 인덕대학교,정기,F,AGE_005,6,322.9,2.88,12370.0,277
Apr-20-2020,1193,1193. 마곡센트럴타워 1차,정기,F,AGE_004,15,581.83,6.02,25970.0,286
May-20-2020,809,809. 한남 유수지 복개주차장,일일(회원),M,AGE_002,26,1747.74,14.57,62840.0,1247
Apr-20-2020,231,231. 남부고용노동지청 남측,정기,F,AGE_002,86,3151.58,33.28,143580.0,944
Feb-20-2020,283,283. 아크로타워 스퀘어(영등포시장),정기,F,AGE_003,39,3141.16,30.58,131850.0,503
Mar-20-2020,300,300. 정동사거리,정기,M,AGE_003,70,5830.77,46.44,200314.08,1688
Mar-20-2020,1987,1987. 개봉아이파크아파트 앞,일일(회원),F,AGE_002,35,4918.91,50.58,218044.34,1888
May-20-2020,305,305. 종로구청 옆,일일(회원),M,AGE_002,20,1944.0,16.73,72140.0,902
Jan-20-2020,1033,1033. 고덕동 아남아파트,정기,M,AGE_004,12,2593.61,20.99,90490.0,192
May-20-2020,588,588. 뚝섬 유원지역,정기,M,AGE_001,11,4491.66,39.37,169730.0,297
Apr-20-2020,1215,1215. 올림픽공원역 1번출구 앞,정기,M,AGE_005,23,786.1,6.26,27010.0,468
Mar-20-2020,427,427. 성산시영아파트,정기,M,AGE_002,93,12452.91,95.83,412923.32,2238
Feb-20-2020,1536,1536. 번동 두산위브 101동 옆,일일(회원),F,AGE_002,5,304.73,2.93,12630.0,138
Apr-20-2020,1858,1858. 석수역1번출구 앞 (SK주유소),일일(회원),F,AGE_001,4,506.31,4.56,19670.0,266
Feb-20-2020,2314,2314. 청담나들목입구,정기,M,AGE_005,17,5579.42,50.84,219150.0,768
Apr-20-2020,226,226. 샛강역 1번출구 앞,일일(회원),F,AGE_005,1,79.7,0.81,3470.0,41
Feb-20-2020,2615,2615. 테라타워2,일일(회원),M,AGE_003,6,1118.73,8.9,38360.0,198
Mar-20-2020,2603,2603. 송파 글마루 도서관,일일(회원),M,AGE_001,3,183.6,1.81,7780.0,56
May-20-2020,2343,2343. 세곡사거리 대왕파출소 앞,정기,F,AGE_002,12,827.26,7.81,33660.0,400
Mar-20-2020,1167,1167. 마곡수명산파크3단지 교차로,일일(회원),M,AGE_004,4,345.82,2.94,12660.0,261
Feb-20-2020,564,564. 금호역 3번출구,일일(회원),M,AGE_002,2,510.0,3.85,16600.0,94
May-20-2020,2160,2160. 관악구 보건소,정기,M,AGE_004,9,849.24,6.17,26600.0,203
Feb-20-2020,745,745. 강서초등학교,정기,F,AGE_002,1,0.0,0.0,0.0,7
Apr-20-2020,2026,2026. 흑석역 4번출구,정기,F,AGE_002,29,2512.03,25.55,110190.0,1229
May-20-2020,2241,2241.양재전화국 사거리,정기,M,AGE_002,17,4305.52,32.73,141080.0,303
May-20-2020,415,415. DMC역 9번출구 앞,정기,M,AGE_005,58,3807.0,31.17,134370.0,1566
Mar-20-2020,1983,1983. 구로동롯데아파트,정기,M,AGE_005,9,1949.7,15.21,65620.0,182
Mar-20-2020,808,808. 서빙고동 금호맨션 앞,일일(회원),M,AGE_004,4,914.69,7.02,30250.0,256
Feb-20-2020,1650,1650. 중계근린공원내,정기,M,AGE_003,36,4107.09,32.63,140620.0,877
May-20-2020,1187,1187. 강서수산물도매시장,정기,F,AGE_005,6,764.11,8.53,36800.0,304
