customerID,SeniorCitizen,Partner,tenure,PhoneService,MultipleLines,InternetService,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,MonthlyCharges,Churn,TechInsurance,ServiceSatisfactionScore,MonthlyBonusUsage,FamilyPlanSize
1163-ONYEY,0,Yes,41,Yes,Yes,DSL,No,Yes,No,Month-to-month,Yes,74.55,0,0,3.36,47.0,4.0
9787-XVQIU,0,No,1,Yes,Yes,Fiber optic,No,No,No,Month-to-month,Yes,75.3,1,1,3.385,49.09,1.085
8945-MUQUF,0,No,51,Yes,Yes,Fiber optic,No,Yes,No,One year,Yes,94.8,1,1,3.245,53.09,4.085
5656-MJEFC,0,Yes,42,No,No phone service,DSL,Yes,Yes,No,Two year,No,48.15,0,1,3.01,55.0,1.0
6082-OQFBA,0,Yes,23,Yes,No,No,No internet service,No internet service,No internet service,One year,No,19.65,0,0,3.34,39.0,4.0
8051-HJRLT,1,No,1,Yes,No,Fiber optic,No,No,No,Month-to-month,Yes,70.55,1,1,3.3249999999999997,24.09,1.085
8974-OVACP,0,No,1,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,No,20.15,0,0,2.82,97.0,1.0
4010-YLMVT,0,No,56,Yes,Yes,Fiber optic,No,Yes,Yes,Month-to-month,Yes,106.6,0,1,2.71,71.0,2.0
1379-FRVEB,0,No,15,Yes,Yes,Fiber optic,No,Yes,No,Month-to-month,Yes,91.0,0,1,3.05,32.0,3.0
8612-GXIDD,0,Yes,12,Yes,Yes,No,No internet service,No internet service,No internet service,Two year,Yes,25.4,0,1,3.77,22.0,0.0
6288-CHQJB,0,Yes,54,Yes,No,DSL,Yes,No,Yes,Two year,No,69.95,0,0,2.38,76.0,1.0
8160-HOWOX,0,No,7,Yes,No,DSL,No,Yes,Yes,Month-to-month,Yes,66.85,0,0,2.27,53.0,2.0
3023-GFLBR,0,Yes,33,Yes,Yes,Fiber optic,No,No,Yes,Month-to-month,No,86.15,1,0,3.105,53.09,1.085
6648-INWPS,0,Yes,16,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,No,20.15,0,0,3.03,48.0,2.0
4223-BKEOR,0,No,21,Yes,No,DSL,No,No,Yes,One year,No,64.85,0,1,3.09,77.0,1.0
4079-VTGLK,1,Yes,30,Yes,Yes,DSL,No,Yes,Yes,Two year,No,74.85,0,0,3.12,77.0,3.0
1763-WQFUK,0,No,3,Yes,No,DSL,Yes,No,No,Month-to-month,Yes,50.5,0,1,2.89,79.0,2.0
1391-UBDAR,0,No,11,Yes,No,Fiber optic,No,No,No,Month-to-month,No,72.9,0,0,3.74,48.0,1.0
8894-JVDCV,0,No,62,Yes,Yes,Fiber optic,Yes,Yes,Yes,One year,Yes,115.05,0,0,2.2,59.0,4.0
2023-VQFDL,0,No,18,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,No,19.0,0,0,2.59,89.0,0.0
1345-GKDZZ,0,No,6,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,No,19.55,0,1,2.95,89.0,1.0
2014-MKGMH,0,No,46,Yes,Yes,Fiber optic,No,Yes,Yes,One year,Yes,101.1,0,1,2.18,64.0,3.0
5628-FCGYG,0,No,21,Yes,Yes,Fiber optic,No,No,Yes,Month-to-month,Yes,84.1,0,1,2.91,31.0,2.0
2560-WBWXF,0,No,68,Yes,Yes,No,No internet service,No internet service,No internet service,Two year,Yes,24.15,0,1,3.83,78.0,3.0
0248-IPDFW,0,No,1,Yes,Yes,DSL,No,No,No,Month-to-month,Yes,50.1,0,0,3.01,20.0,2.0
7978-DKUQH,0,Yes,25,Yes,No,Fiber optic,No,No,No,Month-to-month,Yes,74.6,0,1,3.12,17.0,0.0
4335-UPJSI,0,No,24,Yes,No,No,No internet service,No internet service,No internet service,Two year,No,19.75,0,0,2.37,93.0,1.0
0524-IAVZO,0,Yes,30,Yes,Yes,Fiber optic,No,No,Yes,Month-to-month,Yes,85.0,1,0,2.715,60.09,2.085
2737-YNGYW,0,No,2,Yes,No,Fiber optic,No,No,Yes,Month-to-month,No,80.55,1,0,2.835,13.09,1.085
1784-EZDKJ,0,Yes,51,Yes,Yes,Fiber optic,No,Yes,Yes,One year,Yes,106.8,0,1,2.84,23.0,5.0
9297-FVVDH,0,Yes,57,Yes,Yes,DSL,Yes,Yes,Yes,Two year,Yes,84.5,0,1,3.64,29.0,0.0
8007-YYPWD,0,No,15,Yes,Yes,No,No internet service,No internet service,No internet service,Two year,No,25.05,0,1,3.28,1.0,0.0
7101-HRBLJ,0,Yes,72,Yes,No,DSL,Yes,Yes,Yes,Two year,Yes,83.7,0,0,2.44,82.0,4.0
5159-YFPKQ,0,No,2,Yes,No,Fiber optic,No,No,No,Month-to-month,Yes,75.8,1,1,3.145,25.09,1.085
6635-CPNUN,0,Yes,28,Yes,Yes,Fiber optic,No,Yes,No,Month-to-month,No,96.6,0,0,3.25,49.0,0.0
4021-RQSNY,1,Yes,29,Yes,Yes,Fiber optic,No,Yes,Yes,Month-to-month,Yes,98.5,1,1,3.5949999999999998,14.09,4.085
5453-YBTWV,0,Yes,70,Yes,No,Fiber optic,Yes,Yes,No,Two year,Yes,101.1,0,1,3.79,5.0,1.0
5039-LZRQT,0,No,13,Yes,No,No,No internet service,No internet service,No internet service,One year,No,20.2,0,1,2.49,75.0,3.0
2931-VUVJN,1,Yes,59,Yes,Yes,Fiber optic,Yes,No,No,One year,Yes,94.05,0,1,2.59,83.0,2.0
9061-TIHDA,1,Yes,13,Yes,Yes,Fiber optic,No,Yes,Yes,Month-to-month,Yes,95.25,1,0,2.395,87.09,1.085
8699-ASUFO,1,Yes,7,Yes,Yes,Fiber optic,No,No,No,Month-to-month,Yes,74.4,1,1,2.905,30.09,3.085
6418-PIQSP,0,Yes,62,Yes,No,DSL,Yes,Yes,Yes,Two year,No,81.0,0,0,3.23,29.0,0.0
8220-OCUFY,0,No,21,Yes,No,DSL,Yes,No,No,One year,Yes,60.25,0,1,3.49,37.0,2.0
3995-WFCSM,0,No,2,Yes,No,DSL,No,No,Yes,Month-to-month,No,60.85,0,0,2.96,57.0,1.0
1895-QTKDO,0,No,1,Yes,No,DSL,No,No,No,Month-to-month,No,43.95,0,1,2.84,93.0,4.0
2038-OEQZH,0,No,4,Yes,No,Fiber optic,No,No,Yes,Month-to-month,No,86.05,0,0,3.08,40.0,1.0
1178-PZGAB,0,No,19,Yes,No,No,No internet service,No internet service,No internet service,One year,No,20.25,0,0,2.58,93.0,2.0
7927-AUXBZ,0,No,30,Yes,No,Fiber optic,Yes,Yes,No,Month-to-month,No,85.15,1,1,4.065,57.09,1.085
2626-VEEWG,0,Yes,67,Yes,No,No,No internet service,No internet service,No internet service,Two year,Yes,19.4,0,0,2.2,35.0,1.0
2878-RMWXY,1,Yes,72,Yes,Yes,Fiber optic,No,No,Yes,Two year,Yes,102.65,0,1,3.09,63.0,2.0
1657-DYMBM,0,Yes,53,Yes,No,No,No internet service,No internet service,No internet service,Two year,No,19.9,0,1,4.01,97.0,1.0
7311-MQJCH,0,No,5,Yes,No,No,No internet service,No internet service,No internet service,One year,No,19.55,0,0,3.0,15.0,1.0
7375-WMVMT,1,Yes,71,Yes,No,Fiber optic,Yes,No,Yes,Two year,Yes,95.5,0,1,2.9,87.0,4.0
1136-XGEQU,0,Yes,50,Yes,Yes,DSL,Yes,Yes,Yes,One year,Yes,84.15,0,0,2.82,77.0,2.0
2530-FMFXO,0,Yes,56,Yes,Yes,Fiber optic,Yes,Yes,Yes,Two year,Yes,103.2,0,1,2.91,89.0,1.0
6844-DZKRF,0,No,2,Yes,No,DSL,Yes,No,No,Month-to-month,Yes,50.2,0,1,3.69,71.0,4.0
4695-WJZUE,1,No,2,Yes,Yes,Fiber optic,No,No,Yes,Month-to-month,Yes,88.55,1,0,1.9149999999999998,14.09,2.085
7619-ODSGN,0,Yes,24,Yes,Yes,DSL,No,No,No,Month-to-month,No,54.75,1,1,3.795,31.09,2.085
5970-GHJAW,0,Yes,46,Yes,No,No,No internet service,No internet service,No internet service,Two year,No,19.95,0,0,2.29,65.0,0.0
8879-XUAHX,0,Yes,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,Two year,Yes,116.25,0,1,2.87,67.0,2.0
3689-MOZGR,0,No,29,No,No phone service,DSL,Yes,No,No,Month-to-month,Yes,31.2,0,0,2.79,64.0,1.0
4195-PNGZS,0,Yes,69,Yes,Yes,No,No internet service,No internet service,No internet service,Two year,No,24.45,0,1,3.29,54.0,2.0
5003-XZWWO,0,Yes,71,Yes,Yes,DSL,Yes,Yes,Yes,Two year,No,84.2,0,0,2.2,83.0,4.0
3988-RQIXO,1,No,1,Yes,No,Fiber optic,No,Yes,Yes,Month-to-month,Yes,91.3,1,1,3.255,78.09,2.085
7622-FWGEW,1,Yes,56,Yes,No,DSL,Yes,Yes,Yes,Two year,Yes,85.65,0,0,4.01,39.0,0.0
6922-NCEDI,0,No,56,Yes,No,No,No internet service,No internet service,No internet service,One year,Yes,21.2,0,1,2.32,24.0,0.0
2514-GINMM,0,No,1,Yes,No,Fiber optic,No,Yes,No,Month-to-month,Yes,79.5,1,0,3.1149999999999998,25.09,3.085
9891-NQDBD,0,Yes,28,Yes,Yes,No,No internet service,No internet service,No internet service,One year,No,25.55,0,1,2.67,2.0,0.0
6131-IUNXN,0,Yes,19,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,No,20.2,0,0,3.21,68.0,2.0
8548-AWOFC,0,Yes,66,Yes,Yes,DSL,Yes,No,Yes,Month-to-month,No,63.85,0,1,3.01,25.0,2.0
9798-DRYDS,0,Yes,17,Yes,Yes,DSL,Yes,No,No,One year,Yes,61.95,0,1,2.68,39.0,3.0
8532-UEFWH,0,Yes,52,Yes,Yes,No,No internet service,No internet service,No internet service,Two year,No,25.75,0,0,3.24,37.0,1.0
6296-DDOOR,0,No,19,Yes,No,DSL,No,Yes,No,One year,No,58.2,0,0,3.9,37.0,2.0
7951-VRDVK,0,No,36,Yes,No,DSL,Yes,Yes,Yes,One year,No,85.85,0,0,2.9,67.0,5.0
5931-FLJJF,1,Yes,7,Yes,No,Fiber optic,No,No,No,Month-to-month,Yes,70.1,1,1,3.385,7.090000000000001,2.085
4815-YOSUK,0,Yes,72,Yes,Yes,Fiber optic,Yes,No,Yes,One year,Yes,104.9,0,0,2.35,93.0,1.0
2659-VXMWZ,0,Yes,67,Yes,Yes,Fiber optic,No,Yes,Yes,One year,Yes,111.3,1,0,2.545,30.09,0.08499999999999999
0380-NEAVX,1,No,34,Yes,No,Fiber optic,No,Yes,Yes,One year,Yes,99.85,0,0,3.24,18.0,2.0
3207-OYBWH,1,Yes,57,Yes,Yes,Fiber optic,No,No,Yes,Month-to-month,Yes,95.25,1,0,3.765,35.09,0.08499999999999999
4285-GYRQC,0,Yes,7,Yes,No,Fiber optic,No,Yes,No,Month-to-month,Yes,86.25,1,0,3.205,33.09,3.085
7216-EWTRS,1,Yes,1,Yes,Yes,Fiber optic,No,Yes,Yes,Month-to-month,Yes,100.8,1,1,2.8649999999999998,33.09,0.08499999999999999
4365-MSDYN,0,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,Yes,19.55,0,1,3.0,77.0,4.0
7036-TYDEC,0,No,69,Yes,Yes,Fiber optic,Yes,Yes,Yes,Two year,No,104.0,0,1,2.37,37.0,2.0
5802-ADBRC,0,Yes,50,Yes,Yes,Fiber optic,No,Yes,Yes,One year,Yes,104.4,0,0,3.3,9.0,0.0
8076-FEZKJ,0,No,10,Yes,No,No,No internet service,No internet service,No internet service,One year,No,19.5,0,1,3.44,56.0,3.0
5197-YPYBZ,0,Yes,12,Yes,Yes,No,No internet service,No internet service,No internet service,Two year,No,25.25,0,0,2.77,27.0,1.0
8337-MSSXB,0,No,14,Yes,No,Fiber optic,No,No,Yes,Month-to-month,Yes,86.3,1,1,2.7849999999999997,78.09,5.085
4312-GVYNH,0,Yes,70,No,No phone service,DSL,Yes,No,Yes,Two year,Yes,49.85,0,1,3.13,99.0,1.0
8495-LJDFO,1,No,64,Yes,Yes,Fiber optic,Yes,Yes,Yes,Month-to-month,Yes,108.95,0,1,2.78,37.0,1.0
0839-JTCUD,0,Yes,66,Yes,Yes,DSL,Yes,Yes,Yes,Two year,No,89.9,0,1,2.97,15.0,2.0
5494-WOZRZ,0,Yes,71,Yes,No,DSL,Yes,Yes,Yes,Two year,Yes,82.0,0,0,4.05,20.0,1.0
1302-UHBDD,1,No,20,Yes,No,Fiber optic,No,Yes,Yes,Month-to-month,No,89.95,0,0,2.88,91.0,2.0
2234-EOFPT,0,Yes,72,Yes,No,DSL,Yes,Yes,Yes,Two year,Yes,79.35,0,0,2.82,96.0,2.0
8619-IJNDK,0,Yes,71,Yes,No,DSL,Yes,No,No,Two year,No,64.05,0,1,2.68,5.0,2.0
8378-LKJAF,0,Yes,38,Yes,Yes,Fiber optic,No,Yes,Yes,Month-to-month,Yes,101.15,0,1,3.37,40.0,2.0
8182-BJDSI,0,No,28,Yes,Yes,Fiber optic,No,No,Yes,Month-to-month,Yes,89.95,1,0,2.935,15.09,2.085
2528-HFYZX,1,Yes,17,Yes,No,Fiber optic,No,No,No,Month-to-month,Yes,76.45,1,1,2.705,3.0900000000000007,9.085
1153-GNOLC,0,No,33,No,No phone service,DSL,No,Yes,No,One year,Yes,39.1,0,0,3.66,42.0,2.0
3298-QEICA,0,Yes,23,No,No phone service,DSL,Yes,No,No,Two year,No,34.6,0,0,3.71,46.0,1.0
0788-DXBFY,0,Yes,58,Yes,No,No,No internet service,No internet service,No internet service,One year,Yes,19.55,0,1,2.7,98.0,3.0
3597-YASZG,1,Yes,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,Two year,Yes,104.45,0,0,2.07,13.0,0.0
3496-LFSZU,0,Yes,4,Yes,No,Fiber optic,No,No,No,Month-to-month,No,70.5,0,1,3.5,65.0,3.0
5242-UOWHD,0,Yes,45,Yes,No,No,No internet service,No internet service,No internet service,Two year,No,20.35,0,0,2.66,28.0,2.0
2482-CZGBB,0,No,10,Yes,No,Fiber optic,No,No,No,Month-to-month,Yes,70.0,1,1,3.425,4.090000000000001,1.085
6479-SZPLM,0,Yes,36,Yes,No,No,No internet service,No internet service,No internet service,Two year,No,19.45,0,0,2.01,25.0,2.0
8097-VBQTZ,0,No,54,Yes,No,DSL,Yes,Yes,No,Month-to-month,Yes,69.9,0,1,3.45,11.0,3.0
4500-HKANN,0,Yes,23,Yes,Yes,DSL,Yes,No,No,Two year,No,59.7,0,1,2.39,1.0,1.0
9917-KWRBE,0,Yes,41,Yes,Yes,DSL,No,Yes,No,One year,Yes,78.35,0,0,3.37,16.0,1.0
3420-ZDBMA,1,No,5,Yes,No,Fiber optic,No,No,No,Month-to-month,Yes,71.45,0,0,3.01,34.0,3.0
2212-LYASK,0,Yes,27,No,No phone service,DSL,No,No,Yes,One year,Yes,45.85,0,1,2.52,9.0,1.0
1393-IMKZG,0,No,1,Yes,No,Fiber optic,Yes,Yes,Yes,Month-to-month,Yes,95.85,0,1,2.8,85.0,1.0
8069-RHUXK,0,Yes,67,No,No phone service,DSL,Yes,No,No,Two year,No,35.7,0,1,3.34,42.0,2.0
3398-GCPMU,1,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Two year,Yes,89.55,0,1,3.05,20.0,4.0
2908-WGAXL,0,Yes,56,Yes,Yes,No,No internet service,No internet service,No internet service,Two year,Yes,24.95,0,1,3.29,14.0,5.0
3378-AJRAO,0,Yes,44,Yes,Yes,No,No internet service,No internet service,No internet service,One year,No,24.85,0,1,3.99,34.0,0.0
1013-QCWAM,1,Yes,66,Yes,Yes,Fiber optic,No,Yes,Yes,Month-to-month,Yes,100.8,0,0,2.22,84.0,2.0
0866-QLSIR,0,No,34,Yes,Yes,DSL,Yes,No,No,One year,Yes,64.4,1,0,3.835,85.09,1.085
6050-FFXES,0,Yes,69,Yes,Yes,Fiber optic,Yes,Yes,Yes,Two year,No,105.35,0,0,3.05,84.0,5.0
7181-BQYBV,0,Yes,1,Yes,Yes,Fiber optic,No,Yes,Yes,Month-to-month,Yes,102.45,1,0,2.5749999999999997,60.09,3.085
0362-RAOQO,0,No,40,Yes,No,No,No internet service,No internet service,No internet service,Two year,No,19.65,0,0,2.33,43.0,4.0
9554-DFKIC,0,Yes,30,Yes,Yes,DSL,No,No,No,Month-to-month,Yes,54.45,0,1,2.91,95.0,3.0
5527-ACHSO,0,No,11,Yes,No,DSL,Yes,Yes,Yes,Month-to-month,No,70.5,0,0,3.46,4.0,8.0
0829-DDVLK,0,No,15,Yes,No,No,No internet service,No internet service,No internet service,One year,No,20.1,0,1,2.94,72.0,2.0
1399-UBQIU,0,No,11,Yes,No,DSL,No,Yes,Yes,Month-to-month,Yes,69.35,0,1,3.76,17.0,3.0
1813-JLKWR,0,Yes,64,Yes,No,No,No internet service,No internet service,No internet service,One year,No,19.8,0,0,2.27,20.0,2.0
0336-PIKEI,1,Yes,72,Yes,No,DSL,Yes,Yes,No,Two year,No,74.4,0,1,2.99,71.0,6.0
7322-OCWHC,1,Yes,72,Yes,Yes,Fiber optic,Yes,No,No,Two year,Yes,93.05,0,1,2.37,97.0,2.0
9537-VHDTA,0,No,1,Yes,No,DSL,No,No,No,Month-to-month,No,51.2,0,0,3.18,73.0,2.0
4957-TIALW,0,No,15,Yes,No,DSL,Yes,No,No,One year,No,65.6,0,0,3.44,50.0,1.0
2054-PJOCK,0,No,60,Yes,Yes,DSL,Yes,Yes,Yes,One year,No,80.55,0,1,2.79,40.0,3.0
9150-HEPMB,0,No,56,Yes,No,DSL,No,No,No,One year,No,52.7,0,0,1.7,23.0,2.0
9030-QGZNL,0,No,8,Yes,No,No,No internet service,No internet service,No internet service,Two year,No,20.85,0,0,3.1,23.0,2.0
6204-IEUXJ,0,No,3,Yes,No,Fiber optic,Yes,No,No,Month-to-month,No,80.1,1,1,3.245,96.09,3.085
3126-WQMGH,0,Yes,49,Yes,Yes,DSL,No,No,No,Month-to-month,Yes,52.15,0,0,3.2,96.0,3.0
4529-CKBCL,0,No,2,Yes,No,Fiber optic,No,Yes,No,Month-to-month,Yes,80.2,1,0,3.645,38.09,3.085
2506-CLAKW,0,No,6,Yes,No,Fiber optic,Yes,No,Yes,Month-to-month,Yes,98.15,1,0,2.485,44.09,1.085
7176-WRTNX,0,No,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,Two year,Yes,114.95,0,1,3.34,56.0,3.0
1583-IHQZE,0,No,12,Yes,Yes,Fiber optic,Yes,Yes,Yes,Month-to-month,Yes,112.95,1,1,3.625,59.09,6.085
5732-IKGQH,1,Yes,52,Yes,No,Fiber optic,Yes,Yes,Yes,One year,Yes,104.45,0,0,2.11,33.0,3.0
9239-GZHZE,0,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Two year,Yes,113.65,0,0,3.16,74.0,1.0
7205-BAIAD,0,No,40,Yes,No,No,No internet service,No internet service,No internet service,Two year,Yes,20.6,0,1,2.75,94.0,1.0
0151-ONTOV,0,No,1,Yes,No,Fiber optic,No,No,No,Month-to-month,No,70.9,1,1,2.985,82.09,2.085
4140-MUHUG,1,No,3,Yes,No,Fiber optic,No,Yes,No,Month-to-month,Yes,86.85,1,0,3.195,23.09,1.085
0093-EXYQL,1,No,40,Yes,No,Fiber optic,No,Yes,Yes,Month-to-month,Yes,91.55,0,0,2.76,85.0,1.0
8064-RAVOH,0,No,1,Yes,No,DSL,No,No,No,Month-to-month,Yes,49.85,0,1,2.66,42.0,0.0
0219-QAERP,0,Yes,30,Yes,No,No,No internet service,No internet service,No internet service,One year,No,19.8,0,0,3.02,81.0,1.0
0320-JDNQG,0,Yes,23,Yes,No,Fiber optic,Yes,Yes,Yes,Month-to-month,Yes,99.85,1,0,2.485,40.09,3.085
7180-PISOG,0,Yes,1,Yes,Yes,Fiber optic,No,No,No,Month-to-month,Yes,74.5,1,0,2.485,47.09,2.085
9168-INPSZ,1,Yes,44,Yes,Yes,Fiber optic,Yes,Yes,Yes,Month-to-month,No,104.15,0,1,3.34,40.0,3.0
3571-RFHAR,0,No,65,Yes,Yes,Fiber optic,Yes,Yes,Yes,Month-to-month,Yes,109.15,1,0,2.455,47.09,3.085
0015-UOCOJ,1,No,7,Yes,No,DSL,No,No,No,Month-to-month,Yes,48.2,0,1,3.33,19.0,2.0
5334-AFQJB,1,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,Two year,Yes,25.1,0,0,3.23,76.0,1.0
2754-SDJRD,1,No,8,Yes,Yes,Fiber optic,Yes,Yes,Yes,Month-to-month,Yes,100.15,0,1,2.14,64.0,1.0
9578-VRMNM,0,No,16,Yes,Yes,DSL,No,No,Yes,Month-to-month,Yes,65.2,1,0,2.685,68.09,2.085
1587-FKLZB,1,Yes,66,Yes,Yes,Fiber optic,No,Yes,Yes,Month-to-month,Yes,99.5,1,0,3.625,24.09,0.08499999999999999
6140-QNRQQ,0,No,1,Yes,No,Fiber optic,No,No,No,Month-to-month,Yes,71.55,1,1,2.5349999999999997,100.09,2.085
8963-JLGJT,0,No,3,Yes,No,DSL,No,No,No,Month-to-month,No,55.9,0,0,2.77,35.0,3.0
4307-KTUMW,0,Yes,53,Yes,Yes,Fiber optic,No,No,Yes,Month-to-month,No,93.9,1,1,3.255,45.09,3.085
1465-LNTLJ,1,Yes,8,Yes,No,DSL,Yes,No,Yes,Month-to-month,Yes,64.4,0,0,3.39,1.0,5.0
5440-FLBQG,1,Yes,69,Yes,Yes,Fiber optic,Yes,Yes,Yes,Two year,Yes,108.4,1,0,2.895,28.09,2.085
2135-DQWAQ,0,No,5,Yes,No,Fiber optic,No,Yes,No,Month-to-month,Yes,85.3,0,0,2.7,25.0,2.0
4056-QHXHZ,0,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Two year,No,107.45,0,1,3.71,22.0,1.0
7470-MCQTK,0,Yes,13,No,No phone service,DSL,No,Yes,Yes,Month-to-month,Yes,48.75,1,1,3.895,79.09,1.085
7488-MXJIV,0,No,4,Yes,Yes,Fiber optic,No,Yes,No,Month-to-month,Yes,85.65,1,1,3.515,36.09,0.08499999999999999
7401-JIXNM,0,Yes,54,Yes,Yes,DSL,Yes,Yes,Yes,Two year,No,91.3,0,0,3.04,90.0,3.0
9339-FIIJL,0,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Two year,No,85.95,0,0,2.6,5.0,5.0
2027-FECZV,0,No,12,Yes,Yes,Fiber optic,No,Yes,Yes,Month-to-month,Yes,106.7,1,0,2.605,35.09,0.08499999999999999
2672-DZUOY,0,No,1,No,No phone service,DSL,No,No,No,Month-to-month,Yes,25.15,1,0,3.2849999999999997,38.09,4.085
4706-DGAHW,1,No,1,Yes,No,DSL,No,No,No,Month-to-month,No,45.2,0,1,3.21,34.0,3.0
3870-MQAMG,0,Yes,54,Yes,Yes,Fiber optic,Yes,Yes,Yes,One year,No,110.35,1,0,3.725,100.09,1.085
6670-MFRPK,0,Yes,69,Yes,Yes,Fiber optic,No,No,No,Two year,Yes,79.2,0,0,3.33,73.0,0.0
6177-PEVRA,0,No,48,Yes,No,DSL,No,No,No,Two year,No,55.5,0,1,2.25,93.0,5.0
4800-CZMPC,0,Yes,48,Yes,Yes,Fiber optic,No,Yes,Yes,One year,Yes,103.25,1,1,3.5549999999999997,53.09,4.085
4813-HQMGZ,0,Yes,8,Yes,Yes,Fiber optic,Yes,No,Yes,Month-to-month,Yes,90.25,0,1,2.5,37.0,2.0
7579-KKLOE,0,Yes,71,Yes,Yes,DSL,Yes,Yes,Yes,Two year,Yes,91.25,0,1,2.81,92.0,3.0
7377-DMMRI,0,No,2,Yes,No,DSL,No,No,No,Month-to-month,Yes,47.8,1,0,3.155,59.09,2.085
8402-EIVQS,0,Yes,67,Yes,No,Fiber optic,No,Yes,Yes,One year,Yes,100.9,0,1,4.0,42.0,3.0
4947-DSMXK,0,Yes,34,Yes,Yes,Fiber optic,No,Yes,Yes,Month-to-month,Yes,97.7,0,1,4.55,3.0,2.0
7245-NIIWQ,0,No,3,Yes,No,Fiber optic,No,No,No,Month-to-month,Yes,69.85,0,1,3.3,4.0,2.0
0002-ORFBO,0,Yes,9,Yes,No,DSL,Yes,Yes,No,One year,Yes,65.6,0,0,2.91,67.0,3.0
3324-OIRTO,0,Yes,71,Yes,No,Fiber optic,No,Yes,Yes,One year,Yes,104.65,0,0,3.27,99.0,2.0
5414-OFQCB,0,No,57,Yes,Yes,Fiber optic,Yes,Yes,No,Two year,Yes,90.45,0,1,3.44,44.0,1.0
4967-WPNCF,0,No,72,No,No phone service,DSL,Yes,Yes,Yes,Two year,Yes,63.7,0,1,2.84,79.0,2.0
8552-OBVRU,1,Yes,48,Yes,No,Fiber optic,Yes,Yes,Yes,Month-to-month,Yes,104.5,0,1,3.9,24.0,1.0
8499-BRXTD,0,No,18,Yes,No,No,No internet service,No internet service,No internet service,One year,No,20.1,0,0,3.12,77.0,1.0
9154-QDGTH,0,Yes,43,Yes,Yes,Fiber optic,Yes,Yes,Yes,One year,Yes,104.3,0,0,3.25,10.0,1.0
8197-BFWVU,0,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Two year,Yes,93.25,0,0,3.33,28.0,2.0
2577-GVSIL,0,Yes,35,Yes,Yes,DSL,Yes,Yes,Yes,One year,Yes,73.45,0,0,3.21,33.0,2.0
9367-OIUXP,0,No,4,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,No,20.7,0,0,3.42,85.0,1.0
6770-UAYGJ,0,Yes,49,Yes,Yes,No,No internet service,No internet service,No internet service,Two year,No,25.25,0,1,2.69,13.0,2.0
6463-HHXJR,0,Yes,71,Yes,Yes,Fiber optic,No,Yes,No,Two year,No,100.5,0,1,2.72,23.0,3.0
7928-VJYAB,0,Yes,11,Yes,No,Fiber optic,No,Yes,Yes,Month-to-month,No,90.6,0,1,2.45,58.0,3.0
1187-WILMM,0,Yes,63,Yes,Yes,DSL,Yes,Yes,Yes,Two year,Yes,89.4,0,1,3.22,38.0,0.0
9776-OJUZI,1,No,65,Yes,Yes,Fiber optic,No,Yes,No,Month-to-month,Yes,95.45,0,1,3.39,25.0,2.0
1306-RPWXZ,0,No,49,Yes,No,No,No internet service,No internet service,No internet service,Two year,No,20.45,0,1,3.23,42.0,0.0
8949-JTMAY,0,No,29,Yes,Yes,Fiber optic,No,Yes,Yes,Month-to-month,Yes,98.6,1,1,3.8649999999999998,36.09,2.085
2774-LVQUS,1,Yes,15,Yes,Yes,Fiber optic,Yes,No,No,Month-to-month,Yes,83.05,1,1,3.025,39.09,1.085
3097-PYWXL,0,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,Yes,19.95,0,1,3.33,60.0,1.0
2266-SJNAT,0,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,One year,No,109.15,0,0,2.45,15.0,2.0
0869-PAPRP,1,Yes,26,Yes,No,Fiber optic,No,Yes,No,Month-to-month,Yes,85.7,0,1,2.81,58.0,0.0
4238-JSSWH,1,Yes,35,Yes,Yes,Fiber optic,No,Yes,Yes,Month-to-month,No,102.05,0,0,3.35,95.0,1.0
2972-YDYUW,0,No,57,Yes,Yes,Fiber optic,Yes,No,Yes,One year,No,94.7,0,1,3.42,5.0,3.0
1104-FEJAM,0,Yes,28,Yes,Yes,DSL,No,No,Yes,Month-to-month,No,64.4,0,0,2.85,97.0,2.0
2809-ILCYT,0,Yes,25,Yes,Yes,No,No internet service,No internet service,No internet service,One year,Yes,26.8,0,1,2.96,55.0,3.0
5499-ECUTN,0,Yes,47,Yes,No,DSL,No,Yes,No,One year,Yes,66.05,0,0,2.24,7.0,2.0
