video_id,trending_date,channel_title,category_id,publish_time,views,likes,dislikes
1184,18.04.06,Mr. Kate,26,2018-05-24T22:00:05.000Z,1239191,67578,602
1185,18.04.06,Panic! At The Disco,10,2018-05-23T18:00:13.000Z,4255786,199647,2076
1186,18.04.06,WIRED,24,2018-05-24T16:00:23.000Z,1795789,90922,474
1187,18.04.06,comedy,10,2018-05-24T16:00:23.000Z,129793,1441,11058
1188,18.04.06,Lauv,10,2018-05-24T12:59:43.000Z,1302863,37290,300
1189,18.04.06,ZaynVEVO,10,2018-05-23T16:00:03.000Z,15812658,587144,15019
1190,18.04.06,CAguileraVEVO,10,2018-05-23T17:00:01.000Z,12422970,468831,12666
1191,18.04.06,DidYouKnowGaming?,20,2018-05-24T19:00:24.000Z,302378,7372,1260
1192,18.04.06,TED-Ed,27,2018-05-24T15:00:07.000Z,395675,11469,190
1193,18.04.06,BBCRadio1VEVO,10,2018-05-24T17:00:17.000Z,581814,25821,473
1194,18.04.06,The Tonight Show Starring Jimmy Fallon,23,2018-05-24T08:00:00.000Z,526280,6009,369
1195,18.04.06,camelsandfriends,15,2018-05-23T13:33:03.000Z,4941881,27044,3987
1196,18.04.06,Bad Lip Reading,23,2018-05-22T20:02:51.000Z,12099387,273528,5286
1197,18.04.06,The Voice,24,2018-05-23T03:30:13.000Z,1584400,13582,2935
1198,18.04.06,Matt Stonie,24,2018-05-23T00:15:30.000Z,1793285,47022,1991
1199,18.04.06,"Tyler, The Creator",27,2018-05-22T15:20:56.000Z,1951430,125622,1462
1200,18.04.06,PBS Eons,28,2018-05-22T21:00:37.000Z,1705086,42204,1555
1201,18.04.06,Diplo,10,2018-05-21T14:12:22.000Z,23015460,661307,16672
1202,18.04.06,KathleenLights,26,2018-05-23T11:00:00.000Z,527921,27837,1033
1203,18.04.06,Nat Geo WILD,15,2018-05-22T12:00:00.000Z,988022,16697,595
1204,18.04.06,Dude Perfect,17,2018-05-21T21:55:23.000Z,16187620,405952,10025
1205,18.04.06,IFC Films,1,2018-05-23T14:00:01.000Z,2127054,3389,76
1206,18.04.06,MustardVEVO,10,2018-05-22T12:00:02.000Z,1353321,39480,639
1207,18.04.06,American Idol,24,2018-05-22T04:08:24.000Z,1888065,19256,2773
1208,18.04.06,Rudy Mancuso,10,2018-05-21T21:00:33.000Z,3551885,190758,4376
1209,18.04.06,Warner Bros. Pictures,24,2018-05-21T18:00:16.000Z,14064010,122638,10960
1210,18.04.06,LOL Network,23,2018-05-21T17:00:03.000Z,660890,9422,272
1211,18.04.06,ShawnMendesVEVO,10,2018-05-21T16:40:16.000Z,526994,24337,1064
1212,18.04.06,Bon App,24,2018-05-21T16:01:51.000Z,746459,23064,669
1213,18.04.06,Saturday Night Live,24,2018-05-20T04:58:51.000Z,8353873,65499,14015
1214,18.04.06,miniminter,20,2018-05-20T18:00:02.000Z,2964706,105205,2956
1215,18.04.06,The King of Random,27,2018-05-20T15:00:02.000Z,1122458,12280,2179
1216,18.04.06,NickiMinajAtVEVO,10,2018-05-20T07:53:59.000Z,4632876,184267,9148
1217,18.04.06,LaurDIY,26,2018-05-20T16:00:01.000Z,2602517,99120,2229
1218,18.04.06,Lucas the Spider,1,2018-05-19T14:52:43.000Z,6773035,258961,4102
1219,18.04.06,Bill Gates,29,2018-05-21T13:30:33.000Z,333587,10918,161
1220,18.04.06,The New Yorker,24,2018-05-19T18:30:55.000Z,10093671,47264,3945
1221,18.04.06,Daddy Yankee,10,2018-05-18T14:00:04.000Z,35014308,604280,40525
1222,18.04.06,SZAVEVO,10,2018-05-18T14:00:04.000Z,5299618,204668,3939
1223,18.04.06,Dan And Shay,10,2018-05-18T04:04:58.000Z,3368967,35169,1133
1224,18.04.06,FifthHarmonyVEVO,10,2018-05-18T07:00:08.000Z,17159502,634470,14279
1225,18.04.06,AaronsAnimals,15,2018-05-18T13:00:04.000Z,1474369,36214,1303
1226,18.04.06,BuzzFeed Celeb,22,2018-05-18T16:39:29.000Z,7427598,626770,3815
1227,18.04.06,zefrank1,22,2018-05-18T01:00:06.000Z,982554,57900,363
1228,18.04.06,Brad Mondo,24,2018-05-18T17:34:22.000Z,1023576,46756,1018
1229,18.04.06,Call of Duty,20,2018-05-17T17:09:38.000Z,9807864,349481,208333
1230,18.04.06,BackstreetBoysVEVO,10,2018-05-17T04:00:01.000Z,16037832,414909,16263
1231,18.04.06,Binging with Babish,24,2018-05-17T16:47:42.000Z,1232877,35049,594
1232,18.04.06,SigridVEVO,10,2018-05-17T12:00:04.000Z,2656880,62450,1309
1233,18.04.06,CalumScottVEVO,10,2018-05-16T23:00:00.000Z,7384754,140344,1622
1234,18.04.06,Movieclips Trailers,1,2018-05-16T20:29:17.000Z,4797673,55981,1758
1235,18.04.06,JennaMarbles,23,2018-05-16T22:33:29.000Z,3328569,332955,1811
1236,18.04.06,You Suck At Cooking,26,2018-05-16T12:39:20.000Z,657269,34088,504
1237,18.04.06,Paramount Pictures,1,2018-05-16T06:59:59.000Z,16520961,172601,5470
1238,18.04.06,Dragonfoxgirl,24,2018-05-15T05:06:07.000Z,7184750,332916,5485
1239,18.04.06,20th Century Fox,1,2018-05-15T13:01:12.000Z,13140827,341526,6810
1240,18.04.06,jacksepticeye,27,2018-05-15T19:00:00.000Z,1469874,54642,1006
1241,18.04.06,Laura Lee,26,2018-05-15T20:56:25.000Z,1080954,37954,1099
1242,18.04.06,TaylorSwiftVEVO,10,2018-05-15T21:02:41.000Z,2258355,116929,4658
1243,18.04.06,E! Entertainment,24,2018-05-15T12:59:50.000Z,780146,5645,423
1244,18.04.06,Focus Features,24,2018-05-14T18:59:59.000Z,5208736,35555,3174
1245,18.04.06,Complex,24,2018-05-14T14:00:03.000Z,4506823,115293,5658
1246,18.04.06,grav3yardgirl,26,2018-05-14T19:00:01.000Z,3761374,304578,13391
1247,18.04.06,JVR Music,10,2018-05-14T15:59:47.000Z,18934115,135430,10026
1248,18.04.06,TODAY,25,2018-05-14T15:29:50.000Z,1956932,22433,1077
1249,18.04.06,Teen Vogue,24,2018-05-15T16:00:45.000Z,1273429,62095,219
1250,18.04.06,TheOdd2sOut,23,2018-05-14T19:36:05.000Z,1177237,97418,805
1251,18.04.06,Vox,25,2018-05-14T12:00:03.000Z,1157888,23751,769
1252,18.04.06,Linus Tech Tips,28,2018-05-14T19:00:20.000Z,2569203,83741,10908
1253,18.04.06,Lucas and Marcus,24,2018-05-13T18:03:56.000Z,9469242,151029,20123
1254,18.04.06,Rooster Teeth,1,2018-05-14T13:00:01.000Z,733454,25229,172
1255,18.04.06,Unbox Therapy,28,2018-05-13T19:00:25.000Z,6680411,137988,10567
1256,18.04.06,Business Insider,26,2018-05-13T20:00:02.000Z,3826399,77624,3379
1257,18.04.06,Strictly Dumpling,19,2018-05-13T20:17:14.000Z,797551,15056,518
1258,18.04.06,Kurzgesagt ??In a Nutshell,27,2018-05-13T12:00:22.000Z,4605979,238511,2087
1259,18.04.06,Kelly Clarkson,10,2018-05-13T13:00:41.000Z,2221927,48455,1119
1260,18.04.06,Vat19,24,2018-05-12T11:30:03.000Z,4666393,45521,2016
1261,18.04.06,nigahiga,24,2018-05-11T21:11:16.000Z,14834674,544906,15876
1262,18.04.06,Rita Ora,24,2018-05-11T09:23:16.000Z,19351248,332395,34963
1263,18.04.06,Charlie Puth,10,2018-05-11T04:00:34.000Z,9316804,119395,2641
1264,18.04.06,Selena Gomez,1,2018-05-10T16:00:11.000Z,46284833,864196,16478
1265,18.04.06,Michelle Khare,24,2018-05-11T15:00:01.000Z,1459598,33661,1629
1266,18.04.06,BostonDynamics,28,2018-05-10T19:56:28.000Z,6672166,85863,3098
1267,18.04.06,johnmayerVEVO,10,2018-05-10T17:00:01.000Z,3388053,75772,1560
1268,18.04.06,SiaVEVO,10,2018-05-10T12:00:03.000Z,18605928,432332,6682
1269,18.04.06,NikkieTutorials,26,2018-05-10T21:11:15.000Z,2834849,157564,2156
1270,18.04.06,SamSmithWorldVEVO,10,2018-05-09T17:00:00.000Z,19035197,349364,9039
1271,18.04.06,MeghanTrainorVEVO,10,2018-05-10T12:00:07.000Z,2058483,40851,2422
1272,18.04.06,CBC News,25,2018-05-10T17:24:02.000Z,592118,3653,399
1273,18.04.06,Bleacher Report,43,2018-05-10T21:01:22.000Z,1340039,22504,615
1274,18.04.06,davematthewsbandVEVO,10,2018-05-10T12:00:00.000Z,427025,5624,208
1275,18.04.06,Cobra Kai,24,2018-05-10T17:02:55.000Z,1033346,32139,988
1276,18.04.06,Team Coco,23,2018-05-10T01:57:54.000Z,2206792,64077,974
1277,18.04.06,TED,22,2018-05-09T17:29:47.000Z,1139578,61164,1872
1278,18.04.06,EnriqueIglesiasVEVO,10,2018-05-09T07:00:01.000Z,21612500,244341,11720
1279,18.04.06,ITV,24,2018-05-11T11:00:09.000Z,354451,4639,474
1280,18.04.06,Nintendo,20,2018-05-09T12:00:08.000Z,1482174,40468,2645
1281,18.04.06,Washington Post,25,2018-05-07T19:12:46.000Z,8304593,70922,11172
1282,18.04.06,Studio C,23,2018-05-08T22:00:03.000Z,653820,12920,1214
1283,18.05.06,Walt Disney Animation Studios,1,2018-06-04T16:00:03.000Z,2269711,76630,3689
1284,18.05.06,Apple,28,2018-06-04T04:00:00.000Z,8045394,68126,26234
1285,18.05.06,Good Mythical Morning,24,2018-06-04T10:00:04.000Z,1046436,30027,854
1286,18.05.06,The Game Theorists,20,2018-06-03T18:25:05.000Z,3122790,160586,5880
1287,18.05.06,A&E,24,2018-06-04T12:00:00.000Z,238953,2488,191
1288,18.05.06,Amazon Studios,1,2018-06-04T13:00:02.000Z,642514,6927,409
1289,18.05.06,BuzzFeedBlue,22,2018-06-03T15:00:12.000Z,3006287,50060,4391
1290,18.05.06,MeghanTrainorVEVO,10,2018-06-04T12:00:08.000Z,709160,55326,2293
1291,18.05.06,CNN,25,2018-06-04T05:03:59.000Z,446893,2940,356
1292,18.05.06,Papa Jake,24,2018-06-03T18:08:35.000Z,858773,24299,5097
1293,18.05.06,ESPN,17,2018-06-04T03:30:54.000Z,1383170,12912,579
1294,18.05.06,Britain's Got Talent,24,2018-06-03T21:11:48.000Z,2106352,28050,2683
1295,18.05.06,Jimmy Kimmel Live,23,2018-06-04T04:30:09.000Z,266297,3477,129
1296,18.05.06,Mark Wiens,19,2018-06-03T13:00:01.000Z,709922,21806,982
1297,18.05.06,HellthyJunkFood,24,2018-06-03T14:22:17.000Z,599116,15064,2528
1298,18.05.06,bulletvalentineVEVO,10,2018-06-03T23:00:01.000Z,277498,21161,751
1299,18.05.06,Sidemen,24,2018-06-02T20:00:23.000Z,5963509,157769,7782
1300,18.05.06,Casey Holmes,26,2018-06-04T01:01:35.000Z,287522,15784,251
1301,18.05.06,The Slow Mo Guys,24,2018-06-02T21:42:35.000Z,2834039,79295,1545
1302,18.05.06,Tasty,26,2018-06-02T15:00:49.000Z,3947222,155027,1794
1303,18.05.06,CrazyRussianHacker,28,2018-06-02T22:10:36.000Z,581221,29336,494
1304,18.05.06,BuzzFeedVideo,22,2018-06-02T18:00:20.000Z,2369122,69945,7450
1305,18.05.06,FaZe Rug,20,2018-06-01T23:32:56.000Z,2548922,94881,11855
1306,18.05.06,radiodisney,10,2018-06-03T00:45:00.000Z,1557169,188030,768
1307,18.05.06,Kanye West - Topic,10,2018-06-01T15:29:54.000Z,1441076,28527,2905
1308,18.05.06,Team Edge,23,2018-06-01T20:16:00.000Z,1553946,27175,1930
1309,18.05.06,Gorillaz,10,2018-05-31T15:57:04.000Z,14705194,722299,22965
1310,18.05.06,FBE,24,2018-06-01T21:00:02.000Z,1097645,20039,3472
1311,18.05.06,Jaclyn Hill,26,2018-06-01T22:12:40.000Z,958160,51838,2999
1312,18.05.06,devinsupertramp,24,2018-06-01T14:31:42.000Z,307528,12387,515
1313,18.05.06,Maroon5VEVO,10,2018-05-31T04:00:00.000Z,38912181,1958581,31829
1314,18.05.06,The 1975,10,2018-05-31T22:57:07.000Z,1558392,112713,3240
1315,18.05.06,ibighit,10,2018-06-01T15:00:01.000Z,9871361,1730603,9973
1316,18.05.06,Safiya Nygaard,22,2018-05-31T22:31:36.000Z,4521978,177879,3508
1317,18.05.06,Hannah Stocking,23,2018-05-31T16:00:01.000Z,3259096,88392,19484
1318,18.05.06,Clean Bandit,10,2018-05-31T09:00:13.000Z,5793460,229850,4564
1319,18.05.06,CollegeHumor,23,2018-05-31T17:30:01.000Z,1209603,36971,4454
1320,18.05.06,AsapSCIENCE,28,2018-05-31T16:00:06.000Z,861225,20779,1134
1321,18.05.06,keshaVEVO,10,2018-05-31T14:00:01.000Z,943946,65623,1586
1322,18.05.06,Because Science,28,2018-05-31T15:00:04.000Z,826262,23471,1046
1323,18.05.06,The View,24,2018-05-31T16:05:40.000Z,410341,7077,422
1324,18.05.06,colinfurze,26,2018-05-31T15:00:02.000Z,2524398,104265,3085
1325,18.05.06,Netflix,24,2018-06-01T02:00:00.000Z,383897,10918,1979
1326,18.05.06,5SOSVEVO,10,2018-05-31T23:00:00.000Z,441043,48470,267
1327,18.05.06,KeithUrbanVEVO,10,2018-05-31T04:00:01.000Z,544643,8230,468
1328,18.05.06,STX Entertainment,1,2018-05-31T18:00:08.000Z,3309025,2030,32
1329,18.05.06,Smosh,23,2018-05-30T16:00:05.000Z,2756148,78474,10040
1330,18.05.06,Gabbie Hanna,26,2018-05-30T21:00:02.000Z,6476089,310607,5263
1331,18.05.06,Cardi B,10,2018-05-29T14:05:10.000Z,48619426,1430773,76260
1332,18.05.06,The Daily Show with Trevor Noah,23,2018-05-31T02:15:02.000Z,542894,15949,668
1333,18.05.06,Simone Giertz,28,2018-05-30T14:22:13.000Z,1537319,118014,1064
1334,18.05.06,Marshmello,10,2018-05-30T14:00:00.000Z,3468497,184574,4930
1335,18.05.06,GQ,24,2018-05-30T16:02:29.000Z,1424316,31591,1273
1336,18.05.06,The Official Pokémon YouTube channel,20,2018-05-30T01:22:17.000Z,8727824,219541,23800
1337,18.05.06,FoxStarHindi,24,2018-05-30T07:51:32.000Z,34081968,726240,27525
1338,18.05.06,SciShow,27,2018-05-30T21:00:02.000Z,408592,13413,1120
1339,18.05.06,itsAlexClark,1,2018-05-30T22:05:02.000Z,693867,40356,804
1340,18.05.06,Entertainment Tonight,24,2018-05-30T03:13:23.000Z,1022640,4520,1774
1341,18.05.06,America's Got Talent,24,2018-05-30T01:59:01.000Z,2835009,39657,960
1342,18.05.06,Erika Costell,22,2018-05-29T21:00:01.000Z,5633701,164537,94587
1343,18.05.06,Skip and Shannon: UNDISPUTED,17,2018-05-30T17:01:39.000Z,666602,5765,1807
1344,18.05.06,weezer,10,2018-05-29T12:00:11.000Z,3569819,99196,4112
1345,18.05.06,TheEllenShow,24,2018-05-30T13:00:03.000Z,506046,11099,300
1346,18.05.06,Good Morning America,24,2018-05-30T13:55:16.000Z,488835,9593,343
1347,18.05.06,MaggieRogersVEVO,10,2018-05-30T13:00:03.000Z,249608,9684,207
1348,18.05.06,As/Is,22,2018-05-30T22:00:25.000Z,734833,19976,426
1349,18.05.06,Markiplier,24,2018-05-29T18:41:24.000Z,1336937,110748,625
1350,18.05.06,Screen Junkies,1,2018-05-29T17:00:00.000Z,1695732,55419,1198
1351,18.05.06,James Charles,24,2018-05-29T21:00:31.000Z,2085752,149800,3212
1352,18.05.06,DALLMYD,17,2018-05-28T19:30:08.000Z,983346,45066,1516
1353,18.05.06,JunsKitchen,26,2018-05-28T10:00:34.000Z,2114947,182586,1141
1354,18.05.06,Kandee Johnson,26,2018-05-28T22:00:00.000Z,2095272,65562,4969
1355,18.05.06,SUMERIAN,10,2018-05-28T16:59:09.000Z,697180,32380,744
1356,18.05.06,The Film Theorists,1,2018-05-27T19:22:30.000Z,5092818,125567,10956
1357,18.05.06,Daily Dose Of Internet,24,2018-05-27T18:18:44.000Z,2559150,61489,2668
1358,18.05.06,Bachelor Nation on ABC,24,2018-05-29T04:00:02.000Z,284575,1190,261
1359,18.05.06,Guava Juice,24,2018-05-27T16:45:02.000Z,1959291,84395,5756
1360,18.05.06,MatthewSantoro,24,2018-05-27T15:23:40.000Z,677463,16940,3119
1361,18.05.06,Simon's Cat,1,2018-05-27T12:45:00.000Z,928290,37469,945
1362,18.05.06,FOX Soccer,17,2018-05-26T22:59:38.000Z,1368676,8798,1103
1363,18.05.06,BANGTANTV,10,2018-05-27T11:00:03.000Z,9336895,1096727,4217
1364,18.05.06,Eh Bee Family,22,2018-05-26T14:00:06.000Z,1553782,25335,5558
1365,18.05.06,Disney Movie Trailers,1,2018-05-25T19:00:02.000Z,5487861,151274,3921
1366,18.05.06,Matthias,23,2018-05-25T16:50:01.000Z,3554003,70608,5698
1367,18.05.06,Brave Wilderness,15,2018-05-25T11:00:03.000Z,3780855,61758,1773
1368,18.05.06,MLG Highlights,17,2018-05-26T03:08:18.000Z,3384841,19440,1260
1369,18.05.06,Amber Scholl,26,2018-05-26T00:14:41.000Z,945818,56781,1806
1370,18.05.06,JelloApocalypse,23,2018-05-25T17:14:47.000Z,1226548,71281,1319
1371,18.05.06,Philip DeFranco,25,2018-05-25T19:00:01.000Z,1752305,143203,3267
1372,18.05.06,Jake Paul,22,2018-05-26T00:16:30.000Z,3161392,88755,64636
1373,18.05.06,REACT,24,2018-05-25T19:00:06.000Z,1535636,35069,1824
1374,18.05.06,DanTDM,24,2018-05-25T17:09:00.000Z,1585085,38883,1311
1375,18.05.06,jacksfilms,23,2018-05-25T18:28:48.000Z,1264934,54289,1367
1376,18.05.06,Tati,26,2018-05-25T17:00:02.000Z,1286558,56273,1515
1377,18.05.06,The Graham Norton Show,24,2018-05-25T15:53:16.000Z,962355,13491,654
1378,18.05.06,The Late Late Show with James Corden,24,2018-05-25T05:43:21.000Z,7701371,179872,2979
1379,18.05.06,Late Night with Seth Meyers,23,2018-05-25T11:00:05.000Z,601175,5700,459
1380,18.05.06,NickyJamTV,10,2018-05-25T04:00:21.000Z,14960300,258879,46033
1381,18.05.06,Tia Mowry's Quick Fix,26,2018-05-25T14:00:02.000Z,380781,15740,438
1382,18.05.06,JenniferLopezVEVO,10,2018-05-24T12:00:02.000Z,20450743,393497,36107
1383,18.05.06,The Late Show with Stephen Colbert,24,2018-05-25T07:35:01.000Z,1517477,15808,865
1384,18.05.06,John Mayer,10,2018-05-24T13:42:02.000Z,4326567,154983,3203
1385,18.05.06,AzealiaBanksVEVO,10,2018-05-24T15:59:22.000Z,2058375,83682,11191
1386,18.05.06,H O N N E,10,2018-05-25T15:01:20.000Z,512846,13597,155
1387,18.05.06,The Sims,20,2018-05-24T16:59:24.000Z,1557630,75213,1308
1388,18.05.06,ArianaGrandeVevo,10,2018-05-25T04:00:08.000Z,2361076,130331,2043
1389,18.05.06,Domics,23,2018-05-23T21:28:54.000Z,3268586,160351,3537
1390,18.05.06,Mr. Kate,26,2018-05-24T22:00:05.000Z,1258513,68251,609
1391,18.05.06,WIRED,24,2018-05-24T16:00:23.000Z,1834835,92084,488
1392,18.05.06,comedy,10,2018-05-24T16:00:23.000Z,131127,1455,11228
1393,18.05.06,Lauv,10,2018-05-24T12:59:43.000Z,1407246,37964,304
1394,18.05.06,ZaynVEVO,10,2018-05-23T16:00:03.000Z,16591211,594551,15276
1395,18.05.06,CAguileraVEVO,10,2018-05-23T17:00:01.000Z,12933303,475400,12903
1396,18.05.06,DidYouKnowGaming?,20,2018-05-24T19:00:24.000Z,306914,7466,1281
1397,18.05.06,Panic! At The Disco,10,2018-05-23T18:00:13.000Z,4469166,202237,2155
1398,18.05.06,BBCRadio1VEVO,10,2018-05-24T17:00:17.000Z,614896,26177,483
1399,18.05.06,The Tonight Show Starring Jimmy Fallon,23,2018-05-24T08:00:00.000Z,540429,6157,373
1400,18.05.06,camelsandfriends,15,2018-05-23T13:33:03.000Z,5117693,28079,4131
1401,18.05.06,Bad Lip Reading,23,2018-05-22T20:02:51.000Z,12168558,274544,5310
1402,18.05.06,The Voice,24,2018-05-23T03:30:13.000Z,1599898,13631,2943
1403,18.05.06,Matt Stonie,24,2018-05-23T00:15:30.000Z,1822536,47457,2016
1404,18.05.06,"Tyler, The Creator",27,2018-05-22T15:20:56.000Z,1988638,126142,1476
1405,18.05.06,PBS Eons,28,2018-05-22T21:00:37.000Z,1720434,42552,1568
1406,18.05.06,Diplo,10,2018-05-21T14:12:22.000Z,25170698,685635,17925
1407,18.05.06,KathleenLights,26,2018-05-23T11:00:00.000Z,530613,27934,1035
1408,18.05.06,Nat Geo WILD,15,2018-05-22T12:00:00.000Z,1006404,17022,600
1409,18.05.06,Dude Perfect,17,2018-05-21T21:55:23.000Z,16371326,408367,10101
1410,18.05.06,IFC Films,1,2018-05-23T14:00:01.000Z,2132657,3488,76
1411,18.05.06,MustardVEVO,10,2018-05-22T12:00:02.000Z,1490759,40765,668
1412,18.05.06,American Idol,24,2018-05-22T04:08:24.000Z,1902269,19343,2777
1413,18.05.06,Rudy Mancuso,10,2018-05-21T21:00:33.000Z,3585661,191567,4399
1414,18.05.06,Warner Bros. Pictures,24,2018-05-21T18:00:16.000Z,14100194,122783,10980
1415,18.05.06,LOL Network,23,2018-05-21T17:00:03.000Z,674959,9557,281
1416,18.05.06,ShawnMendesVEVO,10,2018-05-21T16:40:16.000Z,533508,24475,1069
1417,18.05.06,Bon App,24,2018-05-21T16:01:51.000Z,751366,23143,671
1418,18.05.06,Saturday Night Live,24,2018-05-20T04:58:51.000Z,8390391,65649,14046
1419,18.05.06,miniminter,20,2018-05-20T18:00:02.000Z,2999429,105849,2974
1420,18.05.06,NickiMinajAtVEVO,10,2018-05-20T07:53:59.000Z,4670928,184818,9181
1421,18.05.06,LaurDIY,26,2018-05-20T16:00:01.000Z,2629899,99613,2241
1422,18.05.06,Lucas the Spider,1,2018-05-19T14:52:43.000Z,6937172,259723,4113
1423,18.05.06,The New Yorker,24,2018-05-19T18:30:55.000Z,10126408,47349,3955
1424,18.05.06,Daddy Yankee,10,2018-05-18T14:00:04.000Z,36311060,608746,40996
1425,18.05.06,SZAVEVO,10,2018-05-18T14:00:04.000Z,5376840,205431,3963
1426,18.05.06,Dan And Shay,10,2018-05-18T04:04:58.000Z,3579112,36183,1169
1427,18.05.06,FifthHarmonyVEVO,10,2018-05-18T07:00:08.000Z,17910971,639620,14489
1428,18.05.06,AaronsAnimals,15,2018-05-18T13:00:04.000Z,1499693,36600,1318
1429,18.05.06,BuzzFeed Celeb,22,2018-05-18T16:39:29.000Z,7526001,629187,3846
1430,18.05.06,zefrank1,22,2018-05-18T01:00:06.000Z,988810,58038,366
1431,18.05.06,Brad Mondo,24,2018-05-18T17:34:22.000Z,1029213,46925,1021
1432,18.05.06,Call of Duty,20,2018-05-17T17:09:38.000Z,9854994,350258,208885
1433,18.05.06,BackstreetBoysVEVO,10,2018-05-17T04:00:01.000Z,16376465,418390,16350
1434,18.05.06,Binging with Babish,24,2018-05-17T16:47:42.000Z,1237772,35109,595
1435,18.05.06,SigridVEVO,10,2018-05-17T12:00:04.000Z,2795327,63754,1349
1436,18.05.06,CalumScottVEVO,10,2018-05-16T23:00:00.000Z,7688190,141889,1657
1437,18.05.06,Movieclips Trailers,1,2018-05-16T20:29:17.000Z,4838491,56261,1774
1438,18.05.06,JennaMarbles,23,2018-05-16T22:33:29.000Z,3338122,333326,1813
1439,18.05.06,You Suck At Cooking,26,2018-05-16T12:39:20.000Z,660302,34163,505
1440,18.05.06,Paramount Pictures,1,2018-05-16T06:59:59.000Z,16651726,173506,5497
1441,18.05.06,Dragonfoxgirl,24,2018-05-15T05:06:07.000Z,7269121,335617,5522
1442,18.05.06,20th Century Fox,1,2018-05-15T13:01:12.000Z,13206088,342334,6838
1443,18.05.06,jacksepticeye,27,2018-05-15T19:00:00.000Z,1473359,54720,1007
1444,18.05.06,Laura Lee,26,2018-05-15T20:56:25.000Z,1083942,38018,1102
1445,18.05.06,TaylorSwiftVEVO,10,2018-05-15T21:02:41.000Z,2276613,117457,4676
1446,18.05.06,E! Entertainment,24,2018-05-15T12:59:50.000Z,783823,5664,423
1447,18.05.06,Focus Features,24,2018-05-14T18:59:59.000Z,5214862,35600,3181
1448,18.05.06,Complex,24,2018-05-14T14:00:03.000Z,4530467,115533,5662
1449,18.05.06,grav3yardgirl,26,2018-05-14T19:00:01.000Z,3768814,304874,13400
1450,18.05.06,JVR Music,10,2018-05-14T15:59:47.000Z,19390255,136187,10131
1451,18.05.06,TODAY,25,2018-05-14T15:29:50.000Z,1966631,22576,1079
1452,18.05.06,Teen Vogue,24,2018-05-15T16:00:45.000Z,1293235,62651,221
1453,18.05.06,TheOdd2sOut,23,2018-05-14T19:36:05.000Z,1186031,97708,806
1454,18.05.06,Vox,25,2018-05-14T12:00:03.000Z,1172822,23942,782
1455,18.05.06,Linus Tech Tips,28,2018-05-14T19:00:20.000Z,2580770,83911,10959
1456,18.05.06,Lucas and Marcus,24,2018-05-13T18:03:56.000Z,9581434,152552,20232
1457,18.05.06,Rooster Teeth,1,2018-05-14T13:00:01.000Z,739487,25303,173
1458,18.05.06,Unbox Therapy,28,2018-05-13T19:00:25.000Z,6747824,139326,10656
1459,18.05.06,Business Insider,26,2018-05-13T20:00:02.000Z,3885870,79169,3431
1460,18.05.06,Strictly Dumpling,19,2018-05-13T20:17:14.000Z,802184,15132,521
1461,18.05.06,Kurzgesagt,27,2018-05-13T12:00:22.000Z,4625407,239008,2090
1462,18.05.06,Kelly Clarkson,10,2018-05-13T13:00:41.000Z,2268796,48720,1127
1463,18.05.06,Vat19,24,2018-05-12T11:30:03.000Z,4714087,45804,2038
1464,18.05.06,nigahiga,24,2018-05-11T21:11:16.000Z,14934571,546466,15939
1465,18.05.06,Rita Ora,24,2018-05-11T09:23:16.000Z,19932292,335976,35141
1466,18.05.06,Charlie Puth,10,2018-05-11T04:00:34.000Z,9562869,120118,2677
1467,18.05.06,Selena Gomez,1,2018-05-10T16:00:11.000Z,48044938,875365,16800
1468,18.05.06,Michelle Khare,24,2018-05-11T15:00:01.000Z,1466567,33816,1631
1469,18.05.06,BostonDynamics,28,2018-05-10T19:56:28.000Z,6688253,86003,3102
1470,18.05.06,johnmayerVEVO,10,2018-05-10T17:00:01.000Z,3447372,76403,1576
1471,18.05.06,SiaVEVO,10,2018-05-10T12:00:03.000Z,19377506,440667,6863
1472,18.05.06,NikkieTutorials,26,2018-05-10T21:11:15.000Z,2845710,157851,2159
