Gender,Bank_Loan,Capital_Loan,Region_Code,Year
2,8770000,20660000,4111100000,2021
1,22070000,5900000,4211000000,2024
2,33970000,18940000,4146510700,2024
1,26320000,19530000,4279000000,2020
2,2990000,12420000,4211000000,2021
2,46280000,24460000,4399000000,2024
1,26040000,20970000,4279000000,2021
1,5350000,8770000,4321500000,2022
1,7830000,29950000,4280000000,2020
1,26080000,16090000,4146510700,2020
2,35430000,20250000,4280000000,2020
1,35170000,28580000,4146510700,2023
2,1800000,25960000,4279000000,2021
1,8440000,4130000,4321500000,2022
1,27350000,27020000,4273000000,2024
2,28720000,9330000,4273000000,2022
1,9390000,13340000,4211000000,2021
1,8220000,12320000,4111100000,2020
1,17560000,9970000,4111100000,2023
1,32650000,2080000,4273000000,2021
2,16490000,1360000,4279000000,2021
2,25110000,29090000,4321500000,2024
1,26680000,3240000,4211000000,2022
1,9940000,25280000,4279000000,2022
1,44110000,29370000,4111100000,2024
2,29030000,24100000,4211000000,2023
2,1300000,9710000,4280000000,2020
2,27260000,8670000,4291000000,2020
2,28880000,25880000,4399000000,2023
1,22960000,15700000,4211000000,2024
1,43060000,20030000,4111100000,2021
1,36060000,25560000,4279000000,2022
2,30210000,21580000,4280000000,2021
1,34580000,13540000,4399000000,2022
2,35720000,3770000,4399000000,2021
2,20480000,18290000,4211000000,2024
1,8730000,28060000,4399000000,2024
1,47440000,16630000,4280000000,2023
1,7280000,11780000,4321500000,2021
2,47960000,21620000,4279000000,2021
2,7010000,20170000,4211000000,2023
1,47730000,23500000,4399000000,2023
1,47240000,20180000,4321500000,2024
2,45360000,18970000,4279000000,2024
1,36290000,2770000,4146510700,2021
2,33380000,21640000,4321500000,2024
2,2500000,18420000,4146510700,2024
1,6170000,9350000,4146510700,2021
1,45580000,27930000,4321500000,2023
1,26900000,21030000,4399000000,2021
1,49810000,8620000,4146510700,2020
2,46080000,5540000,4399000000,2021
2,170000,15160000,4399000000,2020
2,10780000,22550000,4279000000,2021
1,40900000,22020000,4432610000,2020
2,1360000,18990000,4280000000,2020
1,15490000,70000,4399000000,2021
1,5880000,12040000,4279000000,2024
1,18380000,19750000,4291000000,2022
1,31640000,3780000,4146510700,2024
1,28430000,21730000,4211000000,2020
1,13810000,18750000,4399000000,2021
2,11310000,1940000,4321500000,2021
1,6560000,19680000,4146510700,2021
2,40480000,25650000,4146510700,2021
2,48870000,22000000,4291000000,2022
1,1380000,24460000,4211000000,2023
1,36140000,20280000,4279000000,2020
1,35610000,28550000,4291000000,2022
2,25960000,6820000,4280000000,2024
1,31290000,1260000,4146510700,2023
2,13400000,29040000,4399000000,2023
1,27380000,14550000,4399000000,2021
1,21190000,12220000,4291000000,2022
2,33010000,26530000,4280000000,2024
2,19870000,10960000,4273000000,2021
1,19570000,2120000,4111100000,2021
2,17650000,19760000,4321500000,2020
2,6000000,3070000,4321500000,2023
2,31300000,2320000,4273000000,2024
2,42430000,11840000,4146510700,2023
2,37960000,13880000,4279000000,2022
1,10720000,22880000,4211000000,2020
1,19340000,10730000,4273000000,2021
2,47670000,1070000,4280000000,2020
1,46020000,24220000,4399000000,2021
1,22610000,16220000,4111100000,2020
2,11880000,22490000,4146510700,2021
1,30180000,11480000,4111100000,2023
2,39880000,16120000,4211000000,2023
2,41920000,28270000,4399000000,2023
1,24210000,9920000,4280000000,2023
2,1460000,1620000,4321500000,2020
2,21120000,27570000,4211000000,2021
2,48140000,10620000,4273000000,2023
2,13590000,20440000,4321500000,2020
2,40660000,29350000,4321500000,2021
1,21100000,2910000,4280000000,2020
1,8660000,24740000,4273000000,2023
2,23710000,22960000,4291000000,2022
2,33310000,4120000,4211000000,2020
1,41280000,27630000,4279000000,2023
2,2700000,4860000,4432610000,2024
1,26320000,20230000,4399000000,2021
2,22570000,380000,4280000000,2023
2,46660000,8920000,4399000000,2024
2,29610000,16410000,4211000000,2020
2,42090000,5600000,4273000000,2020
2,6940000,23540000,4279000000,2024
2,38200000,15850000,4432610000,2024
