ID,Warehouse_block,Mode_of_Shipment,Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Product_importance,Gender,Discount_offered,Weight_in_gms,Reached.on.Time_Y.N
2786,F,Ship,5,3,149,7,medium,F,51,1425,1
8792,F,Ship,5,2,211,2,medium,F,2,5077,0
2205,A,Flight,4,3,255,5,low,M,18,3644,1
9306,F,Road,6,3,199,4,medium,F,1,5204,0
4753,D,Ship,3,4,272,8,high,F,10,4070,0
3205,D,Ship,3,1,190,3,medium,F,2,4312,0
4329,A,Ship,3,4,213,2,medium,F,6,5374,1
5107,D,Ship,6,1,145,3,medium,F,1,4346,1
5495,C,Flight,3,2,240,8,low,F,9,4908,0
8391,A,Ship,3,1,133,3,medium,F,5,4538,0
6983,C,Flight,3,3,136,2,medium,M,10,5749,0
936,F,Road,5,2,208,3,medium,M,8,3442,1
4572,F,Ship,2,2,171,2,medium,F,6,5105,0
6362,F,Ship,4,2,231,5,low,M,7,4718,0
6646,B,Ship,6,2,168,2,low,M,3,5853,0
10914,F,Ship,3,2,164,4,medium,F,10,4560,1
2069,C,Flight,5,4,178,7,medium,F,36,1179,1
2507,C,Ship,5,4,243,3,low,F,35,2899,1
9842,F,Road,5,4,208,6,medium,M,8,5098,0
8608,B,Road,6,5,275,4,low,F,6,1872,0
3612,F,Ship,2,1,100,3,low,M,1,5776,1
6956,F,Ship,5,2,257,3,low,F,2,4677,1
4775,C,Road,5,2,250,2,medium,F,6,5565,0
6419,C,Road,4,1,195,3,low,M,2,4418,0
440,F,Ship,3,3,172,3,low,F,58,1269,1
9836,F,Ship,4,3,244,3,low,M,9,5339,0
5655,A,Ship,5,2,266,2,low,M,3,4030,0
6240,F,Ship,3,4,175,3,medium,M,10,4771,1
6801,A,Ship,3,2,158,7,medium,M,10,4244,1
1576,B,Ship,4,4,153,3,low,M,13,1402,1
2702,F,Ship,3,2,132,2,medium,M,6,1185,1
9465,A,Flight,5,2,233,3,medium,F,10,4233,1
6041,C,Flight,6,3,264,4,medium,F,6,1622,1
4713,A,Ship,4,1,151,6,low,M,7,4387,0
6523,D,Ship,3,5,270,6,medium,F,9,4195,0
4807,D,Flight,6,1,260,4,medium,F,2,1131,0
4560,F,Ship,6,2,244,4,low,F,4,1245,1
574,B,Ship,4,3,108,6,low,F,22,1745,1
655,D,Ship,4,5,249,2,low,M,4,2725,1
10818,F,Road,4,3,223,2,low,F,3,5765,1
3250,B,Ship,5,2,265,2,medium,F,7,5464,1
2159,C,Ship,4,2,157,2,medium,M,15,1724,1
3589,D,Ship,4,3,185,10,high,M,1,4973,0
553,D,Flight,3,4,156,2,low,M,8,1145,1
342,F,Ship,3,2,169,2,high,M,30,1698,1
3569,C,Flight,4,4,271,3,low,M,3,4152,0
5838,F,Ship,2,4,233,2,medium,F,6,4758,0
8652,F,Ship,6,2,279,4,medium,F,4,1148,0
5628,F,Flight,4,3,248,2,medium,F,2,4700,0
7011,A,Ship,3,3,249,3,low,M,10,5184,0
1674,F,Ship,2,1,137,5,medium,F,3,1037,1
6151,D,Road,4,3,179,3,low,F,3,5495,1
5485,D,Flight,4,5,236,3,low,M,8,4132,0
2684,F,Ship,3,1,160,3,low,M,57,1833,1
10429,D,Flight,4,5,185,2,low,F,4,5428,0
7821,A,Flight,4,5,265,2,medium,F,9,5135,1
9628,B,Ship,5,5,236,5,low,M,3,1933,1
2180,F,Road,6,2,181,4,high,F,6,3003,1
6760,B,Ship,5,2,192,3,high,F,7,5695,1
1030,B,Ship,3,1,229,2,medium,F,12,3111,1
9971,C,Ship,5,5,163,2,high,M,6,5253,1
7296,F,Ship,4,3,252,2,low,M,6,5266,1
8277,A,Ship,4,2,245,3,low,F,5,5226,0
184,B,Ship,3,5,162,7,medium,F,16,1052,1
6539,C,Ship,6,3,251,4,low,M,1,1230,1
2314,B,Road,6,4,174,3,medium,F,14,1651,1
9838,B,Road,5,5,268,4,low,F,9,4208,0
8138,F,Ship,4,5,235,4,medium,M,6,4633,1
8335,D,Road,6,4,275,4,low,M,10,1005,0
5570,F,Ship,2,1,214,3,high,M,1,4391,0
9471,A,Ship,3,3,251,3,low,M,8,4246,0
4210,B,Ship,5,4,252,3,medium,M,6,5221,0
5099,C,Ship,5,5,240,2,low,F,7,4409,1
6960,F,Ship,5,3,206,3,low,F,1,4645,0
9108,F,Ship,5,2,196,3,medium,M,4,4868,1
5877,A,Road,4,3,203,4,low,F,1,5274,0
8670,F,Ship,4,4,189,2,medium,M,3,5837,1
2870,F,Road,4,5,203,2,low,F,20,2421,1
2496,F,Ship,3,5,229,3,medium,F,12,3049,1
6628,B,Ship,5,1,245,3,low,F,9,4694,0
915,A,Ship,3,1,255,2,medium,M,42,3459,1
141,A,Flight,4,4,264,3,high,M,59,2020,1
6674,F,Ship,4,2,232,3,medium,F,7,5737,1
10271,C,Flight,4,5,157,3,medium,M,10,5898,1
7993,D,Ship,3,2,255,7,medium,M,2,5282,0
6484,B,Ship,4,1,251,4,low,M,3,4433,0
1796,F,Flight,3,3,165,3,high,M,35,1459,1
6900,F,Ship,4,5,196,4,low,M,10,1694,1
6833,C,Road,5,2,249,3,low,M,2,4696,0
6172,B,Flight,5,5,189,3,low,M,7,5717,0
5548,B,Ship,5,3,205,4,low,M,9,4277,0
4289,C,Ship,4,2,151,3,medium,M,10,5698,0
8142,F,Ship,3,5,243,3,medium,F,4,4130,1
828,F,Flight,4,2,209,2,low,F,23,2533,1
4578,F,Ship,4,4,157,4,low,M,6,4175,0
9964,B,Ship,7,3,306,4,low,M,2,1790,1
1531,D,Ship,5,2,241,3,low,M,39,3743,1
1941,A,Ship,4,5,248,4,high,F,56,2840,1
6342,F,Ship,5,4,138,2,medium,F,8,5885,1
198,F,Ship,2,3,136,3,low,F,19,1568,1
9546,F,Ship,3,3,190,3,low,F,9,5279,0
5472,F,Road,6,4,306,4,low,M,9,1595,0
10739,C,Ship,4,1,255,5,medium,F,1,1918,1
4933,D,Flight,5,1,266,3,low,M,10,5858,0
3724,B,Ship,3,2,226,3,medium,M,3,4940,1
8135,C,Ship,4,5,226,2,low,M,1,4532,0
2521,D,Ship,4,4,162,10,high,M,12,1583,1
10124,F,Road,4,2,162,6,low,F,4,4094,0
10189,D,Ship,5,4,243,5,medium,F,4,1813,0
3658,B,Ship,3,2,265,6,low,M,9,5936,0
8127,A,Ship,4,1,285,2,low,M,4,4401,0
2993,C,Road,3,5,129,3,medium,F,52,1513,1
3528,F,Ship,4,5,274,3,medium,M,4,4521,0
5324,F,Road,4,4,238,3,medium,F,5,4724,1
2556,F,Ship,3,5,150,2,low,M,29,1934,1
6641,C,Ship,4,1,156,2,low,M,8,5488,0
7930,B,Road,4,4,97,6,low,M,4,5801,0
9990,F,Road,5,5,171,2,high,M,8,4602,0
1640,F,Flight,3,1,233,3,medium,M,1,2744,1
7919,C,Ship,5,1,182,2,low,M,6,4121,1
7501,D,Ship,7,2,300,4,medium,F,10,1179,0
9211,D,Ship,5,1,248,3,medium,M,6,5081,1
7554,F,Ship,3,3,168,2,low,F,10,4583,1
10868,F,Ship,4,3,195,3,low,M,7,4915,1
37,D,Ship,3,5,137,4,high,F,62,1477,1
2139,A,Ship,2,3,140,2,medium,M,20,1832,1
3091,D,Ship,3,2,145,2,low,F,44,1212,1
4,B,Flight,3,3,176,4,medium,M,10,1177,1
8947,D,Ship,4,3,236,3,low,M,1,4752,0
9949,D,Ship,5,5,217,6,medium,M,5,1616,0
6426,F,Road,3,3,259,2,high,M,8,4481,0
8291,C,Ship,4,5,221,10,high,M,9,4646,0
6442,B,Flight,4,1,224,3,low,M,9,5546,1
8153,C,Ship,4,5,254,3,medium,F,3,4404,0
6633,A,Ship,5,4,242,3,high,F,4,4805,0
4211,C,Ship,4,3,266,3,medium,M,8,4493,0
6591,A,Flight,5,4,267,5,medium,F,10,1837,1
4077,A,Ship,5,2,248,8,low,F,10,4583,0
3806,F,Ship,2,1,203,4,medium,F,4,4145,0
730,B,Ship,3,1,151,2,low,F,4,1748,1
64,B,Ship,3,1,177,3,medium,M,61,1880,1
6379,D,Ship,4,4,174,2,medium,F,2,5892,0
4801,D,Flight,7,1,291,4,low,M,2,1216,1
2371,D,Ship,4,4,161,4,low,F,14,1194,1
4659,A,Flight,6,3,233,6,low,F,9,4814,0
4766,F,Ship,4,4,140,3,low,F,4,5924,1
6884,F,Ship,5,5,275,5,low,F,3,1145,0
8134,B,Ship,5,5,212,5,low,F,6,4463,0
9124,B,Ship,5,5,167,3,medium,M,1,4314,0
6908,F,Ship,6,4,297,4,low,F,9,1249,1
5251,D,Ship,6,2,291,4,low,F,7,1046,0
17,C,Flight,3,4,143,2,medium,F,6,1194,1
5662,B,Ship,5,5,245,5,medium,F,4,4627,0
7734,F,Ship,6,3,301,4,low,F,2,1083,0
3902,F,Ship,5,5,192,3,medium,M,5,4942,1
260,F,Road,2,4,147,3,low,M,5,1920,1
10990,B,Ship,5,1,218,5,medium,F,9,1603,0
9155,C,Road,6,5,285,4,medium,F,5,1631,1
10390,B,Road,4,5,185,2,low,M,6,4610,0
167,C,Ship,5,2,141,3,high,F,34,1020,1
5702,F,Ship,4,4,147,4,low,F,8,5882,0
8027,C,Ship,6,3,252,2,low,M,1,1756,0
2581,D,Road,5,2,236,2,low,M,24,3679,1
2518,B,Ship,3,5,150,2,low,F,48,1256,1
1916,F,Flight,5,2,156,2,medium,M,19,1311,1
474,F,Ship,3,1,157,2,medium,F,39,1525,1
772,B,Ship,4,3,179,3,medium,M,40,1584,1
1167,A,Ship,3,3,175,3,high,F,55,1229,1
3990,F,Flight,3,4,212,3,low,F,8,5214,0
8350,B,Road,5,3,265,5,low,F,3,1005,1
3446,F,Ship,3,1,252,2,low,M,4,5559,0
6977,C,Road,6,5,148,4,low,M,1,5216,1
2007,A,Ship,3,2,209,2,low,F,24,2748,1
10166,F,Ship,6,5,286,4,medium,F,4,4889,0
3031,D,Flight,3,4,209,3,high,F,37,3650,1
1741,D,Ship,4,3,210,3,medium,M,11,2655,1
3201,A,Ship,4,3,296,3,low,M,4,1991,0
6408,F,Ship,3,3,209,3,high,F,2,4036,1
5784,F,Ship,4,3,249,5,low,F,3,1012,1
2055,A,Flight,3,1,145,2,low,M,28,1313,1
8754,F,Road,4,2,229,2,medium,F,7,4855,1
2190,F,Flight,5,1,184,3,low,F,19,2625,1
8356,B,Flight,4,2,255,5,medium,M,2,1255,0
2310,F,Road,6,2,224,3,medium,F,26,3247,1
889,D,Ship,3,5,212,3,high,M,6,2069,1
6395,C,Ship,4,3,220,3,low,F,6,4894,1
5969,C,Ship,6,2,257,4,medium,M,1,1513,0
7273,D,Flight,4,2,283,2,high,F,1,4115,0
5588,F,Ship,4,5,263,3,medium,M,3,4020,0
6957,A,Ship,3,1,186,3,high,F,1,5694,1
5306,F,Ship,4,2,146,2,medium,M,4,4348,1
1932,F,Flight,4,1,210,2,medium,F,7,3405,1
1986,F,Ship,2,1,209,5,low,F,64,2016,1
8400,F,Ship,5,1,139,3,medium,F,1,5953,1
1093,D,Flight,4,4,200,3,low,M,19,2976,1
1234,B,Flight,3,5,176,3,high,F,1,1982,1
8992,B,Ship,3,4,236,4,high,F,9,4744,0
10832,F,Flight,5,4,145,2,low,M,2,4753,0
7177,D,Ship,7,5,282,5,low,M,8,1091,1
813,A,Road,4,5,191,3,low,F,19,2392,1
10996,B,Ship,4,1,232,5,medium,F,6,1247,0
5138,F,Ship,3,5,180,2,medium,M,1,5940,1
4785,A,Road,3,5,267,2,high,M,1,4195,1
601,D,Ship,6,3,133,5,medium,M,32,1367,1
9856,B,Road,2,2,260,3,medium,F,6,4747,0
2277,A,Ship,3,4,209,2,low,M,62,2935,1
502,B,Ship,3,2,177,3,low,M,10,1641,1
7612,B,Ship,3,2,198,4,medium,F,4,4564,0
278,F,Flight,4,4,212,3,low,M,21,3307,1
6176,F,Flight,3,5,189,3,low,M,5,5422,0
2225,C,Ship,4,3,258,3,low,F,12,2017,1
9551,C,Ship,6,5,204,3,medium,M,7,4119,0
7637,C,Ship,3,4,162,4,medium,M,10,4235,0
866,F,Ship,6,1,168,5,high,F,65,1601,1
6391,D,Ship,4,5,219,2,high,M,4,4069,1
5821,D,Ship,3,1,192,3,low,F,4,5179,0
5397,A,Ship,5,3,245,3,medium,F,5,5663,0
4930,B,Flight,5,1,264,2,medium,F,3,4056,1
4906,B,Road,3,2,162,3,medium,M,6,4505,1
125,C,Road,5,5,222,3,low,M,10,2280,1
7492,B,Ship,4,2,248,6,low,M,1,1415,1
5170,B,Ship,4,1,196,3,low,M,4,4634,1
5721,A,Ship,6,3,305,4,low,M,3,1276,0
7315,D,Ship,3,1,183,4,low,M,5,5326,0
9513,A,Ship,4,5,102,5,low,F,3,5767,0
1114,B,Ship,3,2,203,3,high,M,3,2791,1
483,A,Ship,3,3,220,7,low,M,25,2141,1
6939,A,Ship,5,4,271,3,low,M,3,5218,1
4404,F,Ship,5,3,187,3,low,F,3,4343,0
663,A,Road,4,4,218,5,medium,F,36,2995,1
3311,C,Ship,4,5,250,3,low,F,2,5206,0
10481,C,Ship,5,4,241,5,medium,M,1,1924,1
9289,D,Ship,4,2,168,6,medium,F,9,4030,0
10178,F,Ship,6,3,284,4,low,F,3,1291,0
9656,F,Ship,6,3,244,5,medium,F,4,1121,1
4507,D,Road,3,3,183,3,low,M,2,4363,0
2686,B,Ship,4,3,271,4,low,F,24,3499,1
5613,A,Flight,5,1,182,5,high,F,6,5398,0
8844,F,Ship,3,4,195,2,medium,F,10,4031,0
4034,F,Ship,3,5,169,3,low,F,6,5397,0
3723,A,Ship,4,2,174,3,medium,F,10,4318,0
5772,F,Ship,4,2,270,5,low,M,6,1520,0
3999,A,Ship,3,3,256,3,medium,M,8,4070,0
1539,A,Ship,4,4,142,4,medium,M,2,1461,1
10461,A,Ship,4,2,267,5,low,M,3,1933,1
3432,F,Flight,3,1,228,3,medium,M,9,5530,0
2088,F,Ship,4,2,124,2,medium,M,50,1592,1
8028,F,Ship,6,5,301,4,low,F,7,1393,1
2099,C,Ship,3,5,175,2,low,F,40,1460,1
2955,A,Ship,5,5,145,2,medium,M,48,1834,1
5471,C,Road,6,5,264,4,low,M,1,1039,1
8125,D,Ship,4,5,275,6,low,M,3,5008,0
2446,B,Road,4,3,216,3,medium,M,35,2567,1
10845,A,Ship,5,2,150,3,medium,F,7,5980,0
3202,B,Ship,3,5,205,4,low,M,2,1648,0
7336,B,Ship,3,1,215,2,medium,F,9,4940,0
6458,F,Ship,2,3,266,2,low,M,1,5356,0
611,C,Ship,3,4,134,2,medium,M,43,1198,1
6348,F,Ship,4,4,198,2,low,M,6,5520,0
225,A,Ship,3,4,192,3,medium,F,31,3331,1
9311,C,Road,4,1,213,5,low,M,10,5492,0
3906,F,Ship,5,4,141,4,high,F,5,5444,1
7712,F,Ship,7,5,267,4,medium,F,10,1067,0
1609,D,Ship,3,1,227,3,medium,M,52,3336,1
3391,D,Ship,5,4,273,3,medium,M,6,4044,1
932,F,Ship,3,2,135,3,low,M,27,1898,1
10003,D,Flight,4,4,153,3,medium,M,3,4422,1
8926,B,Ship,7,1,258,4,low,F,3,1482,0
148,B,Flight,4,3,146,4,medium,F,24,1844,1
3473,C,Ship,5,4,134,3,medium,M,4,4908,0
9961,D,Ship,6,5,254,4,high,F,10,1217,0
7487,C,Ship,4,2,206,4,medium,F,5,1679,0
6810,F,Ship,3,1,237,3,medium,F,4,5860,0
9258,F,Ship,3,5,287,5,high,M,1,5263,1
9814,B,Ship,5,1,229,4,medium,M,1,4584,1
7918,B,Ship,3,3,264,3,low,M,3,4970,0
1124,F,Ship,3,5,240,3,medium,F,54,2919,1
995,C,Ship,5,1,259,3,high,F,37,3023,1
4085,C,Road,3,3,273,10,medium,F,10,5574,1
7980,F,Ship,4,4,272,2,low,M,7,4042,1
6522,F,Ship,3,3,147,8,medium,F,7,5822,0
1063,D,Ship,4,2,272,4,low,M,62,2307,1
4084,B,Road,3,4,172,10,high,M,9,4883,0
10386,F,Road,5,5,272,2,low,F,4,5342,0
823,D,Flight,3,3,268,3,low,F,33,3872,1
6273,A,Ship,6,5,279,4,low,M,7,1447,0
4283,C,Ship,3,1,142,2,low,F,5,4728,0
22,B,Ship,3,1,232,4,medium,F,51,2899,1
8738,F,Ship,3,4,264,3,low,M,8,4575,1
758,F,Ship,4,1,224,2,low,M,8,3638,1
3687,A,Road,4,2,197,3,low,M,4,5800,0
6930,F,Ship,5,4,257,5,low,M,10,1695,1
10208,F,Ship,5,1,259,6,low,F,2,1876,0
6028,B,Flight,4,1,245,5,medium,F,8,1923,0
6700,B,Road,5,2,173,2,high,F,10,4741,0
8980,B,Ship,3,3,265,3,low,F,10,4093,1
279,A,Flight,4,3,171,3,low,F,24,1304,1
2582,F,Road,4,3,162,2,medium,F,58,1708,1
8598,F,Ship,5,1,226,5,medium,M,3,1409,0
10212,F,Ship,4,3,271,5,low,M,6,1555,1
3073,D,Ship,5,3,254,2,medium,M,4,3297,1
3808,B,Ship,3,4,172,6,medium,F,1,4618,0
1187,C,Ship,4,4,135,10,medium,F,57,1361,1
6321,A,Ship,5,5,228,3,medium,F,8,4731,1
7025,C,Ship,5,1,153,2,low,F,7,4944,1
10097,C,Ship,5,1,151,3,low,F,9,4895,0
2863,D,Road,5,2,225,3,medium,F,29,2411,1
1475,C,Ship,3,1,230,2,medium,F,18,2832,1
7872,F,Ship,4,4,193,3,low,M,2,5975,1
3774,F,Ship,3,3,172,6,medium,F,5,5366,1
9598,B,Flight,3,5,268,3,low,M,7,4910,0
2207,C,Flight,2,1,111,3,medium,M,16,1882,1
8547,A,Ship,2,5,212,2,high,F,3,4389,0
1846,B,Ship,4,4,201,10,medium,M,17,2059,1
10418,F,Flight,3,1,158,5,low,M,9,1537,1
10311,A,Ship,4,4,163,3,low,M,8,4921,1
1723,D,Ship,5,3,186,4,medium,F,11,3676,1
2685,A,Ship,3,1,185,4,low,F,35,3648,1
2108,F,Ship,5,5,106,5,low,F,46,1275,1
2805,A,Ship,4,2,222,2,medium,F,16,2518,1
6225,A,Ship,4,2,217,6,medium,F,3,1732,1
8150,F,Ship,5,1,279,5,medium,M,4,4405,1
5761,D,Flight,6,1,290,4,medium,M,6,1505,1
8558,F,Ship,4,5,262,6,low,M,10,1156,0
2800,B,Ship,4,3,223,4,low,F,25,3148,1
1578,F,Ship,5,4,263,3,medium,M,61,2606,1
4820,F,Ship,6,5,310,4,medium,M,1,1105,1
1023,A,Ship,3,4,260,3,low,F,21,2003,1
5644,B,Ship,4,4,144,2,low,M,5,4380,1
2405,C,Ship,4,3,226,2,low,F,32,2912,1
1663,D,Ship,6,1,286,7,medium,F,7,2338,1
5145,A,Ship,2,3,274,4,medium,F,10,4798,1
235,D,Ship,2,1,139,3,low,F,39,1582,1
8970,F,Ship,2,3,260,2,low,F,1,4547,0
9966,F,Ship,6,3,280,4,low,M,2,1753,0
3308,F,Ship,5,3,154,2,medium,M,8,4006,0
7052,F,Ship,3,5,222,5,medium,M,2,4027,1
332,F,Ship,4,3,140,3,high,F,46,1072,1
3680,F,Road,4,3,240,2,medium,F,2,5588,0
8247,A,Ship,3,2,215,4,high,M,1,4158,0
9777,A,Ship,3,1,192,3,medium,M,4,4997,1
1436,F,Ship,6,5,100,4,medium,F,3,1440,1
2164,B,Ship,4,5,193,4,low,M,33,2173,1
3150,F,Flight,2,3,134,3,low,M,4,5958,0
3568,B,Flight,4,1,233,2,low,M,9,4799,1
7061,C,Ship,3,1,173,3,low,F,3,4453,1
10246,B,Ship,5,5,197,4,low,F,7,4141,1
1553,C,Ship,4,1,211,2,medium,F,44,3099,1
5174,F,Ship,3,3,211,3,medium,M,7,5185,0
10136,F,Flight,4,1,196,3,medium,F,9,5216,1
9683,C,Ship,6,5,254,4,medium,M,4,1887,1
7624,B,Ship,5,5,183,3,medium,F,3,4071,1
9276,F,Ship,4,5,142,4,medium,F,6,5027,0
2450,F,Road,4,5,225,4,low,M,48,2767,1
2432,F,Ship,4,1,135,3,medium,M,39,1549,1
5428,B,Ship,5,4,237,6,medium,M,2,4541,0
5207,C,Flight,5,5,230,10,high,M,10,5619,1
2668,B,Ship,5,3,162,4,medium,M,38,1407,1
1833,A,Ship,3,4,166,2,medium,F,58,1319,1
5108,F,Ship,6,1,257,4,medium,F,3,5656,1
3317,C,Ship,3,5,132,2,low,M,10,4462,1
10917,A,Ship,5,1,224,5,low,M,1,1600,0
8211,A,Road,4,4,162,3,low,F,8,5394,0
7754,F,Ship,6,1,284,4,low,F,7,1153,0
10451,C,Ship,5,1,245,5,low,M,7,1038,0
9720,F,Road,5,2,152,3,low,F,4,4770,1
5028,F,Ship,7,4,295,4,low,M,5,1239,0
3199,D,Ship,3,2,249,5,medium,F,6,1887,0
9518,F,Ship,4,1,208,3,medium,F,8,4890,1
6319,D,Flight,6,3,191,6,medium,F,2,4471,0
3230,F,Ship,4,1,133,2,medium,M,8,4277,0
10828,B,Flight,6,5,225,3,medium,M,10,4972,0
8665,D,Ship,3,3,202,4,low,F,9,4917,0
6868,B,Ship,4,4,223,5,medium,M,1,1124,1
4839,A,Ship,2,2,251,6,medium,F,1,4165,1
3034,B,Ship,4,4,260,2,low,M,17,3068,1
9005,C,Ship,4,2,195,2,medium,M,10,4640,0
2614,B,Flight,4,2,273,5,medium,F,6,2126,1
2983,D,Ship,3,5,126,2,low,F,63,1141,1
9410,F,Ship,7,1,264,4,medium,F,5,1238,0
495,A,Ship,5,1,160,5,medium,F,16,1526,1
2546,F,Ship,3,5,183,2,low,F,10,2621,1
8279,C,Ship,3,1,186,2,low,F,1,5054,1
5701,D,Ship,3,2,275,2,low,F,5,5393,1
10150,B,Flight,5,1,243,5,medium,M,8,1732,0
2768,F,Ship,3,1,121,5,low,M,62,1505,1
41,C,Ship,5,1,227,2,low,M,15,3798,1
10436,F,Ship,3,3,232,5,medium,M,10,5580,0
9147,A,Ship,4,3,225,5,medium,F,6,1573,0
2745,A,Flight,6,4,249,5,medium,M,43,3078,1
3248,F,Ship,5,4,222,3,low,M,7,5340,0
6548,F,Ship,6,2,251,4,medium,F,6,1864,0
4636,B,Road,5,2,272,2,low,F,1,5412,0
8331,A,Road,6,5,308,4,low,M,8,1569,1
10781,C,Ship,4,4,234,5,low,M,7,1871,0
5610,F,Road,4,4,238,2,low,F,4,4337,1
10798,B,Road,4,2,251,6,low,F,3,1297,0
1942,B,Ship,3,2,183,4,low,M,49,2414,1
8878,B,Ship,6,5,269,4,medium,F,7,1249,1
5696,F,Ship,4,2,175,3,medium,M,7,4874,1
2074,B,Ship,5,1,214,3,low,M,33,2562,1
1281,A,Ship,3,4,179,3,high,M,57,1582,1
6338,F,Ship,4,3,186,3,low,M,2,4437,1
7253,C,Road,5,4,257,3,medium,F,3,4895,1
9297,A,Road,4,4,128,6,medium,F,3,5459,0
10641,A,Ship,3,5,169,3,low,M,1,4636,1
799,D,Road,4,3,184,3,medium,F,19,2774,1
10715,C,Ship,5,4,254,5,low,M,10,1350,0
8756,F,Road,5,3,160,3,low,F,10,4416,1
3837,A,Flight,3,4,215,2,low,F,8,5683,0
2379,A,Ship,5,1,219,3,low,M,14,2447,1
944,F,Road,4,2,186,10,low,M,45,3722,1
2520,F,Ship,2,4,223,3,medium,F,19,3356,1
7252,B,Road,3,1,190,3,low,F,1,5065,1
10130,F,Road,4,5,258,2,medium,F,2,4303,1
10499,C,Ship,3,4,247,3,medium,M,8,5792,0
4372,B,Road,4,1,207,2,medium,M,4,4099,0
9333,A,Flight,6,4,144,4,low,F,5,4631,0
10239,A,Ship,2,5,111,2,low,F,5,4038,1
9687,A,Ship,5,5,218,5,medium,F,7,1692,0
1911,A,Road,4,5,162,3,low,F,31,1170,1
9896,F,Ship,6,1,155,5,medium,F,8,4882,0
9897,A,Ship,4,5,220,3,medium,F,1,4912,1
7449,A,Ship,4,5,223,5,medium,M,4,4704,0
8648,F,Flight,6,1,285,4,low,F,3,1448,1
4573,D,Ship,3,2,182,2,low,M,10,4391,1
5627,C,Flight,4,4,139,2,high,F,9,4446,1
5671,D,Ship,5,5,200,3,low,M,6,4401,1
10778,F,Ship,5,5,263,5,medium,F,1,1114,1
9622,B,Ship,3,2,158,2,medium,F,8,5907,0
9152,F,Ship,6,2,286,4,medium,M,6,1556,1
3538,B,Road,3,4,157,3,medium,F,6,5398,1
5591,C,Road,5,5,195,4,medium,M,1,4482,0
2797,D,Ship,3,2,145,2,medium,F,29,1690,1
6944,F,Ship,3,3,253,2,low,M,5,4112,1
7362,F,Ship,4,3,157,3,medium,M,9,4990,0
4821,A,Ship,6,3,247,4,low,M,3,1616,1
1509,A,Flight,4,5,259,2,medium,M,15,2381,1
3838,B,Flight,6,5,212,2,low,F,5,4804,1
2095,D,Ship,3,5,272,10,medium,M,59,2182,1
1900,B,Road,2,5,104,7,low,M,12,1064,1
9383,C,Ship,3,5,144,3,medium,F,9,5912,0
2775,A,Ship,3,1,150,3,low,F,43,1831,1
6420,F,Road,4,2,206,2,medium,M,5,4635,0
2741,C,Flight,3,1,121,5,low,F,60,1577,1
6782,F,Ship,5,1,142,6,medium,M,1,4843,1
8224,B,Flight,3,4,140,3,low,M,3,5300,0
6033,A,Flight,6,3,283,5,medium,M,10,1483,0
6772,B,Ship,4,4,195,4,medium,M,2,5464,0
586,B,Ship,3,3,234,3,medium,F,8,2334,1
1679,C,Ship,4,2,190,2,medium,M,37,2563,1
2578,B,Road,3,1,175,2,low,M,42,1668,1
9987,A,Road,4,5,244,3,medium,M,3,5857,1
8902,B,Flight,5,2,244,5,low,M,1,1875,1
4461,A,Ship,4,5,214,3,high,M,6,5646,0
8948,F,Ship,4,4,220,3,low,F,4,5622,0
7962,F,Flight,7,1,308,4,medium,M,5,1705,0
5171,C,Ship,3,1,244,3,high,M,7,5140,1
7997,C,Ship,5,3,262,5,low,F,8,1493,1
839,C,Flight,2,4,168,3,low,F,15,1886,1
8139,A,Ship,3,4,263,3,medium,F,2,5741,1
2761,D,Ship,5,3,264,10,medium,F,34,3441,1
7602,F,Ship,3,3,261,4,medium,F,4,4307,1
1537,D,Ship,3,4,211,3,low,M,56,3654,1
3168,F,Flight,3,2,129,3,high,M,9,4342,1
6312,F,Flight,6,5,269,4,low,M,9,1826,0
3212,F,Ship,3,5,251,2,low,M,4,4015,0
7674,F,Flight,4,5,206,4,medium,F,1,1593,0
4337,C,Ship,4,3,177,3,medium,F,4,4551,0
595,D,Ship,5,3,209,2,high,F,49,2581,1
7040,F,Ship,3,3,182,3,low,F,5,5914,0
3425,C,Flight,3,4,148,2,low,F,5,4693,1
5303,C,Ship,4,3,229,2,medium,F,8,5868,0
5125,D,Ship,3,3,154,2,medium,F,1,5746,1
4958,F,Ship,6,4,151,3,low,F,10,5414,1
7489,D,Ship,5,5,250,4,medium,F,8,1247,1
5504,F,Ship,6,5,304,4,low,F,6,1864,1
785,C,Ship,3,1,209,2,low,M,43,2237,1
2909,C,Ship,3,4,154,2,low,M,29,1016,1
7391,C,Road,3,5,223,7,high,M,8,4178,1
5168,F,Ship,2,5,195,3,low,M,3,5785,0
9678,F,Ship,5,1,275,5,low,F,3,1062,0
7220,F,Ship,5,1,245,5,low,F,3,1956,1
7553,C,Ship,4,2,220,2,low,F,6,5543,0
598,B,Ship,3,4,134,3,medium,F,31,1540,1
252,F,Road,2,2,145,3,medium,F,5,6102,1
497,C,Ship,4,2,216,3,low,F,12,2273,1
7583,C,Ship,4,4,245,2,low,F,2,4297,1
5620,B,Flight,3,5,165,4,low,M,6,4795,1
6830,F,Road,5,4,267,5,low,M,9,1017,0
3252,F,Ship,6,5,189,2,high,M,4,5898,1
3709,D,Flight,4,1,140,4,low,M,6,5067,0
7137,A,Flight,5,4,238,3,high,F,5,5907,1
