ID,calls,rating,purchases,gender,status
3918,6,1,160,M,0
3919,5,1,170,F,1
3920,4,1,260,F,1
3921,2,1,168,F,0
3922,4,2,261,M,0
3923,5,4,117,F,0
3924,4,2,151,F,0
3925,5,1,181,F,1
3926,6,1,251,M,0
3927,2,3,178,F,1
3928,3,1,227,M,1
3929,4,3,206,M,1
3930,4,4,181,M,0
3931,4,5,117,F,0
3932,2,4,187,F,0
3933,5,3,219,M,0
3934,6,3,280,M,1
3935,6,5,178,F,0
3936,3,1,139,M,0
3937,3,5,137,F,1
3938,5,3,248,F,1
3939,3,5,259,F,0
3940,4,5,139,M,0
3941,3,5,267,M,0
3942,3,5,271,M,1
3943,5,1,181,F,0
3944,4,5,222,M,0
3945,3,5,159,M,0
3946,3,4,238,M,0
3947,5,3,256,F,1
3948,4,2,202,M,0
3949,4,1,258,M,0
3950,4,5,174,F,0
3951,4,3,270,M,0
3952,4,1,215,M,0
3953,3,1,254,M,0
3954,6,4,253,F,0
3955,3,2,269,M,0
3956,4,1,224,F,0
3957,3,1,157,M,0
3958,3,3,250,F,0
3959,6,1,132,M,1
3960,5,2,256,M,1
3961,4,2,237,M,0
3962,5,1,199,M,1
3963,3,4,186,M,0
3964,4,5,213,F,0
3965,3,1,260,F,0
3966,6,1,247,M,1
3967,4,3,178,F,1
3968,3,1,135,M,0
3969,3,3,234,F,1
3970,4,5,214,F,0
3971,4,1,174,F,0
3972,5,5,262,M,0
3973,4,1,180,F,0
3974,5,2,165,F,1
3975,4,1,150,F,0
3976,5,4,227,F,1
3977,5,1,220,M,1
3978,5,5,255,M,1
3979,3,2,202,M,1
3980,4,4,261,M,0
3981,5,3,244,M,0
3982,4,2,173,F,0
3983,3,2,224,M,1
3984,4,4,263,M,1
3985,5,1,160,F,0
3986,6,2,106,M,1
3987,3,2,227,M,0
3988,3,5,257,M,1
3989,3,1,155,F,1
3990,3,4,212,F,0
3991,6,3,205,M,0
3992,3,4,211,F,0
3993,5,4,178,F,1
3994,3,3,221,M,1
3995,3,3,253,F,1
3996,3,1,185,M,1
3997,3,3,160,M,0
3998,3,4,173,M,0
3999,3,3,256,M,0
4000,3,4,134,F,0
4001,4,5,160,F,1
4002,2,3,205,M,0
4003,4,1,202,M,0
4004,2,2,158,F,0
4005,4,3,233,M,0
4006,3,3,163,F,1
4007,4,4,202,M,0
4008,5,2,229,M,1
4009,5,4,120,M,0
4010,5,1,185,F,1
4011,2,5,154,F,0
4012,2,4,238,M,1
4013,4,2,179,M,0
4014,4,5,237,F,0
4015,4,1,234,F,0
4016,2,5,116,F,1
4017,4,5,157,F,1
4018,4,2,151,M,1
4019,3,5,160,F,0
4020,3,5,226,M,1
4021,2,5,254,M,0
4022,3,5,194,M,1
4023,5,5,194,F,0
4024,3,4,175,M,0
4025,4,1,228,F,0
4026,3,3,240,F,1
4027,2,1,166,F,1
4028,4,5,249,F,0
4029,4,1,261,M,1
4030,4,1,209,F,0
4031,3,2,154,M,0
4032,6,5,98,F,0
4033,3,5,193,M,0
4034,3,5,169,F,0
4035,5,4,227,M,0
4036,3,3,150,M,1
4037,5,4,260,M,1
4038,5,5,243,F,0
4039,2,4,271,F,0
4040,4,3,129,F,0
4041,3,2,228,F,0
4042,5,5,243,M,1
4043,2,3,187,F,0
4044,3,3,185,F,0
4045,2,1,228,F,1
4046,5,1,248,F,1
4047,4,5,233,F,0
4048,4,3,151,F,1
4049,5,2,160,M,0
4050,3,5,265,M,1
4051,3,3,229,F,1
4052,6,3,144,F,1
4053,3,5,172,F,1
4054,3,5,273,F,0
4055,3,3,182,M,1
4056,4,3,164,F,0
4057,3,1,240,F,1
4058,2,1,166,M,0
4059,4,2,249,F,1
4060,4,3,261,M,0
4061,4,5,209,F,0
4062,3,5,154,M,0
4063,6,3,98,F,1
4064,3,5,193,F,0
4065,3,1,169,F,1
4066,5,4,227,M,0
4067,3,5,150,M,0
4068,5,3,260,F,0
4069,5,4,243,F,1
4070,2,1,271,F,0
4071,4,4,129,F,1
4072,3,3,228,F,0
4073,5,3,243,F,1
4074,2,1,187,F,0
4075,3,3,185,M,1
4076,2,3,228,M,0
4077,5,2,248,F,0
4078,4,5,233,F,1
4079,4,5,151,F,0
4080,5,4,160,M,0
4081,3,4,265,F,0
4082,3,2,229,M,0
4083,6,2,144,M,0
4084,3,4,172,M,0
4085,3,3,273,F,1
4086,3,5,182,M,1
4087,4,4,164,F,1
4088,3,5,268,M,0
4089,3,3,218,F,1
4090,5,3,236,M,1
4091,3,4,188,M,1
4092,4,2,277,F,0
4093,6,1,127,F,1
4094,5,1,143,M,1
4095,6,1,192,M,1
4096,4,2,239,F,0
4097,3,5,215,M,1
4098,6,1,139,M,0
4099,3,2,250,F,0
4100,3,1,187,F,0
4101,2,1,151,F,1
4102,3,5,181,M,0
4103,4,4,170,M,1
4104,4,3,139,F,0
4105,4,4,186,F,0
4106,3,2,273,F,0
4107,6,1,274,F,1
4108,3,5,108,F,1
4109,3,5,132,F,0
4110,4,1,223,F,1
4111,3,2,240,M,0
4112,3,5,106,F,0
4113,5,4,143,F,1
4114,5,1,238,M,1
4115,2,1,156,M,0
4116,4,2,203,F,1
4117,3,4,259,F,1
4118,4,4,225,M,0
4119,4,5,154,F,0
4120,5,2,227,M,1
4121,4,3,208,F,0
4122,5,3,255,F,0
4123,4,1,218,M,0
4124,3,5,184,M,0
4125,4,1,233,M,1
4126,3,5,230,F,1
4127,4,3,249,M,1
4128,5,2,176,M,0
4129,4,2,272,M,0
4130,4,4,192,M,0
4131,6,3,100,M,0
4132,2,1,271,F,1
4133,4,5,165,M,0
4134,3,4,124,F,0
4135,4,1,193,F,0
4136,3,2,156,M,0
4137,5,3,170,M,0
4138,2,3,243,M,1
4139,3,4,163,F,0
4140,4,3,201,F,1
4141,3,5,232,M,0
4142,3,3,214,F,1
4143,3,1,149,F,1
4144,3,4,122,F,0
4145,3,3,253,M,1
4146,2,5,123,M,0
4147,4,3,261,F,0
4148,5,1,235,F,0
4149,2,3,141,M,0
4150,3,1,241,M,1
4151,4,1,253,F,0
4152,4,4,177,F,0
4153,5,4,160,M,0
4154,3,4,134,F,0
4155,5,2,258,F,0
4156,5,3,188,M,0
4157,5,2,270,F,1
4158,3,1,243,M,0
4159,2,4,100,M,0
4160,3,3,134,M,1
4161,4,2,255,M,1
4162,3,3,260,M,0
4163,5,5,265,M,1
4164,2,5,221,M,0
4165,5,4,157,M,0
4166,4,3,222,F,0
4167,5,2,179,M,0
4168,3,2,231,F,0
4169,3,5,228,M,0
4170,2,5,264,M,1
4171,4,3,170,F,1
4172,3,2,159,F,0
4173,3,3,166,M,1
4174,3,2,234,M,1
4175,6,1,215,F,0
4176,3,2,179,F,0
4177,3,3,180,M,1
4178,4,5,149,M,1
4179,3,2,150,M,0
4180,4,1,155,F,0
4181,4,5,199,M,0
4182,4,5,169,F,0
4183,6,4,276,F,0
4184,4,3,257,F,0
4185,4,3,153,M,1
4186,5,5,228,M,1
4187,4,4,133,F,0
4188,4,4,206,F,0
4189,4,5,263,M,1
4190,4,1,190,F,0
4191,4,5,175,M,1
4192,3,3,272,M,1
4193,4,1,111,M,0
4194,5,2,233,F,1
4195,5,5,235,F,0
4196,3,2,255,M,0
4197,4,3,216,F,0
4198,4,4,266,F,0
4199,4,3,200,F,1
4200,3,3,194,F,1
4201,4,2,220,M,0
4202,4,4,270,F,1
4203,3,2,168,M,0
4204,4,5,172,M,1
4205,4,5,168,F,1
4206,5,2,243,M,0
4207,3,3,181,F,1
4208,3,5,167,F,0
4209,4,2,224,F,0
4210,5,4,252,M,0
4211,4,3,266,M,0
4212,4,3,144,F,0
4213,3,5,222,M,0
4214,4,4,199,M,1
4215,3,1,214,F,0
4216,3,1,258,F,1
4217,3,5,194,M,0
4218,5,2,201,M,1
4219,3,5,243,F,0
4220,5,4,264,M,0
4221,4,5,204,F,0
4222,3,2,239,F,1
4223,5,4,168,M,0
4224,5,4,229,F,0
4225,2,4,246,M,1
4226,4,4,217,M,1
4227,4,1,166,F,0
4228,4,3,159,M,1
4229,6,5,220,M,0
4230,5,4,172,F,1
4231,3,2,262,M,1
4232,4,5,194,F,1
4233,3,1,232,M,0
4234,4,5,259,M,1
4235,4,3,259,F,1
4236,4,5,246,M,1
4237,3,4,247,F,1
4238,2,1,137,M,0
4239,2,5,273,M,0
4240,5,2,152,F,1
4241,3,1,235,M,1
4242,4,2,212,F,0
4243,5,4,286,F,0
4244,4,2,151,M,0
4245,3,3,204,M,1
4246,3,1,191,M,0
4247,3,4,221,F,1
4248,3,5,161,M,0
4249,4,1,183,M,0
4250,4,3,243,F,0
4251,5,4,194,M,1
4252,4,2,266,M,1
4253,4,3,249,M,0
4254,5,5,133,F,0
4255,4,3,244,M,1
4256,4,3,235,F,1
4257,3,1,166,F,1
4258,4,2,239,F,0
4259,4,4,141,M,0
4260,2,5,168,F,0
4261,4,2,203,F,0
4262,5,1,171,F,1
4263,3,4,120,M,0
4264,4,1,240,F,0
4265,5,4,178,M,0
4266,3,4,237,F,1
4267,3,2,169,F,0
4268,4,1,169,F,0
4269,4,4,201,F,0
4270,4,2,249,M,1
4271,5,3,101,F,1
4272,3,1,140,M,1
4273,3,2,214,M,0
4274,5,2,196,F,0
4275,3,2,204,M,0
4276,4,4,159,M,1
4277,4,3,175,F,0
4278,4,1,163,F,1
4279,6,2,271,F,0
4280,4,3,191,M,0
4281,4,5,135,F,0
4282,4,2,224,F,0
4283,3,1,142,F,0
4284,6,1,246,F,1
4285,5,5,165,F,0
4286,3,3,150,F,1
4287,3,5,170,F,1
4288,2,3,147,F,0
4289,4,2,151,M,0
4290,3,3,259,F,0
4291,4,4,211,M,1
4292,4,1,249,M,1
4293,3,2,133,M,1
4294,4,2,258,M,1
4295,3,4,253,F,0
4296,6,5,185,F,1
4297,3,4,268,F,1
4298,3,3,218,M,0
4299,3,5,140,M,0
4300,3,3,214,F,0
4301,5,4,196,M,1
4302,3,2,204,F,0
4303,4,1,159,M,0
4304,4,3,175,F,1
4305,4,4,163,F,0
4306,6,1,271,M,0
4307,4,3,191,F,0
4308,4,5,135,F,1
4309,4,3,224,F,1
4310,3,5,142,F,0
4311,6,2,246,F,0
4312,5,4,165,M,1
4313,3,5,150,F,0
4314,3,4,170,M,1
4315,2,1,147,M,1
4316,4,3,151,F,1
4317,3,2,259,M,1
4318,4,5,211,F,0
4319,4,4,249,F,0
4320,3,5,133,F,0
4321,4,3,258,F,0
4322,3,3,253,M,1
4323,6,1,185,F,0
4324,3,4,268,M,1
4325,4,1,277,M,1
4326,2,3,157,M,1
4327,5,4,132,F,1
4328,5,3,104,M,1
4329,3,4,213,F,1
4330,5,2,172,F,0
4331,5,2,168,M,1
4332,5,5,192,M,1
4333,4,1,189,M,0
4334,5,4,255,M,0
4335,5,2,152,F,0
4336,4,3,171,F,1
4337,4,3,177,F,0
4338,3,2,160,F,0
4339,4,4,233,M,1
4340,3,2,216,F,0
4341,5,3,222,F,1
4342,5,3,260,M,0
4343,5,1,239,M,1
4344,4,4,204,F,0
4345,3,3,116,F,0
4346,4,3,245,M,0
4347,4,4,280,F,0
4348,3,5,155,M,0
4349,3,2,139,M,0
4350,5,4,237,M,0
4351,2,5,211,M,0
4352,3,4,220,F,0
4353,5,1,134,M,0
4354,3,2,208,F,1
4355,5,3,198,M,0
4356,5,1,277,M,0
4357,4,3,144,M,0
4358,5,1,201,M,1
4359,3,1,201,F,1
4360,5,1,236,F,1
4361,4,5,142,M,1
4362,5,1,172,F,0
4363,4,3,217,F,0
4364,4,2,231,M,0
4365,3,1,200,F,0
4366,5,2,260,M,1
4367,2,5,216,F,0
4368,5,1,215,M,0
4369,5,3,217,M,1
4370,3,5,244,M,1
4371,4,2,221,M,0
4372,4,1,207,M,0
4373,3,3,190,M,1
4374,3,5,199,M,0
4375,6,1,246,M,1
4376,3,5,195,F,0
4377,3,2,244,M,1
4378,2,2,158,F,0
4379,4,2,254,F,1
4380,3,1,236,F,0
4381,5,1,255,M,1
4382,3,1,224,M,1
4383,2,2,204,M,0
4384,3,3,150,M,0
4385,3,3,134,M,0
4386,3,3,157,M,1
4387,3,2,257,F,1
4388,5,2,165,F,0
4389,5,4,175,M,0
4390,3,3,201,F,1
4391,3,3,175,M,0
4392,4,2,185,M,1
4393,4,3,202,M,1
4394,3,4,270,M,0
4395,5,3,175,M,1
4396,4,3,149,F,1
4397,3,1,223,F,1
4398,5,2,143,F,0
4399,3,3,203,M,1
4400,4,4,165,F,1
4401,4,3,255,M,1
4402,4,3,218,F,0
4403,4,2,193,F,0
4404,5,3,187,F,0
4405,3,4,246,M,1
4406,3,2,237,F,0
4407,3,3,269,M,1
4408,3,5,107,F,0
4409,3,3,147,M,0
4410,3,4,111,F,0
4411,3,5,197,F,1
4412,3,4,257,M,0
4413,5,4,269,F,0
4414,3,2,224,F,0
4415,3,3,262,F,0
4416,5,3,181,M,1
4417,3,5,159,M,0
4418,3,2,207,M,0
4419,3,1,238,F,1
4420,2,3,239,M,0
4421,4,5,206,F,1
4422,4,1,159,M,1
4423,3,4,207,M,0
4424,4,3,262,M,1
4425,3,3,251,M,0
4426,5,5,188,F,1
4427,5,3,254,F,0
4428,4,1,234,M,0
4429,3,5,246,F,1
4430,4,2,158,M,0
4431,4,1,220,M,0
4432,4,2,257,M,1
4433,4,4,143,F,1
4434,4,5,163,M,0
4435,3,3,171,M,0
4436,3,3,261,F,1
4437,3,4,212,M,0
4438,3,4,176,F,0
4439,4,1,257,M,1
4440,4,4,133,F,1
4441,3,2,153,F,0
4442,6,4,218,M,1
4443,4,5,164,F,0
4444,3,2,256,F,1
4445,2,2,150,F,1
4446,2,4,107,F,1
4447,6,3,219,M,1
4448,6,1,237,M,0
4449,5,1,246,F,0
4450,4,3,198,F,1
4451,4,4,176,M,1
4452,5,2,168,F,0
4453,5,2,173,M,0
4454,4,4,106,F,1
4455,3,1,171,F,1
4456,5,1,224,M,0
4457,4,2,216,M,1
4458,3,3,174,F,0
4459,4,4,261,F,1
4460,4,3,229,F,0
4461,4,5,214,M,0
4462,4,5,199,M,1
4463,5,4,182,F,1
4464,4,1,152,M,0
4465,4,5,258,M,1
4466,6,2,182,M,1
4467,2,4,166,M,1
4468,2,3,176,F,0
4469,3,1,193,M,0
4470,4,4,135,F,1
4471,6,5,213,F,0
4472,5,5,168,F,1
4473,3,3,264,F,1
4474,3,1,173,M,1
4475,6,3,142,F,1
4476,2,2,278,F,0
4477,3,3,197,M,0
4478,5,4,226,M,0
4479,3,2,197,F,1
4480,4,5,189,M,1
4481,2,1,210,F,0
4482,5,2,149,F,0
4483,5,4,171,M,0
4484,5,3,243,F,1
4485,4,5,171,F,0
4486,5,3,215,M,1
4487,3,4,174,F,0
4488,6,4,210,M,0
4489,4,4,135,F,0
4490,3,2,134,M,1
4491,2,5,166,F,0
4492,5,1,174,M,0
4493,4,4,252,F,0
4494,5,2,219,F,1
4495,4,5,244,F,1
4496,5,5,132,M,1
4497,4,2,223,M,0
4498,3,4,260,F,0
4499,3,4,269,M,0
4500,3,5,170,F,0
4501,2,5,170,F,1
4502,4,2,173,M,0
4503,4,5,148,M,0
4504,3,5,174,F,0
4505,6,2,263,F,1
4506,4,4,142,F,1
4507,3,3,183,M,0
4508,6,1,174,F,1
4509,4,1,140,M,1
4510,6,5,154,M,1
4511,4,2,108,M,0
4512,5,2,198,F,0
4513,4,2,266,M,1
4514,4,4,197,M,0
4515,3,1,219,F,1
4516,2,4,255,F,1
4517,3,1,255,F,0
4518,5,4,219,F,0
4519,4,4,244,F,1
4520,5,5,132,M,0
4521,4,4,223,M,0
4522,3,3,260,M,1
4523,3,1,269,M,1
4524,3,1,170,M,1
4525,2,4,170,M,0
4526,4,5,173,F,1
4527,4,1,148,M,1
4528,3,1,174,F,1
4529,6,1,263,M,0
4530,4,5,142,F,1
4531,3,3,183,M,0
4532,6,1,174,M,0
4533,4,5,140,F,0
4534,6,3,154,M,0
4535,4,5,108,F,1
4536,5,3,198,F,1
4537,4,2,266,M,1
4538,4,3,197,F,1
4539,3,1,219,M,0
4540,2,4,255,M,0
4541,3,2,255,F,0
4542,6,2,247,F,0
4543,5,1,275,F,0
4544,6,5,291,M,1
4545,6,4,265,F,0
4546,7,1,250,M,0
4547,7,1,291,F,1
4548,6,4,255,F,1
4549,6,5,290,F,1
4550,5,5,276,F,0
4551,4,3,149,F,1
4552,6,2,310,F,1
4553,7,5,273,F,0
4554,6,3,244,F,1
4555,6,4,275,F,1
4556,7,2,308,F,0
4557,6,5,264,M,0
4558,6,2,256,F,1
4559,5,1,252,M,0
4560,6,2,244,F,1
4561,6,1,280,M,0
4562,5,3,227,F,1
4563,6,4,272,F,1
4564,6,2,274,M,1
4565,6,3,310,F,0
4566,6,2,282,M,1
4567,6,1,247,F,0
4568,4,2,262,M,0
4569,3,3,213,M,0
4570,4,5,136,M,1
4571,3,5,134,F,0
4572,2,2,171,F,0
4573,3,2,182,M,1
4574,4,4,185,M,0
4575,4,2,271,F,0
4576,4,1,166,F,1
4577,4,2,196,M,0
4578,4,4,157,M,0
4579,4,4,218,M,1
4580,4,3,142,F,0
4581,3,1,237,M,1
4582,6,3,213,F,0
4583,5,1,241,F,1
4584,2,2,170,F,1
4585,3,1,156,M,0
4586,3,4,228,F,0
4587,3,1,145,F,0
4588,4,1,145,M,1
4589,3,4,166,F,1
4590,5,5,106,F,1
4591,5,3,210,F,0
4592,2,1,235,F,1
4593,4,2,142,F,0
4594,3,4,271,F,1
4595,4,5,245,F,1
4596,4,2,192,F,0
4597,5,4,270,M,1
4598,4,4,197,F,0
4599,2,1,255,F,0
4600,5,3,223,F,0
4601,3,5,256,M,1
4602,4,2,229,M,0
4603,3,3,233,F,1
4604,3,4,164,F,1
4605,3,1,171,F,1
4606,5,2,178,F,0
4607,3,1,233,M,1
4608,3,1,232,F,1
4609,4,2,236,F,0
4610,3,2,197,F,0
4611,3,3,152,M,1
4612,3,4,219,M,1
4613,4,2,205,F,0
4614,3,2,142,M,0
4615,6,4,112,F,1
4616,2,2,254,F,0
4617,4,3,256,F,0
4618,4,4,168,F,0
4619,3,4,171,F,0
4620,6,5,215,M,1
4621,3,3,169,F,1
4622,3,3,149,F,1
4623,4,1,223,F,0
4624,5,3,224,M,1
4625,2,5,186,M,0
4626,4,4,184,F,0
4627,3,1,152,F,1
4628,5,3,249,F,0
4629,3,3,173,F,0
4630,5,5,167,M,0
4631,5,2,230,M,0
4632,5,3,237,F,0
4633,3,4,202,M,0
4634,4,3,134,M,0
4635,5,3,263,F,0
4636,5,2,272,F,0
4637,4,2,231,M,0
4638,3,4,190,F,1
4639,5,4,223,M,1
4640,5,1,257,F,0
4641,4,4,184,M,0
4642,3,5,193,M,1
4643,4,3,204,F,1
4644,3,2,236,M,0
4645,5,3,222,M,1
4646,4,1,140,M,1
4647,3,1,204,F,0
4648,3,2,271,M,1
4649,3,1,108,F,0
4650,4,1,206,F,0
4651,3,2,180,F,0
4652,3,2,193,F,0
4653,5,1,238,M,0
4654,5,3,234,F,0
4655,2,5,271,F,1
4656,5,2,102,F,0
4657,3,1,185,M,1
4658,4,1,273,F,1
4659,6,3,233,F,0
4660,5,3,191,M,1
4661,4,4,239,M,1
4662,3,3,270,M,0
4663,5,2,279,F,1
4664,5,1,233,M,1
4665,3,3,178,M,1
4666,3,4,184,M,0
4667,3,5,202,M,0
4668,3,3,149,M,0
4669,5,2,133,F,0
4670,4,4,224,F,1
4671,4,2,252,F,0
4672,4,3,208,M,1
4673,5,3,256,M,0
4674,3,5,206,M,1
4675,2,1,177,F,0
4676,4,4,269,F,1
4677,3,5,216,F,0
4678,3,2,221,F,0
4679,5,4,210,F,0
4680,4,5,205,F,0
4681,3,3,237,F,0
4682,5,4,139,F,1
4683,4,4,163,M,1
4684,4,4,171,M,0
4685,4,3,261,F,1
4686,4,3,195,M,0
4687,4,2,190,M,1
4688,5,5,236,M,1
4689,3,4,254,M,0
4690,3,3,157,M,0
4691,3,1,245,F,0
4692,4,1,144,M,0
4693,5,3,217,M,1
4694,3,3,249,F,0
4695,3,2,176,F,0
4696,3,1,230,F,1
4697,3,5,204,F,1
4698,4,4,266,F,0
4699,4,3,213,F,0
4700,3,4,147,F,0
4701,3,1,201,F,1
4702,2,4,248,F,0
4703,4,3,167,M,0
4704,3,4,232,M,0
4705,5,3,163,M,1
4706,4,4,201,M,1
4707,4,5,252,F,0
4708,3,1,146,F,0
4709,5,1,160,M,0
4710,5,2,167,M,0
4711,4,2,224,F,1
4712,4,2,239,F,0
4713,4,1,151,M,0
4714,4,5,264,F,0
4715,4,2,242,M,1
4716,3,3,204,M,0
4717,3,5,260,M,0
4718,3,2,279,F,0
4719,3,4,225,F,0
4720,3,5,190,M,0
4721,4,2,152,M,0
4722,3,2,201,M,1
4723,3,2,191,M,0
4724,4,3,140,M,0
4725,5,3,199,F,0
4726,4,1,194,F,0
4727,4,2,273,F,1
4728,4,5,259,F,1
4729,4,3,180,M,1
4730,5,3,251,M,0
4731,5,1,269,F,0
4732,6,3,274,F,0
4733,5,5,250,M,1
4734,3,5,265,F,0
4735,4,3,169,F,1
4736,3,4,211,M,1
4737,4,4,245,M,0
4738,4,1,188,M,1
4739,3,5,244,F,1
4740,3,5,233,F,0
4741,3,1,144,F,0
4742,3,5,221,F,0
4743,3,5,267,M,1
4744,3,1,211,F,0
4745,4,1,205,F,0
4746,3,2,144,M,0
4747,3,3,195,F,0
4748,5,5,232,M,0
4749,5,3,199,F,0
4750,5,5,232,F,0
4751,5,4,272,F,1
4752,2,4,167,M,0
4753,3,4,272,F,0
4754,6,2,247,M,0
4755,5,5,275,M,1
4756,6,4,291,F,0
4757,6,5,265,M,1
4758,7,3,250,F,1
4759,7,2,291,F,0
4760,6,5,255,F,0
4761,6,5,290,M,1
4762,5,5,276,M,1
4763,4,1,149,F,0
4764,3,3,201,M,0
4765,3,4,191,M,1
4766,4,4,140,F,1
4767,5,4,199,M,1
4768,4,1,194,F,0
4769,4,5,273,F,0
4770,4,4,259,F,0
4771,4,5,180,F,0
4772,5,4,251,F,1
4773,5,3,269,F,0
4774,6,3,274,F,0
4775,5,2,250,F,0
4776,3,3,265,F,0
4777,4,5,169,F,0
4778,3,3,211,F,1
4779,4,1,245,M,1
4780,4,5,188,F,0
4781,3,5,244,M,1
4782,3,4,233,F,0
4783,3,4,144,M,1
4784,3,1,221,F,0
4785,3,5,267,M,1
4786,3,4,211,M,0
4787,4,4,205,M,0
4788,3,2,144,F,1
4789,3,4,195,F,0
4790,5,3,232,M,1
4791,5,1,199,F,0
4792,5,5,232,F,1
4793,5,3,272,F,0
4794,2,2,167,F,1
4795,3,3,272,M,1
4796,6,4,247,F,0
4797,5,2,275,F,1
4798,6,5,291,M,0
4799,6,1,265,F,1
4800,7,2,250,M,0
4801,7,1,291,M,1
4802,6,1,255,F,0
4803,6,2,290,F,0
4804,6,3,247,F,1
4805,6,2,152,F,0
4806,7,5,278,F,1
4807,6,1,260,F,0
4808,6,3,254,M,0
4809,2,4,151,F,0
4810,2,5,198,M,1
4811,6,4,243,M,1
4812,6,5,245,F,0
4813,6,4,300,F,1
4814,6,1,303,F,0
4815,7,3,286,F,0
4816,7,2,248,F,1
4817,6,5,244,M,1
4818,7,1,290,F,0
4819,4,3,260,M,1
4820,6,5,310,M,1
4821,6,3,247,M,1
4822,6,5,281,M,1
4823,6,3,260,M,0
4824,6,1,263,F,0
4825,5,1,285,F,0
4826,3,4,269,M,1
4827,2,5,205,M,0
4828,3,2,109,M,0
4829,5,4,216,F,0
4830,3,2,184,F,0
4831,4,4,106,M,0
4832,3,1,228,F,1
4833,4,5,140,F,0
4834,4,3,251,M,0
4835,3,3,153,M,1
4836,4,4,176,F,0
4837,4,3,206,F,1
4838,3,3,189,F,0
4839,2,2,251,F,1
4840,4,3,155,F,1
4841,6,4,260,M,1
4842,5,1,156,F,0
4843,4,2,225,M,1
4844,6,5,284,M,1
4845,5,3,263,M,1
4846,3,3,238,M,0
4847,5,4,267,M,0
4848,3,3,101,M,0
4849,3,1,175,M,0
4850,4,5,261,M,0
4851,5,3,150,M,1
4852,3,5,206,F,1
4853,4,4,254,F,0
4854,4,2,159,M,1
4855,2,5,284,M,0
4856,3,1,170,M,0
4857,4,5,245,F,0
4858,4,5,152,M,0
4859,5,4,193,F,1
4860,5,3,231,M,1
4861,4,1,212,M,0
4862,3,4,185,M,1
4863,4,3,223,F,1
4864,4,1,241,M,0
4865,5,4,215,F,1
4866,4,5,261,M,0
4867,4,3,158,F,1
4868,3,3,166,F,0
4869,4,3,280,M,0
4870,3,2,264,F,0
4871,3,3,204,M,0
4872,4,4,261,F,1
4873,6,4,138,F,0
4874,4,4,225,M,1
4875,4,4,238,M,0
4876,4,5,234,F,1
4877,4,2,237,F,0
4878,3,3,165,F,1
4879,2,1,148,M,1
4880,5,1,148,M,1
4881,3,3,218,F,1
4882,4,5,218,M,1
4883,4,3,181,F,0
4884,2,1,138,M,1
4885,3,4,206,M,0
4886,5,1,172,F,0
4887,4,2,160,F,0
4888,5,2,225,M,1
4889,6,5,206,M,1
4890,5,5,232,F,1
4891,3,4,232,F,0
4892,3,4,197,F,0
4893,5,1,246,F,0
4894,3,4,241,M,0
4895,6,5,211,F,0
4896,3,3,162,F,0
4897,3,1,264,M,0
4898,5,3,211,F,0
4899,4,5,159,F,0
4900,5,5,166,F,1
4901,4,4,163,M,0
4902,4,3,164,M,0
4903,5,1,255,M,1
4904,4,3,153,F,0
4905,3,1,165,M,0
4906,3,2,162,M,1
4907,3,1,223,M,0
4908,3,4,200,F,1
4909,3,5,194,F,1
4910,3,1,257,M,1
4911,2,1,188,M,0
4912,3,4,221,F,0
4913,4,4,193,F,1
4914,3,1,166,M,1
4915,4,4,212,M,0
4916,3,2,252,M,0
4917,3,1,155,M,1
4918,4,5,244,F,1
4919,3,3,162,M,1
4920,2,1,228,M,1
4921,4,3,208,F,1
4922,5,3,156,M,0
4923,3,1,209,F,1
4924,4,5,203,F,1
4925,4,4,196,F,0
4926,4,4,256,M,0
4927,4,5,159,F,0
4928,5,5,137,M,0
4929,2,5,271,M,0
4930,5,1,264,F,1
4931,2,2,264,M,0
4932,4,3,205,M,1
4933,5,1,266,M,0
4934,5,4,200,F,1
4935,4,4,154,F,1
4936,3,2,178,M,1
4937,5,2,198,F,1
4938,3,4,218,M,0
4939,4,4,185,F,1
4940,3,4,235,M,0
4941,3,5,251,F,1
4942,5,2,275,F,1
4943,5,2,156,M,0
4944,3,5,135,M,0
4945,4,1,143,M,0
4946,5,1,240,M,0
4947,5,2,131,F,1
4948,4,5,142,M,0
4949,5,4,275,F,0
4950,5,5,137,M,1
4951,3,3,165,M,0
4952,5,4,250,F,0
4953,4,2,242,M,0
4954,3,3,181,F,1
4955,4,4,211,M,0
4956,2,2,177,M,1
4957,3,3,135,M,0
4958,6,4,151,F,1
4959,5,4,250,F,0
4960,5,5,191,F,1
4961,2,4,158,F,1
4962,3,3,229,F,0
4963,4,5,169,M,1
4964,5,1,164,M,1
4965,4,1,177,M,0
4966,4,4,193,M,1
4967,4,1,198,F,0
4968,3,1,268,M,1
4969,3,3,269,M,0
4970,4,3,275,F,0
4971,5,5,233,M,0
4972,2,5,259,M,1
4973,3,5,239,F,1
4974,3,2,134,F,0
4975,5,4,131,M,0
4976,4,2,194,M,0
4977,4,5,261,F,1
4978,4,2,254,M,0
4979,4,1,161,F,0
4980,4,5,227,M,0
4981,3,1,165,F,0
4982,3,2,156,F,1
4983,3,3,262,F,0
4984,4,3,263,M,1
4985,4,2,196,M,1
4986,6,1,152,F,0
4987,7,1,278,M,1
4988,6,4,260,M,0
4989,6,5,254,M,0
4990,2,4,151,F,0
4991,2,3,198,F,0
4992,6,2,243,M,1
