인허가일자,상세영업상태코드,폐업일자,소재지전체주소,사업장명,업태구분명,구명,동명
20161219,1,20211130,서울특별시 강서구 방화동 580-130번지 (지상 1층) 103호,아빠와 아들,제과점영업,강서구,방화동
20161223,1,20211130,서울특별시 강서구 외발산동 424-0 수협공판장 (지상 2층) 수협마트 내,빵사랑 베이커리,제과점영업,강서구,외발산동
20170104,1,20211130,서울특별시 강서구 마곡동 746-1번지 마곡엠밸리12단지 (지상 1층) 판매시설1동 101호,뚜레쥬르 마곡역 홈앤쇼핑점,제과점영업,강서구,마곡동
20170105,1,20211130,서울특별시 강서구 방화동 564-85 수진타워 (지상 1층) 103동 101호,라오제대만대왕카스테라,제과점영업,강서구,방화동
20170118,1,20211130,서울특별시 강서구 방화동 886-0번지 외6필지 김포공항 스카이파크(지상2층),떡가게 종춘,제과점영업,강서구,방화동
20170125,1,20211130,서울특별시 강서구 방화동 592-22번지 (지상 1층),일빠네(il pane),제과점영업,강서구,방화동
20170222,1,20211130,서울특별시 강서구 등촌동 689-0번지 외 2필지 NC강서점 (지하 1층),마미갸또강서,제과점영업,강서구,등촌동
20180620,1,20211130,서울특별시 강서구 방화동 614-20번지 (지상 1층),미미헌브레드,제과점영업,강서구,방화동
20180629,1,20211130,서울특별시 강서구 마곡동 760 마곡나루역보타닉푸르지오시티 (지하 2층),갓브레드,제과점영업,강서구,마곡동
20180629,1,20211130,서울특별시 강서구 염창동 96-7번지 외 2필지 (지상 2층) 202호,베이킹에이,제과점영업,강서구,염창동
20180719,1,20211130,서울특별시 강서구 마곡동 768-2번지 동익드미라벨복합빌딩 (지상 1층) 160호,은밀,제과점영업,강서구,마곡동
20140612,1,20211130,서울특별시 동대문구 제기동 635-21번지 주부일련번호8,명가인빵,제과점영업,동대문구,제기동
20141201,1,20211130,서울특별시 동대문구 휘경동 154-18번지,뚜레쥬르 카페외대앞역점,제과점영업,동대문구,휘경동
20091106,1,20211130,서울특별시 구로구 궁동 209-22번지,뚜레쥬르온수역북부점,제과점영업,구로구,궁동
20091124,1,20211130,서울특별시 구로구 구로동 97-5번지 SR프라자 1동 104호,뚜레쥬르구로구청점,제과점영업,구로구,구로동
20180222,1,20211130,서울특별시 강동구 길동 391-1,빵집오늘,제과점영업,강동구,길동
20180302,1,20211130,서울특별시 강동구 성내동 284-1번지,한나식빵 성내시장점,제과점영업,강동구,성내동
20180402,1,20211130,서울특별시 강동구 상일동 242번지,브래드엔조이(Bread enjoy),제과점영업,강동구,상일동
20180503,1,20211130,서울특별시 강동구 성내동 469-7번지 에스와이빌,브레드서랭,제과점영업,강동구,성내동
20180508,1,20211130,서울특별시 강동구 둔촌동 51번지,파리바게트 둔촌진흥점,제과점영업,강동구,둔촌동
20041203,1,20211130,서울특별시 마포구 도화동 555번지 한화오벨리스크 1층114호,파리바게트 마포역점,제과점영업,마포구,도화동
20120319,1,20211130,서울특별시 강동구 암사동 501-20 1층,츄즈 브레드,제과점영업,강동구,암사동
20120511,1,20211130,서울특별시 강동구 성내동 381-32,율베이커리,제과점영업,강동구,성내동
20120612,1,20211130,"서울특별시 강동구 명일동 325-11번지 명일메가타운 111,112호",뚜레쥬르 명일역 메가타운점,제과점영업,강동구,명일동
20120625,1,20211130,서울특별시 강동구 성내동 78-1번지,11-17,제과점영업,강동구,성내동
20180426,1,20211130,서울특별시 마포구 아현동 774번지 마포 래미안 푸르지오,브레들리베이커리 마포점,제과점영업,마포구,아현동
20120710,1,20211130,서울특별시 마포구 동교동 201-48번지,빵나무,제과점영업,마포구,동교동
20151204,1,20211130,서울특별시 마포구 공덕동 446-34번지 공덕파크자이 201동 8호,델리시우(Delicieux),제과점영업,마포구,공덕동
20171012,1,20211130,서울특별시 강서구 등촌동 698-1번지 세신종합상가 319호,마미스베이킹,제과점영업,강서구,등촌동
20100526,1,20211130,서울특별시 구로구 개봉동 156-5 1층(홈플러스익스프레스개봉점 내),몽블랑제 개봉점,제과점영업,구로구,개봉동
20050803,1,20211130,서울특별시 강동구 길동 384-5번지 에이치비골드빌103호,파리바게뜨 강동역점,제과점영업,강동구,길동
20100219,1,20211130,서울특별시 구로구 신도림동 437-1번지 태영프라자 제113호,뚜레쥬르신도림태영점,제과점영업,구로구,신도림동
20100414,1,20211130,서울특별시 구로구 오류동 160-2,몽블랑제 서울오류점,제과점영업,구로구,오류동
20180612,1,20211130,서울특별시 강동구 길동 399-2번지,유가네빵집,제과점영업,강동구,길동
20180618,1,20211130,서울특별시 강동구 강일동 677번지,나무수,제과점영업,강동구,강일동
20180618,1,20211130,서울특별시 강동구 길동 390-30번지,그레인 제빵소,제과점영업,강동구,길동
20180619,1,20211130,서울특별시 강동구 고덕동 688 래미안힐스테이트고덕,바라파오,제과점영업,강동구,고덕동
20170228,1,20211130,서울특별시 마포구 합정동 381-16번지 마포한강푸르지오상가동 112-1호,골든치즈타르트,제과점영업,마포구,합정동
20170403,1,20211130,서울특별시 마포구 도화동 25-13 B동1층일부,뚜레쥬르공덕해링턴점,제과점영업,마포구,도화동
20120711,1,20211130,서울특별시 강동구 천호동 334-2번지,빵이야기(Bread&Story),제과점영업,강동구,천호동
20150730,1,20211130,서울특별시 마포구 서교동 368-12번지 1층일부,리치몬드홍대점,제과점영업,마포구,서교동
20150824,1,20211130,서울특별시 마포구 도화동 205-14번지 1층일부,브레드앤밀,제과점영업,마포구,도화동
20180516,1,20211130,서울특별시 마포구 합정동 472번지 마포 한강 푸르지오,이몸이만든빵,제과점영업,마포구,합정동
20180524,1,20211130,서울특별시 마포구 연남동 240-16번지,미엘룬(mieLune),제과점영업,마포구,연남동
20180525,1,20211130,서울특별시 마포구 망원동 426-7번지 한성빌딩,사운드스트레인지(SOUND STRANGE),제과점영업,마포구,망원동
20180530,1,20211130,서울특별시 마포구 연남동 252-18번지,딩가케이크,제과점영업,마포구,연남동
20180531,1,20211130,서울특별시 마포구 상암동 21-3번지 해나리빌딩,미지엄,제과점영업,마포구,상암동
20040715,1,20211130,서울특별시 강동구 성내동 44-1번지,까페 썸원라이크유,제과점영업,강동구,성내동
20040908,1,20211130,서울특별시 강동구 천호동 455-8 지하2층,앤티앤스,제과점영업,강동구,천호동
20040916,1,20211130,서울특별시 강동구 암사동 452-15번지,파리바케트,제과점영업,강동구,암사동
20171212,1,20211130,서울특별시 강서구 공항동 1373 김포공항 국내선청사 (지상 2층),던킨도너츠 김포공항국내선점,제과점영업,강서구,공항동
20180108,1,20211130,"서울특별시 강서구 마곡동 797-4번지 발산파크프라자 (지상 1층) 117,118호",뚜레쥬르 발산마곡점,제과점영업,강서구,마곡동
20180110,1,20211130,서울특별시 강서구 화곡동 1014-19번지 (지상 1층),블레스유,제과점영업,강서구,화곡동
20180122,1,20211130,서울특별시 강서구 마곡동 784-11번지 마곡오드카운티1차 (지상 1층) 104~105호,달콤하우스 마곡점,제과점영업,강서구,마곡동
20180410,1,20211130,서울특별시 강서구 내발산동 665-19번지 한울자이빌 (지상 1층),오로라,제과점영업,강서구,내발산동
20110308,1,20211130,서울특별시 동대문구 전농동 38-100번지 지상1층~지상3층,파리바게뜨카페전농삼성점,제과점영업,동대문구,전농동
20140423,1,20211130,서울특별시 마포구 망원동 375-8번지 1층일부,인디오븐(월드컵점),제과점영업,마포구,망원동
20090317,1,20211130,서울특별시 마포구 도화동 6-51번지 1층,파리바게트마포삼성점,제과점영업,마포구,도화동
20140801,1,20211130,서울특별시 마포구 연남동 504-24번지 1층,미소식빵,제과점영업,마포구,연남동
20050826,1,20211130,서울특별시 마포구 상수동 309-9번지 창영빌딩 1층,파리바게뜨상수점,제과점영업,마포구,상수동
20170321,1,20211130,서울특별시 강동구 성내동 427-78번지,쁘띠크로와상,제과점영업,강동구,성내동
20140401,1,20211130,서울특별시 강서구 방화동 814번지 방화5단지아파트 (지상 2층) 상가동 203호,퍼니케이크,제과점영업,강서구,방화동
20140423,1,20211130,서울특별시 강서구 염창동 248-8번지 (지상 1층) 가동 3호,라마들렌,제과점영업,강서구,염창동
20060405,1,20211130,서울특별시 동대문구 장안동 368-4번지,파리바게뜨,제과점영업,동대문구,장안동
20070430,1,20211130,서울특별시 동대문구 제기동 992-16번지,부산제과,제과점영업,동대문구,제기동
20070523,1,20211130,서울특별시 동대문구 전농동 46-47번지 1층,아빠는 요리중 떡방,제과점영업,동대문구,전농동
19960925,1,20211130,서울특별시 동대문구 청량리동 612번지 (홍릉시장길42),황실제과,제과점영업,동대문구,청량리동
19970602,1,20211130,서울특별시 동대문구 청량리동 505번지,케익하우스이원,제과점영업,동대문구,청량리동
19981223,1,20211130,서울특별시 동대문구 이문동 305-2번지 (휘경로13),파리바게트외대점,제과점영업,동대문구,이문동
20150715,1,20211130,서울특별시 동대문구 회기동 33-1,베이커리,제과점영업,동대문구,회기동
20151008,1,20211130,서울특별시 동대문구 회기동 1-5번지,브레댄코 경희의료원점,제과점영업,동대문구,회기동
20160613,1,20211130,서울특별시 동대문구 답십리동 1003번지,파리바게트답십리위브점,제과점영업,동대문구,답십리동
20160722,1,20211130,서울특별시 동대문구 장안동 472-3번지,더베이크장한평역점,제과점영업,동대문구,장안동
20160921,1,20211130,서울특별시 동대문구 장안동 94-27번지,블롱쉬베이커리,제과점영업,동대문구,장안동
19950602,1,20211130,서울특별시 마포구 동교동 186-22번지,김진환베이커리,제과점영업,마포구,동교동
20040119,1,20211130,서울특별시 강동구 암사동 505-23번지 JN팰리스,맛조아베이커리,제과점영업,강동구,암사동
20150429,1,20211130,서울특별시 강서구 화곡동 340-60번지 지상 1층 4호,백호 빵집,제과점영업,강서구,화곡동
20150619,1,20211130,서울특별시 강서구 화곡동 1024-23번지,산토리니의 아침,제과점영업,강서구,화곡동
20071121,1,20211130,서울특별시 마포구 창전동 444번지 서강쌍용예가,뚜레쥬르광흥창역점,제과점영업,마포구,창전동
19820712,1,20211130,서울특별시 강서구 공항동 53-1번지 (지상 1층),파리바게뜨(송정역점),제과점영업,강서구,공항동
19821006,1,20211130,서울특별시 강서구 등촌동 512-7번지 (지상 1층),파리바게뜨 등촌2동점,제과점영업,강서구,등촌동
20150623,1,20211130,서울특별시 강서구 화곡동 1073-10 외 12필지 메가박스 (지상 1층) 102호,102 베이커리(102 BAKERY),제과점영업,강서구,화곡동
19951020,1,20211130,서울특별시 강서구 등촌동 697-1번지 그랜드상가 (지상 1층) 130~131호,파리바게뜨등촌그랜드점,제과점영업,강서구,등촌동
20151006,1,20211130,서울특별시 마포구 성산동 590-2번지 삼라마이다스1층 105호,공공7빵,제과점영업,마포구,성산동
20151007,1,20211130,서울특별시 마포구 서교동 446-4번지 2층202호,더그램,제과점영업,마포구,서교동
20180704,1,20211130,서울특별시 강동구 성내동 426번지,바른디저트,제과점영업,강동구,성내동
20070713,1,20211130,서울특별시 동대문구 제기동 989번지 (경동시장3길10-2),경동제과,제과점영업,동대문구,제기동
20070720,1,20211130,서울특별시 동대문구 장안동 335-6 1층 6호,코코호도장안점,제과점영업,동대문구,장안동
20070822,1,20211130,서울특별시 동대문구 장안동 336번지 장안현대홈타운,파리바게뜨 장안현대점,제과점영업,동대문구,장안동
20081105,1,20211130,서울특별시 동대문구 신설동 98-32번지 1F,파리바게뜨 신설동역점,제과점영업,동대문구,신설동
20010116,1,20211130,서울특별시 동대문구 휘경동 269-26번지 (망우로184),파리바게뜨휘경점,제과점영업,동대문구,휘경동
19960924,1,20211130,서울특별시 강동구 성내동 426-19번지,호텔베이커리,제과점영업,강동구,성내동
20080312,1,20211130,서울특별시 마포구 도화동 250-4번지 외1필지 근신빌딩 1층,뚜레쥬르마포도화점,제과점영업,마포구,도화동
