name,temp,rain_1h,snow_1h,clouds_all,weather_main,year,month,hour,weekday,traffic_volume
A,275.45,0.0,0.0,64,Clouds,2013,11,19,Mon,86280
A,291.18,0.0,0.0,90,Clouds,2016,5,3,Tue,10380
A,270.09,0.0,0.0,90,Snow,2018,1,15,Thu,171600
A,280.98,0.0,0.0,1,Clear,2016,5,23,Wed,32520
A,284.25,0.0,0.0,90,Rain,2013,5,15,Thu,181560
A,264.9,0.0,0.0,1,Clear,2017,3,7,Thu,200520
A,275.53,0.0,0.0,20,Clouds,2012,12,23,Thu,34740
B,299.86,0.0,0.0,1,Rain,2015,9,23,Sat,61380
A,289.58,0.0,0.0,1,Clear,2018,5,3,Thu,10920
B,274.15,0.0,0.0,90,Snow,2017,11,3,Sat,10560
A,266.22,0.0,0.0,1,Mist,2018,2,3,Wed,10440
B,296.86,0.25,0.0,90,Rain,2018,8,11,Fri,160770
A,285.35,0.0,0.0,5,Mist,2017,8,7,Thu,197430
A,273.2,0.0,0.0,90,Snow,2013,4,23,Tue,35370
A,295.55,0.0,0.0,36,Haze,2013,9,11,Mon,141510
A,289.3,0.25,0.0,92,Drizzle,2013,6,15,Wed,181650
A,288.14,0.7,0.0,92,Rain,2013,6,15,Mon,175770
A,295.29,0.0,0.0,75,Clouds,2018,5,15,Tue,177030
A,301.15,0.0,0.0,40,Clouds,2014,8,15,Wed,180750
B,270.51,0.0,0.0,5,Clear,2018,2,19,Sun,88500
B,248.84,0.0,0.0,5,Clear,2017,12,11,Sat,111480
A,286.94,0.51,0.0,90,Mist,2014,5,23,Thu,34800
A,285.49,0.0,0.0,88,Drizzle,2013,6,7,Thu,198120
A,291.35,0.0,0.0,90,Clouds,2017,7,19,Thu,111720
B,286.15,0.0,0.0,1,Clear,2013,9,19,Sat,108450
A,294.86,2.22,0.0,90,Rain,2015,9,11,Thu,139410
A,280.34,0.0,0.0,40,Clouds,2016,11,19,Mon,76620
B,294.77,0.0,0.0,1,Clear,2018,6,11,Fri,153840
A,268.15,0.0,0.0,40,Clouds,2013,11,11,Mon,126000
B,265.44,0.0,0.0,1,Clear,2013,11,3,Fri,12750
A,276.72,0.0,0.0,5,Clear,2018,3,15,Mon,173520
A,281.36,0.0,0.0,1,Clear,2018,4,23,Tue,29640
A,300.14,0.0,0.0,20,Clouds,2018,9,19,Wed,105300
B,264.55,0.0,0.0,90,Clouds,2018,1,7,Sun,30720
B,272.42,0.0,0.0,90,Fog,2012,11,19,Fri,86280
B,265.34,0.0,0.0,90,Haze,2013,1,23,Sun,25590
B,281.69,0.0,0.0,75,Clouds,2012,10,19,Fri,114120
A,261.01,0.0,0.0,90,Haze,2018,2,23,Thu,39150
B,292.52,0.0,0.0,20,Clouds,2016,11,15,Fri,168000
B,294.52,0.0,0.0,1,Clear,2017,6,11,Fri,141750
B,279.84,0.0,0.0,1,Clear,2016,11,3,Fri,11100
A,263.07,0.0,0.0,90,Snow,2012,12,3,Tue,10320
A,256.32,0.0,0.0,64,Clouds,2014,1,15,Wed,164070
B,273.69,0.0,0.0,75,Clouds,2018,1,11,Sat,132750
B,283.84,0.0,0.0,75,Rain,2018,9,15,Sun,129060
A,285.86,0.0,0.0,90,Clouds,2016,5,19,Thu,100500
A,268.13,0.0,0.0,64,Clouds,2013,11,19,Tue,95700
A,276.42,0.0,0.0,90,Mist,2017,3,23,Thu,40620
B,253.02,0.0,0.0,5,Clear,2018,1,19,Sat,104370
B,277.29,0.0,0.0,1,Mist,2015,11,3,Sun,11220
A,286.42,0.0,0.0,90,Haze,2016,4,11,Wed,151140
A,296.5,0.0,0.0,40,Clouds,2015,7,11,Wed,131190
A,286.55,0.0,0.0,1,Clear,2016,9,3,Thu,6090
A,289.59,0.0,0.0,90,Clouds,2012,10,11,Thu,153210
A,293.08,0.0,0.0,1,Clear,2015,10,15,Wed,171600
B,293.95,0.0,0.0,1,Thunderstorm,2018,8,23,Fri,54990
B,287.32,0.51,0.0,90,Rain,2015,9,19,Fri,110850
A,279.65,0.0,0.0,90,Mist,2016,3,11,Wed,138870
B,297.22,0.0,0.0,40,Clouds,2017,5,15,Fri,169710
A,287.17,0.3,0.0,1,Rain,2015,7,3,Thu,10380
B,271.32,0.0,0.0,90,Snow,2013,4,3,Sun,10500
A,290.93,0.0,0.0,68,Clouds,2016,6,3,Wed,13320
A,299.79,0.0,0.0,12,Clouds,2013,7,23,Thu,57510
B,261.02,0.0,0.0,1,Clear,2014,2,19,Sat,79140
B,294.46,0.0,0.0,90,Mist,2018,6,11,Sat,117210
A,272.15,0.0,0.0,90,Mist,2017,1,11,Wed,120960
A,291.56,0.51,0.0,90,Rain,2018,9,7,Wed,200040
A,275.96,0.0,0.0,1,Clear,2017,4,3,Thu,10860
A,304.24,0.0,0.0,0,Clear,2016,8,15,Wed,161310
B,294.72,0.0,0.0,40,Mist,2018,8,3,Sun,11880
A,275.21,0.0,0.0,75,Rain,2016,11,3,Tue,9780
B,294.65,0.0,0.0,1,Clear,2014,7,11,Sun,124200
A,293.15,0.0,0.0,1,Fog,2018,8,3,Mon,11250
B,291.42,0.0,0.0,1,Clear,2017,7,7,Sun,41190
A,275.23,0.0,0.0,75,Clouds,2018,4,19,Mon,89370
A,299.39,0.0,0.0,1,Clear,2015,7,11,Tue,124890
B,273.88,0.0,0.0,90,Snow,2016,3,11,Fri,169890
B,248.84,0.0,0.0,20,Haze,2017,1,7,Fri,181740
B,277.08,0.0,0.0,75,Clouds,2017,3,11,Fri,155730
B,259.79,0.0,0.0,90,Clouds,2016,2,23,Sat,58890
B,292.69,0.0,0.0,48,Clouds,2013,6,3,Fri,11340
A,289.35,0.0,0.0,0,Clear,2016,8,7,Mon,176280
A,294.06,0.0,0.0,1,Clear,2015,7,23,Wed,35430
B,259.28,0.0,0.0,20,Clouds,2018,2,19,Sat,130380
A,297.9,0.0,0.0,40,Clouds,2014,6,15,Tue,171090
B,261.02,0.0,0.0,90,Haze,2013,1,11,Fri,144390
B,256.46,0.0,0.0,1,Haze,2016,2,3,Fri,9690
B,253.9,0.0,0.0,75,Clouds,2014,3,19,Sat,89130
A,272.76,0.0,0.0,1,Clear,2016,2,23,Wed,31560
A,274.62,0.0,0.0,1,Clear,2017,3,11,Thu,146010
B,300.16,0.0,0.0,40,Clouds,2017,7,15,Fri,168690
B,289.22,0.0,0.0,1,Mist,2018,6,3,Sat,12210
A,285.58,0.0,0.0,90,Rain,2017,4,11,Tue,139020
A,289.3,0.0,0.0,1,Rain,2018,5,23,Tue,30810
B,278.86,0.0,0.0,40,Clouds,2018,3,19,Sat,114510
A,277.65,0.0,0.0,1,Clear,2018,4,7,Thu,194790
A,285.28,0.64,0.0,90,Rain,2014,5,23,Mon,28110
B,285.72,0.0,0.0,1,Fog,2017,8,7,Sat,56670
B,289.9,0.0,0.0,1,Clear,2017,4,11,Sat,149370
A,269.51,0.0,0.0,90,Clouds,2015,11,23,Thu,44730
B,255.65,0.0,0.0,90,Clouds,2013,1,11,Fri,147330
A,304.399,0.0,0.0,0,Clear,2016,8,19,Tue,90960
A,265.48,0.0,0.0,75,Clouds,2017,12,7,Wed,196380
B,296.48,0.0,0.0,0,Clear,2016,8,11,Sat,144780
A,296.97,0.0,0.0,75,Clouds,2014,7,3,Mon,11730
B,261.6,0.0,0.0,90,Snow,2013,12,15,Fri,181470
A,301.9,0.0,0.0,5,Clear,2017,8,19,Tue,101220
A,292.15,0.0,0.0,1,Clear,2015,7,23,Tue,37800
B,276.44,0.0,0.0,1,Mist,2016,11,7,Sat,55170
A,286.78,0.0,0.0,92,Clouds,2014,7,7,Wed,197610
B,294.65,0.0,0.0,12,Clouds,2013,7,23,Sun,85800
B,271.01,0.0,0.0,40,Fog,2016,11,3,Sun,9210
A,292.35,0.0,0.0,90,Mist,2018,6,3,Tue,10590
B,290.1,0.0,0.0,40,Clouds,2013,8,23,Fri,65160
A,253.95,0.0,0.0,90,Snow,2017,1,3,Thu,11580
A,288.76,0.0,0.0,1,Clear,2017,5,23,Mon,30240
A,266.15,0.0,0.0,90,Haze,2014,1,11,Tue,103620
A,293.12,5.06,0.0,80,Rain,2016,8,23,Wed,32670
B,299.18,0.0,0.0,80,Clouds,2016,6,23,Sun,38370
A,298.53,0.0,0.0,12,Rain,2013,6,15,Tue,186420
A,277.41,0.0,0.0,90,Drizzle,2012,11,7,Wed,212640
A,288.19,0.0,0.0,0,Mist,2013,6,7,Mon,183150
B,272.09,0.0,0.0,90,Clouds,2016,12,11,Sat,141780
A,286.64,0.0,0.0,90,Rain,2013,5,15,Wed,173430
A,255.63,0.0,0.0,75,Clouds,2013,1,15,Wed,168990
B,270.41,0.0,0.0,75,Mist,2017,12,11,Sat,129090
A,272.61,0.0,0.0,90,Clouds,2016,3,7,Mon,192360
A,273.2,0.0,0.0,90,Mist,2013,4,23,Tue,35370
A,271.51,0.0,0.0,5,Clear,2017,11,19,Tue,92190
A,290.5,0.0,0.0,0,Clear,2014,7,7,Thu,199110
A,258.68,0.0,0.0,90,Snow,2017,1,11,Wed,106890
A,293.44,0.0,0.0,75,Rain,2017,5,19,Tue,103860
A,286.56,0.0,0.0,90,Clouds,2016,5,11,Thu,147840
B,287.61,0.0,0.0,90,Clouds,2017,7,7,Fri,186630
B,288.48,0.0,0.0,1,Clear,2016,11,19,Sat,104310
B,265.76,0.0,0.0,1,Clear,2012,12,19,Sun,76110
A,295.91,0.0,0.0,1,Clear,2015,9,19,Mon,105330
B,286.36,0.0,0.0,90,Rain,2013,5,23,Sat,56250
A,299.04,0.0,0.0,75,Haze,2016,5,19,Tue,103680
B,297.49,0.0,0.0,75,Rain,2017,6,15,Fri,168060
B,263.76,0.0,0.0,1,Clear,2016,1,3,Sat,19770
A,289.67,0.0,0.0,90,Rain,2016,6,11,Wed,152460
B,274.75,0.0,0.0,1,Clear,2017,2,19,Sun,95040
B,287.08,0.0,0.0,1,Clear,2015,10,15,Sun,133560
B,252.45,0.0,0.0,1,Clear,2018,1,3,Fri,10590
A,293.75,0.0,0.0,90,Mist,2018,6,11,Mon,133050
B,288.5,0.0,0.0,20,Mist,2017,7,7,Sun,33810
A,266.64,0.0,0.0,90,Clouds,2018,2,11,Tue,141660
B,271.49,0.0,0.0,90,Snow,2018,4,19,Sun,73650
B,259.07,0.0,0.0,5,Clear,2018,2,11,Sun,126690
A,284.7,0.0,0.0,75,Clouds,2018,9,11,Wed,141630
A,248.9,0.0,0.0,1,Clear,2014,1,11,Mon,99420
A,279.752,0.0,0.0,32,Clouds,2016,10,7,Mon,183570
A,280.22,0.0,0.0,75,Clouds,2017,11,15,Wed,175860
B,274.48,0.0,0.0,90,Rain,2013,10,7,Sun,36750
B,293.64,0.0,0.0,1,Clear,2015,8,23,Fri,56040
A,276.86,0.0,0.0,90,Drizzle,2016,4,11,Thu,149820
B,276.71,5.58,0.0,90,Rain,2014,4,11,Sun,88620
A,286.62,0.0,0.0,75,Thunderstorm,2018,4,3,Mon,10650
A,274.21,0.0,0.0,90,Rain,2016,11,11,Tue,129510
A,258.75,0.0,0.0,99,Clouds,2013,1,15,Thu,170370
A,254.95,0.0,0.0,1,Snow,2016,1,3,Tue,9930
A,296.41,0.0,0.0,40,Clouds,2017,8,11,Wed,140190
B,271.98,0.0,0.0,1,Clear,2013,4,3,Sat,10470
B,274.0,0.0,0.0,90,Clouds,2015,11,15,Sun,121980
A,266.55,0.0,0.0,75,Clouds,2017,2,23,Thu,34740
A,255.55,0.0,0.0,1,Snow,2018,1,3,Tue,10620
A,296.45,0.0,0.0,68,Clouds,2013,7,23,Wed,41640
B,289.92,0.0,0.0,1,Clear,2018,5,23,Sun,32310
A,276.511,0.0,0.0,92,Clouds,2016,10,7,Tue,184470
A,296.01,0.0,0.0,1,Rain,2018,6,23,Mon,34080
A,277.12,0.0,0.0,90,Snow,2013,4,15,Tue,166320
A,268.69,0.0,0.0,90,Snow,2018,4,3,Mon,10710
A,282.61,0.0,0.0,75,Clouds,2017,10,7,Mon,194550
B,288.62,0.0,0.0,90,Mist,2016,5,7,Sat,59820
A,290.52,2.05,0.0,90,Drizzle,2015,8,11,Tue,140310
A,267.62,0.0,0.0,75,Mist,2015,12,7,Thu,200700
B,287.37,0.0,0.0,1,Clear,2016,8,3,Sun,14790
A,293.09,0.0,0.0,1,Mist,2018,7,3,Wed,11520
B,261.29,0.0,0.0,75,Haze,2013,2,11,Sun,107400
A,287.82,0.0,0.0,90,Clouds,2016,4,7,Mon,207030
B,274.71,0.0,0.0,90,Fog,2017,1,3,Sat,11640
A,267.04,0.0,0.0,40,Clouds,2012,12,23,Wed,31680
A,300.06,0.0,0.0,40,Clouds,2015,7,15,Wed,163350
B,269.11,0.25,0.0,64,Mist,2013,12,23,Sat,46650
A,271.85,0.0,0.0,64,Clouds,2014,1,7,Mon,188280
A,301.69,0.0,0.0,75,Clouds,2016,8,15,Mon,148890
A,262.97,0.0,0.0,1,Mist,2013,3,23,Thu,78630
A,292.76,0.0,0.0,0,Clear,2013,9,23,Mon,55440
B,293.88,0.0,0.0,1,Clear,2017,7,23,Sat,85350
B,275.66,0.0,0.0,90,Fog,2013,1,15,Sat,136710
A,265.69,0.0,0.0,75,Clouds,2012,12,19,Mon,98820
A,288.94,0.0,0.0,1,Clear,2018,7,3,Tue,10560
A,282.49,0.0,0.0,1,Clear,2016,11,3,Thu,10320
A,276.28,0.0,0.0,90,Mist,2017,5,15,Mon,157740
A,263.81,0.0,0.0,75,Clouds,2012,12,19,Mon,59160
A,253.86,0.0,0.0,40,Clouds,2018,1,3,Thu,9750
A,286.85,0.0,0.0,90,Drizzle,2018,5,3,Wed,10200
B,273.61,0.0,0.0,1,Clear,2017,11,23,Sun,29730
A,261.82,0.0,0.0,90,Mist,2016,1,7,Wed,171150
B,277.11,0.0,0.0,64,Clouds,2013,11,15,Sat,127530
B,279.02,0.0,0.0,1,Clear,2017,5,7,Fri,194700
A,292.44,0.0,0.0,75,Mist,2013,9,11,Thu,141120
B,285.94,0.0,0.0,90,Rain,2017,10,11,Sat,137550
B,274.15,0.0,0.0,20,Clouds,2018,4,7,Sat,69900
A,278.69,0.0,0.0,90,Clouds,2014,3,15,Tue,169950
A,270.95,0.0,0.0,1,Clear,2016,3,3,Mon,9540
B,295.49,0.0,0.0,40,Clouds,2017,9,19,Sat,106410
B,290.02,0.0,0.0,1,Clear,2018,7,23,Fri,61440
B,269.22,0.0,0.0,90,Fog,2018,4,7,Sun,19020
B,281.69,0.0,0.0,90,Clouds,2012,10,7,Fri,198840
A,278.16,0.0,0.0,90,Snow,2017,12,19,Mon,92760
A,281.87,0.0,0.0,1,Clear,2017,4,23,Mon,32160
A,272.02,0.0,0.0,90,Mist,2017,1,23,Mon,23490
A,269.01,0.0,0.0,90,Mist,2018,1,23,Wed,32220
B,290.35,0.0,0.0,75,Clouds,2018,7,7,Sun,38910
A,287.64,0.0,0.0,90,Clouds,2013,5,11,Wed,144060
B,303.02,0.0,0.0,5,Clear,2018,9,19,Sun,102000
A,278.47,0.54,0.0,90,Rain,2016,4,23,Wed,30360
A,275.98,0.0,0.0,90,Clouds,2012,11,19,Wed,106080
A,271.31,0.0,0.0,1,Clear,2017,11,23,Thu,41490
B,279.02,0.0,0.0,1,Clear,2017,5,7,Sat,69840
B,265.88,0.0,0.0,90,Snow,2016,12,11,Sun,78330
A,297.35,0.0,0.0,1,Clear,2017,7,23,Tue,37380
A,283.27,0.64,0.0,92,Mist,2013,10,15,Tue,177030
A,266.25,0.0,0.0,59,Clouds,2013,1,3,Thu,8970
B,270.94,0.0,0.0,0,Clear,2012,11,3,Sat,12120
B,290.43,0.0,0.0,90,Clouds,2017,4,15,Sun,134640
B,281.9,0.0,0.0,75,Clouds,2017,3,11,Sun,123810
B,270.61,0.0,0.0,40,Clouds,2017,11,19,Sat,111990
B,284.16,0.0,0.0,40,Clouds,2015,10,11,Sun,132480
A,294.21,0.0,0.0,75,Clouds,2014,6,19,Thu,106320
B,250.63,0.0,0.0,1,Clear,2013,12,23,Fri,47670
A,254.16,0.0,0.0,2,Clear,2013,2,7,Tue,153000
A,289.12,0.3,0.0,75,Rain,2016,9,3,Tue,9930
A,284.49,0.0,0.0,90,Clouds,2017,5,7,Tue,202080
B,259.78,0.0,0.0,1,Clear,2012,11,7,Sun,27300
A,279.66,0.0,0.0,75,Clouds,2012,11,7,Thu,32820
A,251.15,0.0,0.0,90,Clouds,2014,1,7,Wed,23160
A,300.82,0.0,0.0,40,Clouds,2018,7,19,Mon,94290
A,297.75,0.0,0.0,1,Clear,2017,9,23,Thu,38790
A,287.91,0.0,0.0,90,Clouds,2014,5,3,Wed,11670
B,283.29,0.0,0.0,1,Clear,2016,3,3,Sat,13170
A,289.78,0.0,0.0,40,Clouds,2014,6,23,Mon,30270
B,293.88,0.0,0.0,75,Clouds,2018,5,11,Sat,128400
A,282.6,0.0,0.0,81,Clear,2012,10,19,Wed,100200
A,295.76,0.0,0.0,1,Clear,2014,7,15,Wed,174720
B,302.93,0.0,0.0,20,Clouds,2016,6,11,Sat,127710
A,293.21,0.0,0.0,20,Clouds,2018,6,11,Tue,143340
B,273.96,0.3,0.0,90,Drizzle,2016,3,19,Fri,108180
B,289.72,0.0,0.0,1,Clear,2014,5,23,Sun,34500
A,278.75,0.0,0.0,40,Rain,2017,3,7,Mon,189000
A,297.75,0.0,0.0,75,Clouds,2017,8,15,Tue,179310
B,255.95,0.0,0.0,40,Clouds,2013,1,7,Sun,34590
A,276.21,0.0,0.0,90,Rain,2016,12,15,Mon,167580
A,270.58,0.0,0.0,1,Clear,2017,10,23,Tue,36630
B,282.06,0.0,0.0,1,Clear,2013,3,19,Sun,122820
A,281.09,0.0,0.0,1,Clear,2017,5,23,Thu,40950
B,295.22,0.0,0.0,90,Rain,2018,8,7,Sat,54510
A,282.96,0.0,0.0,1,Mist,2013,5,7,Wed,206640
B,303.51,0.0,0.0,20,Clouds,2014,5,15,Fri,178500
B,302.96,0.0,0.0,1,Clear,2017,6,19,Sun,110370
A,276.86,0.0,0.0,90,Rain,2016,4,11,Thu,149820
B,273.51,0.0,0.0,90,Mist,2018,1,7,Sun,40290
B,279.29,0.0,0.0,90,Drizzle,2017,5,11,Sat,119940
A,273.71,0.0,0.0,75,Clouds,2014,4,19,Mon,88170
A,277.22,0.0,0.0,90,Clouds,2017,2,23,Wed,38280
A,275.95,0.0,0.0,90,Mist,2018,1,15,Wed,170430
A,254.84,0.0,0.0,1,Clear,2017,1,3,Wed,9240
A,272.49,0.0,0.0,75,Mist,2016,2,15,Mon,169260
B,293.21,0.0,0.0,90,Rain,2018,7,11,Sun,99690
A,294.33,0.0,0.0,1,Clear,2015,7,7,Mon,156300
B,261.62,0.0,0.0,90,Mist,2016,12,19,Fri,57180
A,290.79,10.92,0.0,90,Thunderstorm,2016,5,3,Thu,10680
A,275.95,0.0,0.0,90,Mist,2017,4,19,Mon,81900
A,281.24,0.0,0.0,1,Clear,2013,5,11,Mon,134310
B,273.62,0.0,0.0,1,Clear,2018,3,11,Sun,118170
A,273.76,0.0,0.0,90,Clouds,2014,4,3,Wed,10710
B,300.06,0.0,0.0,1,Haze,2015,7,19,Sat,78630
B,273.14,0.0,0.0,90,Snow,2013,4,7,Fri,161970
A,283.89,0.0,0.0,90,Clouds,2015,10,23,Thu,41490
B,289.21,0.0,0.0,90,Clouds,2018,9,3,Fri,11310
A,261.6,0.0,0.0,20,Clouds,2013,1,7,Mon,200430
B,272.01,0.0,0.0,75,Clouds,2012,10,23,Sun,31950
B,270.81,0.0,0.0,1,Haze,2016,3,7,Fri,165270
A,278.02,0.0,0.0,90,Rain,2017,4,7,Wed,205350
A,250.65,0.0,0.0,1,Clear,2018,1,11,Mon,72630
B,274.08,0.0,0.0,90,Fog,2016,11,15,Fri,146160
B,296.1,5.46,0.0,75,Rain,2014,5,15,Sat,147000
B,276.4,0.0,0.0,90,Clouds,2017,2,19,Sat,108150
A,257.29,0.0,0.0,90,Snow,2017,12,3,Thu,11190
B,265.92,0.0,0.0,90,Mist,2012,12,19,Fri,94140
A,292.6,0.0,0.0,75,Clouds,2013,5,11,Thu,143520
B,280.189,0.0,0.0,0,Clear,2016,10,7,Sun,32580
A,280.81,0.0,0.0,90,Clouds,2014,3,3,Mon,10920
B,264.93,0.0,0.0,64,Clouds,2014,1,7,Fri,191940
A,270.51,0.0,0.0,1,Clear,2016,2,19,Tue,94170
B,274.83,0.0,0.0,90,Clouds,2013,4,15,Sun,115830
B,271.44,0.0,0.0,64,Clouds,2014,1,7,Sun,31590
B,290.43,0.0,0.0,1,Mist,2018,8,3,Sat,13440
A,267.15,0.0,0.0,90,Clouds,2013,2,19,Tue,96150
A,280.15,0.0,0.0,1,Clear,2015,11,3,Mon,9870
B,287.464,0.0,0.0,0,Clear,2016,10,15,Sun,123000
A,295.02,0.0,0.0,1,Clear,2017,6,11,Tue,138090
A,270.9,0.0,0.0,90,Mist,2016,1,3,Mon,9660
B,272.36,0.0,0.0,75,Clouds,2018,3,11,Sat,180180
B,270.75,0.0,0.0,1,Haze,2017,12,23,Sat,58170
A,271.93,0.0,0.0,90,Snow,2015,12,23,Mon,36690
A,276.793,0.0,0.0,64,Clouds,2013,12,23,Wed,33480
A,299.08,0.0,0.0,1,Clear,2018,7,11,Mon,134940
B,276.16,1.07,0.0,64,Rain,2014,1,15,Sun,118560
A,257.08,0.0,0.0,1,Clear,2018,2,19,Thu,107850
A,273.31,0.0,0.0,75,Clouds,2012,11,7,Thu,202830
B,284.63,0.0,0.0,1,Fog,2015,9,7,Fri,174600
B,300.17,0.0,0.0,40,Clouds,2016,7,15,Sat,124260
B,283.01,0.0,0.0,90,Rain,2017,5,11,Sun,127140
A,292.79,0.0,0.0,75,Mist,2018,6,19,Tue,97890
A,272.15,0.0,0.0,90,Mist,2017,1,7,Tue,159120
A,300.36,0.0,0.0,40,Rain,2018,5,19,Mon,94350
B,294.72,0.0,0.0,90,Clouds,2014,7,23,Fri,68250
A,280.0,0.0,0.0,90,Mist,2016,4,23,Mon,29130
A,291.75,0.0,0.0,88,Rain,2013,6,19,Mon,96510
A,291.21,0.65,0.0,75,Rain,2015,8,19,Mon,93390
A,285.79,0.0,0.0,90,Haze,2016,5,15,Tue,173160
B,271.08,0.0,0.0,90,Clouds,2017,12,15,Fri,177930
B,274.35,0.0,0.0,5,Clear,2016,1,19,Sun,92010
A,276.83,0.0,0.0,20,Clouds,2017,2,19,Thu,101970
B,258.17,0.0,0.0,0,Clear,2014,2,11,Sun,99180
A,277.18,0.0,0.0,90,Clouds,2012,11,19,Wed,87810
B,275.63,0.0,0.0,90,Drizzle,2013,3,15,Sun,126900
B,269.19,0.0,0.0,90,Clouds,2013,2,23,Fri,55680
B,283.79,0.0,0.0,1,Clear,2017,9,7,Sun,37710
B,267.0,0.0,0.0,90,Clouds,2014,2,23,Sun,29340
B,273.42,0.0,0.0,40,Clouds,2013,4,23,Sun,28800
B,272.44,0.0,0.0,90,Clouds,2016,2,23,Sun,28770
B,280.86,0.0,0.0,90,Mist,2015,10,11,Sat,164640
A,297.888,0.0,0.0,0,Clear,2016,7,3,Tue,9780
B,273.57,0.0,0.0,90,Snow,2012,12,23,Sun,27870
B,293.15,0.0,0.0,1,Fog,2017,6,23,Sun,35490
B,284.17,0.0,0.0,93,Mist,2012,10,19,Sun,103590
B,263.14,0.0,0.0,1,Clear,2014,2,19,Fri,69660
B,274.43,0.0,0.0,90,Mist,2013,4,19,Sat,91500
A,292.4,0.25,0.0,90,Mist,2015,7,23,Thu,38700
A,282.64,0.0,0.0,20,Clouds,2016,5,23,Mon,31050
A,278.87,0.0,0.0,90,Clouds,2015,11,23,Thu,39570
B,266.06,0.0,0.0,64,Clouds,2013,12,11,Sat,129060
A,280.0,0.0,0.0,90,Drizzle,2016,4,23,Mon,29130
B,269.78,0.0,0.0,75,Clouds,2014,3,11,Sat,131400
A,267.48,0.0,0.0,40,Clouds,2016,12,15,Mon,148170
A,256.29,0.0,0.0,5,Clear,2018,1,19,Tue,87720
A,281.07,0.0,0.0,90,Drizzle,2013,4,19,Mon,72660
A,288.02,0.0,0.0,75,Drizzle,2015,9,7,Thu,195540
A,274.94,0.3,0.0,75,Rain,2014,3,19,Wed,95910
A,291.68,0.0,0.0,1,Clear,2015,7,3,Thu,10860
A,291.59,0.0,0.0,90,Haze,2016,4,19,Mon,96570
B,278.55,0.0,0.0,75,Clouds,2018,4,23,Fri,58260
A,289.79,0.0,0.0,75,Rain,2016,4,19,Wed,109020
A,289.15,0.0,0.0,75,Clouds,2013,7,7,Mon,203490
B,303.44,0.0,0.0,1,Clear,2016,7,11,Fri,124710
A,279.532,0.0,0.0,92,Rain,2016,10,7,Wed,176130
A,291.02,0.0,0.0,1,Clear,2017,9,3,Mon,10320
B,258.92,0.0,0.0,90,Clouds,2014,2,11,Fri,147270
A,268.01,0.0,0.0,1,Clear,2017,11,3,Mon,9990
B,256.94,0.0,0.0,75,Haze,2016,2,7,Fri,191700
A,289.97,0.0,0.0,24,Mist,2013,8,7,Thu,184800
A,295.94,0.0,0.0,90,Rain,2018,5,15,Mon,167940
A,282.9,0.0,0.0,90,Clouds,2016,11,7,Mon,183090
A,289.81,0.0,0.0,90,Clouds,2017,9,15,Mon,172920
A,255.82,0.0,0.0,90,Clouds,2016,12,19,Thu,97470
B,283.53,0.0,0.0,1,Clear,2013,3,15,Sun,120090
A,276.4,0.0,0.0,90,Clouds,2016,12,23,Mon,70350
B,268.37,0.0,0.0,5,Clear,2013,2,11,Sat,131490
A,300.96,0.0,0.0,75,Clouds,2014,5,15,Mon,109620
B,289.2,0.0,0.0,1,Clear,2015,9,11,Sat,137610
A,300.29,0.0,0.0,44,Haze,2013,6,11,Thu,154170
A,291.42,0.0,0.0,20,Clouds,2017,9,15,Wed,161460
B,282.63,0.25,0.0,1,Rain,2014,6,3,Sun,12420
A,287.57,0.0,0.0,12,Mist,2013,6,3,Wed,10800
A,271.37,0.0,0.0,90,Mist,2013,2,3,Tue,10290
A,277.22,0.0,0.0,90,Mist,2017,11,7,Tue,186360
A,257.29,0.0,0.0,75,Snow,2018,1,11,Mon,109140
B,291.84,0.0,0.0,1,Rain,2017,8,11,Fri,145110
B,274.24,0.0,0.0,20,Clouds,2016,5,7,Sat,51900
B,272.55,0.0,0.0,90,Snow,2016,3,11,Sat,141510
B,296.15,0.0,0.0,88,Mist,2014,7,23,Fri,64230
A,280.61,0.36,0.0,90,Rain,2014,3,11,Mon,131370
A,276.69,0.0,0.0,1,Clear,2017,3,23,Mon,79620
B,294.2,5.25,0.0,90,Rain,2015,7,3,Fri,12030
A,282.89,0.0,0.0,90,Mist,2017,5,7,Tue,210330
B,277.15,0.0,0.0,75,Clouds,2012,11,3,Fri,10950
A,275.15,0.0,0.0,5,Clear,2018,3,15,Thu,178800
A,275.62,0.0,0.0,75,Clouds,2017,3,23,Tue,33450
A,266.48,0.0,0.0,75,Mist,2017,1,11,Mon,124350
A,279.525,0.0,0.0,0,Clear,2016,10,7,Wed,189900
B,275.55,0.25,0.0,20,Rain,2014,4,3,Fri,11130
B,280.39,0.0,0.0,1,Clear,2013,11,23,Fri,56940
A,301.74,0.0,0.0,1,Clear,2015,9,15,Tue,182310
B,293.53,0.0,0.0,75,Clouds,2016,9,19,Fri,107340
A,296.87,0.0,0.0,1,Clear,2015,7,11,Wed,129210
A,295.07,0.0,0.0,90,Clouds,2017,8,19,Thu,112350
A,287.14,0.0,0.0,75,Clouds,2017,5,15,Tue,175890
B,267.43,0.0,0.0,40,Clouds,2017,11,15,Fri,170010
A,278.39,0.0,0.0,90,Drizzle,2013,4,23,Mon,33720
B,286.05,0.3,0.0,1,Mist,2015,8,3,Sat,12750
B,277.87,0.0,0.0,90,Rain,2016,3,23,Sat,53910
