연번,호선,고유역번호(외부역코드),역명,수송연월,승하차인원수
3406,8,2827,모란(8),2023-12,268339
3407,8,2828,남위례,2023-12,411518
3408,9,4126,언주,2023-12,383520
3409,9,4127,선정릉,2023-12,320430
3410,9,4128,삼성중앙,2023-12,253075
3411,9,4129,봉은사,2023-12,764150
3412,9,4130,종합운동장(9),2023-12,178277
3413,9,4131,삼전,2023-12,279049
3414,9,4132,석촌고분,2023-12,256702
3415,9,4133,석촌(9),2023-12,336721
3416,9,4134,송파나루,2023-12,225338
3417,9,4135,한성백제,2023-12,114785
3418,9,4136,올림픽공원(9),2023-12,328185
3419,9,4137,둔촌오륜,2023-12,43250
3420,9,4138,중앙보훈병원,2023-12,392202
