인허가일자,상태코드,폐업일자,사업장명,구명,동명,설립년도,폐업년도,영업기간,영업일수
20010509,1,20211130,Flavors Patisserie(플레이버즈 파티세리),서초구,반포동,2001,2021,21,7510
20070423,1,20211130,그랑프리베이커리,성동구,하왕십리동,2007,2021,15,5335
20170405,1,20211130,시밀레(Simile),성동구,하왕십리동,2017,2021,5,1700
20170410,1,20211130,피노(PINO),성동구,상왕십리동,2017,2021,5,1695
20170704,1,20211130,화수분베이커리,성동구,홍익동,2017,2021,5,1610
19921127,1,20211130,뚜레쥬르 명동역점,중구,충무로2가,1992,2021,30,10595
19950621,1,20211130,그라츠과자점,중구,을지로2가,1995,2021,27,9659
19950824,1,20211130,사단법인서울클럽(델리),중구,장충동2가,1995,2021,27,9595
20031203,1,20211130,경회루,중구,소공동,2003,2021,19,6572
20040318,1,20211130,(주)파리크라상 파리바게뜨 서울역사점,중구,봉래동2가,2004,2021,18,6466
20000131,1,20211130,패스트리 부티크,중구,장충동2가,2000,2021,22,7974
20000420,1,20211130,파리바게뜨서소문점,중구,서소문동,2000,2021,22,7894
20000501,1,20211130,파리바게트,중구,필동1가,2000,2021,22,7883
20140613,1,20211130,Chobay(초베이),서초구,서초동,2014,2021,8,2727
20140702,1,20211130,오즈룸,서초구,서초동,2014,2021,8,2708
20140801,1,20211130,단석가찰보리빵,서초구,서초동,2014,2021,8,2678
20171027,1,20211130,그래도 사랑해,서초구,서초동,2017,2021,5,1495
20080201,1,20211130,뚜레쥬르신설동역점,종로구,숭인동,2008,2021,14,5051
20080509,1,20211130,포도나무 베이커리,종로구,숭인동,2008,2021,14,4953
19970426,1,20211130,빵궁전,중구,만리동2가,1997,2021,25,8984
19980603,1,20211130,비알코리아(주)던킨도너츠,중구,북창동,1998,2021,24,8581
19981214,1,20211130,파리바게트(동국대점),중구,필동3가,1998,2021,24,8387
19990715,1,20211130,뚜레쥬르(신당역점),중구,신당동,1999,2021,23,8174
19830319,1,20211130,뚜레쥬르,성동구,마장동,1983,2021,39,14136
20000616,1,20211130,우리은행소비조합신라명과,중구,회현동2가,2000,2021,22,7837
20000623,1,20211130,로댕,중구,태평로2가,2000,2021,22,7830
20000707,1,20211130,빠나미,중구,남대문로5가,2000,2021,22,7816
20011016,1,20211130,던킨도너츠 파이낸스센터점,중구,무교동,2001,2021,21,7350
20011019,1,20211130,델리본,중구,소공동,2001,2021,21,7347
20020302,1,20211130,서울역시티타워점 파리바게뜨,중구,남대문로5가,2002,2021,20,7213
20020422,1,20211130,신라명과 동대문점,중구,을지로6가,2002,2021,20,7162
20140827,1,20211130,더벨로,서초구,양재동,2014,2021,8,2652
20140911,1,20211130,사랑의일터(사랑의베이커리),서초구,서초동,2014,2021,8,2637
20140912,1,20211130,민이네식빵,서초구,방배동,2014,2021,8,2636
20141028,1,20211130,소울브레드(soul bread),서초구,우면동,2014,2021,8,2590
20141202,1,20211130,홍종흔베이커리(서초점),서초구,서초동,2014,2021,8,2555
20130412,1,20211130,Baker's Tale(베이커스 테일),서초구,서초동,2013,2021,9,3154
20130610,1,20211130,루스티크(Rustique),서초구,서초동,2013,2021,9,3095
20130718,1,20211130,브레드 칸,서초구,양재동,2013,2021,9,3057
20110713,1,20211130,뚜레쥬르 제일제당사옥점,중구,쌍림동,2011,2021,11,3793
20110714,1,20211130,파리바게뜨 까페황학롯데점,중구,황학동,2011,2021,11,3792
20110719,1,20211130,포숑(롯데백화점 을지로본점),중구,소공동,2011,2021,11,3787
19851030,1,20211130,뺑드비,서초구,방배동,1985,2021,37,13180
19860317,1,20211130,파리크라상,서초구,반포동,1986,2021,36,13042
19860524,1,20211130,블랑제리(르팡),서초구,방배동,1986,2021,36,12974
20171117,1,20211130,체부동 다락빵,종로구,체부동,2017,2021,5,1474
19901115,1,20211130,파리바게트,서초구,방배동,1990,2021,32,11338
20170928,1,20211130,베키아에누보 본점,중구,충무로1가,2017,2021,5,1524
20180131,1,20211130,빵박스,중구,을지로6가,2018,2021,4,1399
20121024,1,20211130,효모이야기,종로구,평창동,2012,2021,10,3324
20121204,1,20211130,몽모랑시,종로구,평창동,2012,2021,10,3283
20130225,1,20211130,CU홍대 대학로점,종로구,연건동,2013,2021,9,3200
20171016,1,20211130,루시다 케이크,중구,충무로3가,2017,2021,5,1506
20170223,1,20211130,던킨도너츠 종로구청점,종로구,공평동,2017,2021,5,1741
20170306,1,20211130,파머스반 브레드,종로구,익선동,2017,2021,5,1730
20170522,1,20211130,스코니,종로구,평동,2017,2021,5,1653
20170711,1,20211130,파리바게트 혜화로타리,종로구,혜화동,2017,2021,5,1603
20150116,1,20211130,마리 크로켓,서초구,서초동,2015,2021,7,2510
20150312,1,20211130,서래마을 호두파이,서초구,반포동,2015,2021,7,2455
20150506,1,20211130,(주)메종드꼼빠뇽,서초구,서초동,2015,2021,7,2400
20140721,1,20211130,오뗄두스,중구,충무로1가,2014,2021,8,2689
20140729,1,20211130,디저트랩(DESSERT LAB.),중구,신당동,2014,2021,8,2681
20171205,1,20211130,롤롤,중구,충무로1가,2017,2021,5,1456
20171206,1,20211130,(주)브레댄코 을지로입구역점,중구,을지로1가,2017,2021,5,1455
20141216,1,20211130,르빵 le pain,중구,명동2가,2014,2021,8,2541
20150529,1,20211130,"오뗄두스(퍼프, 하루)",서초구,반포동,2015,2021,7,2377
20150616,1,20211130,레체,서초구,방배동,2015,2021,7,2359
19991129,1,20211130,던킨도너츠 잠원점,서초구,잠원동,1999,2021,23,8037
20151202,1,20211130,던킨도너츠 회현역사점,중구,남창동,2015,2021,7,2190
20151211,1,20211130,(주)일영피엔씨위고에빅토르소공점,중구,소공동,2015,2021,7,2181
20151222,1,20211130,옵스,중구,소공동,2015,2021,7,2170
20110126,1,20211130,디어스 베이커리,중구,신당동,2011,2021,11,3961
20110307,1,20211130,카페파리바게뜨,중구,황학동,2011,2021,11,3921
20110310,1,20211130,퀸즈베이커리,중구,남창동,2011,2021,11,3918
20110318,1,20211130,비알코리아(주) 던킨도너츠 시청역점,중구,태평로2가,2011,2021,11,3910
20110901,1,20211130,박사 베이커리,종로구,교북동,2011,2021,11,3743
20110926,1,20211130,빚은 대학로점,종로구,연건동,2011,2021,11,3718
20070823,1,20211130,카페잇 베이커리 동국대점,중구,장충동2가,2007,2021,15,5213
20160104,1,20211130,버드스틱(Budstick),중구,남창동,2016,2021,6,2157
19740907,1,20211130,독일제과,서초구,반포동,1974,2021,48,17251
19810731,1,20211130,씨엘드프랑스과자점,서초구,반포동,1981,2021,41,14732
19811212,1,20211130,브레댄코(bread&co. DAILY-NEW),서초구,잠원동,1981,2021,41,14598
19930315,1,20211130,한국병과,서초구,잠원동,1993,2021,29,10487
20040806,1,20211130,아리스타커피 이마빌딩점,종로구,수송동,2004,2021,18,6325
20050128,1,20211130,스위트밀 단성사점,종로구,묘동,2005,2021,17,6150
20050928,1,20211130,카페 에이치,종로구,묘동,2005,2021,17,5907
20080625,1,20211130,파리바게뜨 남산점,중구,신당동,2008,2021,14,4906
20120919,1,20211130,명동역 남산파리바게뜨,중구,남산동1가,2012,2021,10,3359
20180309,1,20211130,딘앤델루카(DEAN&DELUCA),중구,충무로1가,2018,2021,4,1362
20081215,1,20211130,뚜레쥬르 동묘점,종로구,숭인동,2008,2021,14,4733
20090227,1,20211130,이삭토스트 경복궁역점,종로구,체부동,2009,2021,13,4659
20050801,1,20211130,코핀느,중구,충무로1가,2005,2021,17,5965
20050801,1,20211130,과장창선,중구,충무로1가,2005,2021,17,5965
20180424,1,20211130,폴어반,중구,남창동,2018,2021,4,1316
20090617,1,20211130,뚜레쥬르 광화문 경희궁의아침점,종로구,내수동,2009,2021,13,4549
20091118,1,20211130,파리바게뜨 카페대학로점,종로구,명륜4가,2009,2021,13,4395
20100202,1,20211130,뚜레쥬르독립문점,종로구,무악동,2010,2021,12,4319
20100427,1,20211130,파리바게트,종로구,종로3가,2010,2021,12,4235
20100609,1,20211130,브레드토크 종로점,종로구,종로2가,2010,2021,12,4192
20051110,1,20211130,뚜레쥬르남산타운점,중구,신당동,2005,2021,17,5864
20051212,1,20211130,쵸코크로아,중구,을지로1가,2005,2021,17,5832
20080423,1,20211130,파리바게뜨 서초중앙,서초구,서초동,2008,2021,14,4969
20080602,1,20211130,파리바게트 방배사랑점,서초구,방배동,2008,2021,14,4929
20100906,1,20211130,파리바게뜨 성대 명륜점,종로구,명륜3가,2010,2021,12,4103
20110310,1,20211130,파리바게뜨 카페 삼청점,종로구,계동,2011,2021,11,3918
19880809,1,20211130,(주)퍼시픽호텔 제과,중구,남산동2가,1988,2021,34,12166
19900519,1,20211130,태극당,중구,장충동2가,1990,2021,32,11518
19910722,1,20211130,융태행,중구,북창동,1991,2021,31,11089
19920307,1,20211130,뚜레쥬르 을지로3가점,중구,을지로3가,1992,2021,30,10860
20030311,1,20211130,프레지던트호텔,중구,을지로1가,2003,2021,19,6839
20160307,1,20211130,도레도레 현대시티아울렛 동대문점,중구,을지로6가,2016,2021,6,2094
20160308,1,20211130,리틀파머스,중구,을지로6가,2016,2021,6,2093
20160309,1,20211130,리틀파머스,중구,을지로6가,2016,2021,6,2092
20110413,1,20211130,맛나베이커리,종로구,창신동,2011,2021,11,3884
20110428,1,20211130,아리단,종로구,화동,2011,2021,11,3869
20130703,1,20211130,블루아리,종로구,소격동,2013,2021,9,3072
20131007,1,20211130,베이커리 화수분,종로구,연건동,2013,2021,9,2976
20131114,1,20211130,정애쿠키,종로구,계동,2013,2021,9,2938
20131218,1,20211130,서울베이킹컴퍼니(Seoul Baking Company),종로구,종로6가,2013,2021,9,2904
20030714,1,20211130,몬드리안,중구,신당동,2003,2021,19,6714
20030806,1,20211130,파리바게뜨,중구,충정로1가,2003,2021,19,6691
20030917,1,20211130,뚜레쥬르 카페 서대문역점,중구,의주로1가,2003,2021,19,6649
20030930,1,20211130,라띠에르,중구,신당동,2003,2021,19,6636
20150806,1,20211130,한입,중구,충무로1가,2015,2021,7,2308
20150813,1,20211130,파리바게뜨 을지로3가역점,중구,을지로3가,2015,2021,7,2301
20160329,1,20211130,삼송빵집 현대시티아울렛 동대문점,중구,을지로6가,2016,2021,6,2072
20160426,1,20211130,빵집의 연금술사(Baker's Alchemist),중구,묵정동,2016,2021,6,2044
20170718,1,20211130,샘아저씨 도그도넛,서초구,양재동,2017,2021,5,1596
20170816,1,20211130,김영모과자점 서초성당점,서초구,서초동,2017,2021,5,1567
20170823,1,20211130,멜로디케이크,서초구,방배동,2017,2021,5,1560
20170828,1,20211130,쇼카페(SHOW CAFE),서초구,양재동,2017,2021,5,1555
20170904,1,20211130,밀브레드,서초구,신원동,2017,2021,5,1548
20040412,1,20211130,엠마,종로구,종로5가,2004,2021,18,6441
20040611,1,20211130,부암동베이커리,종로구,부암동,2004,2021,18,6381
20040803,1,20211130,뚜레쥬르구기점,종로구,구기동,2004,2021,18,6328
20071119,1,20211130,파리바게트 카페마로니에점,종로구,연건동,2007,2021,15,5125
20170418,1,20211130,리버 브래드 서래나루점,서초구,반포동,2017,2021,5,1687
20160727,1,20211130,(주)대명브레댄코 고속터미널역점,서초구,반포동,2016,2021,6,1952
20160802,1,20211130,르뺑 아쎄르,서초구,반포동,2016,2021,6,1946
20160819,1,20211130,에스프레소 비비안 양재2호점,서초구,양재동,2016,2021,6,1929
20160819,1,20211130,에스프레소 비비안,서초구,양재동,2016,2021,6,1929
20160823,1,20211130,핫브레드 방배역점,서초구,방배동,2016,2021,6,1925
20170512,1,20211130,카페 사일로,서초구,서초동,2017,2021,5,1663
20170518,1,20211130,더베이크 교대역점,서초구,서초동,2017,2021,5,1657
20100614,1,20211130,파리바게트 교대역KT점,서초구,서초동,2010,2021,12,4187
20100708,1,20211130,파리바게뜨 양재하나로점,서초구,양재동,2010,2021,12,4163
20171108,1,20211130,김영모과자점 서초성당점,서초구,서초동,2017,2021,5,1483
19690819,1,20211130,홍콩,종로구,관수동,1969,2021,53,19096
19780707,1,20211130,원남,종로구,원남동,1978,2021,44,15852
19780711,1,20211130,독일빵집,종로구,종로1가,1978,2021,44,15848
19800618,1,20211130,퐁네트과자점,종로구,신영동,1980,2021,42,15140
19811012,1,20211130,브레댄코 안국점,종로구,관훈동,1981,2021,41,14659
19820609,1,20211130,한일,종로구,관수동,1982,2021,40,14419
19821211,1,20211130,뚜레쥬르 창신점,종로구,창신동,1982,2021,40,14234
20090922,1,20211130,파리바게뜨 반포래미안점,서초구,반포동,2009,2021,13,4452
20091006,1,20211130,트로이(Troyes)과자점,서초구,서초동,2009,2021,13,4438
20091023,1,20211130,(주)브레댄코,서초구,방배동,2009,2021,13,4421
19860731,1,20211130,뚜레쥬르,종로구,인의동,1986,2021,36,12906
20020821,1,20211130,(주)파리크라상 파리바게뜨 카페신사점,서초구,잠원동,2002,2021,20,7041
19980822,1,20211130,메르디앙 베이커리,서초구,반포동,1998,2021,24,8501
19990503,1,20211130,파리바게뜨방배점,서초구,방배동,1999,2021,23,8247
20100429,1,20211130,파리바게뜨 반포타운,서초구,잠원동,2010,2021,12,4233
20100513,1,20211130,델리샵,서초구,양재동,2010,2021,12,4219
20100527,1,20211130,라메종,서초구,잠원동,2010,2021,12,4205
20100528,1,20211130,밀크앤허니 양재점 행사매장,서초구,양재동,2010,2021,12,4204
20091126,1,20211130,파리바게뜨,서초구,잠원동,2009,2021,13,4387
20091203,1,20211130,파리바게뜨 서초역점,서초구,서초동,2009,2021,13,4380
20091207,1,20211130,파리바게트,서초구,반포동,2009,2021,13,4376
20100816,1,20211130,파리바게뜨 양재행운점,서초구,양재동,2010,2021,12,4124
20100910,1,20211130,SPC삼립 빚은 교대역점,서초구,서초동,2010,2021,12,4099
19870218,1,20211130,가회제과,종로구,가회동,1987,2021,35,12704
19880329,1,20211130,내수,종로구,내수동,1988,2021,34,12299
19880627,1,20211130,효자동빵집,종로구,통인동,1988,2021,34,12209
19880804,1,20211130,부영,종로구,충신동,1988,2021,34,12171
20070831,1,20211130,해피라이스 & 카페,서초구,양재동,2007,2021,15,5205
20140403,1,20211130,Carree blanc(까레블랑),서초구,방배동,2014,2021,8,2798
20140417,1,20211130,Elmarron(엘마론),서초구,서초동,2014,2021,8,2784
20140512,1,20211130,파리바게트 양재정원점,서초구,양재동,2014,2021,8,2759
20101004,1,20211130,브레댄코 뱅뱅사거리점,서초구,서초동,2010,2021,12,4075
20101122,1,20211130,파리바게뜨(서초신동아점),서초구,서초동,2010,2021,12,4026
19890309,1,20211130,삼정당,종로구,교북동,1989,2021,33,11954
20141203,1,20211130,파리바게뜨 종로세무서점,종로구,낙원동,2014,2021,8,2554
20150102,1,20211130,씨제이프레시웨이(주) 동대문그린테리아점 카페,종로구,종로6가,2015,2021,7,2524
20150212,1,20211130,브레드톡,종로구,창신동,2015,2021,7,2483
20150330,1,20211130,브레드 원,종로구,숭인동,2015,2021,7,2437
20150521,1,20211130,인유단 단팥빵,종로구,창신동,2015,2021,7,2385
20150528,1,20211130,북촌 유기농밀명인 단팥빵,종로구,계동,2015,2021,7,2378
20030304,1,20211130,화미가,서초구,반포동,2003,2021,19,6846
20030416,1,20211130,신라명과 양재우성점,서초구,양재동,2003,2021,19,6803
20030627,1,20211130,파리바게뜨,서초구,양재동,2003,2021,19,6731
20110321,1,20211130,(주)미셸푸드 카페안젤로 서울성모점(장례),서초구,반포동,2011,2021,11,3907
20110426,1,20211130,파리바게트 양재정원점,서초구,양재동,2011,2021,11,3871
20110706,1,20211130,파리바게뜨 사당파스텔시티,서초구,방배동,2011,2021,11,3800
20110822,1,20211130,준스 베이커리,서초구,반포동,2011,2021,11,3753
20170206,1,20211130,주식회사 이흥용과자점,서초구,반포동,2017,2021,5,1758
20170302,1,20211130,움트,서초구,반포동,2017,2021,5,1734
20170310,1,20211130,(주) 지에스리테일 GS수퍼 서초점,서초구,반포동,2017,2021,5,1726
20150701,1,20211130,브레드원(Bread one),종로구,숭인동,2015,2021,7,2344
20150728,1,20211130,북촌 명인 단팥빵,종로구,당주동,2015,2021,7,2317
20130220,1,20211130,파리바게트 서초네이처점,서초구,우면동,2013,2021,9,3205
20110909,1,20211130,행복빵집,서초구,방배동,2011,2021,11,3735
20110916,1,20211130,DEAN & DELUCA(딘 앤 델루카),서초구,반포동,2011,2021,11,3728
20060313,1,20211130,예원유통,서초구,잠원동,2006,2021,16,5741
20050316,1,20211130,밀크앤허니 양재점,서초구,양재동,2005,2021,17,6103
20060817,1,20211130,파리바게뜨 서초우성점,서초구,서초동,2006,2021,16,5584
20070118,1,20211130,파리바게뜨 서초점,서초구,서초동,2007,2021,15,5430
20051101,1,20211130,(주)파리크라상 서초아크로비스타점,서초구,서초동,2005,2021,17,5873
