Gender,Bank_Loan,Capital_Loan,Region_Code,Year
F,19030000,20660000,GYEONGGI,2024
F,42180000,15940000,4111100000,2021
F,28190000,12370000,4211000000,2023
F,47220000,19150000,4111100000,2023
M,33540000,23490000,GANGWON,2021
F,29550000,24370000,4273000000,2020
F,21370000,16950000,4291000000,2021
M,24050000,1190000,4111100000,2022
F,46980000,19450000,4146510700,2022
M,27960000,8300000,4399000000,2021
M,2750000,27410000,4280000000,2021
F,48480000,13500000,4111100000,2023
M,1000000,2940000,4111100000,2023
F,46150000,23250000,4273000000,2024
M,17840000,12400000,GANGWON,2024
M,48360000,1930000,4399000000,2022
M,1860000,17040000,4399000000,2024
F,12580000,13110000,4273000000,2024
F,32600000,28510000,4279000000,2020
M,24550000,13710000,4273000000,2021
M,45450000,12310000,4146510700,2023
F,45350000,26300000,GYEONGGI,2024
F,27090000,6490000,4146510700,2023
M,30140000,9540000,4273000000,2024
M,15860000,22230000,4291000000,2024
F,31610000,15190000,4279000000,2022
F,19130000,22590000,4291000000,2020
F,32580000,12090000,4146510700,2021
F,28350000,6110000,4399000000,2021
F,24010000,15100000,4146510700,2022
M,14840000,840000,4211000000,2022
F,19720000,9580000,GANGWON,2021
M,3290000,7740000,4280000000,2021
F,46550000,14110000,4211000000,2020
M,47530000,9270000,4273000000,2024
F,32880000,9980000,4111100000,2020
F,29260000,170000,4291000000,2021
M,15180000,3770000,GYEONGGI,2024
M,33420000,16210000,4211000000,2021
F,47800000,24410000,4279000000,2020
F,9170000,28750000,4291000000,2020
F,12890000,1530000,4211000000,2020
F,46630000,12700000,4399000000,2024
F,5490000,4730000,4280000000,2023
M,48230000,7520000,4146510700,2023
M,27360000,14330000,4146510700,2021
F,10190000,17810000,4211000000,2024
M,10890000,4620000,4273000000,2022
M,46980000,13330000,4279000000,2023
M,6290000,6840000,4273000000,2024
F,13600000,11830000,4291000000,2024
M,4050000,24230000,GANGWON,2023
F,7200000,19930000,4280000000,2024
M,42710000,8870000,4280000000,2024
F,47740000,4760000,4146510700,2023
M,28860000,22840000,4280000000,2020
F,7720000,27870000,4273000000,2021
F,7680000,18030000,4279000000,2022
M,18380000,9500000,4279000000,2021
F,19080000,10530000,4146510700,2020
F,26700000,7340000,4211000000,2020
F,5460000,16540000,4279000000,2024
F,2090000,20840000,4273000000,2021
F,24010000,26460000,4111100000,2020
F,18590000,13190000,4211000000,2021
F,16460000,24190000,GANGWON,2020
F,34670000,20570000,GYEONGGI,2022
M,26070000,26950000,4399000000,2020
M,23910000,12080000,4280000000,2021
F,12120000,1590000,4280000000,2024
F,16130000,18400000,4111100000,2021
M,32310000,2050000,4211000000,2023
M,41140000,18730000,4146510700,2021
M,45800000,15730000,4273000000,2022
F,150000,21430000,4111100000,2022
M,14990000,7390000,4399000000,2022
F,29620000,22930000,4279000000,2020
F,2480000,4070000,4146510700,2022
M,21900000,15480000,GYEONGGI,2021
F,45390000,5390000,4146510700,2024
F,39490000,13480000,4111100000,2022
F,45430000,4510000,GANGWON,2021
F,39390000,27280000,4111100000,2020
M,5080000,6900000,4111100000,2020
M,23710000,8440000,4111100000,2024
F,22550000,11860000,4146510700,2024
F,8770000,20660000,4111100000,2021
M,22070000,5900000,4211000000,2024
F,33970000,18940000,4146510700,2024
M,26320000,19530000,4279000000,2020
F,2990000,12420000,4211000000,2021
F,46280000,24460000,4399000000,2024
M,26040000,20970000,4279000000,2021
M,5350000,8770000,GYEONGGI,2022
M,7830000,29950000,4280000000,2020
M,26080000,16090000,4146510700,2020
F,35430000,20250000,4280000000,2020
M,35170000,28580000,4146510700,2023
F,1800000,25960000,4279000000,2021
M,8440000,4130000,GYEONGGI,2022
M,27350000,27020000,4273000000,2024
F,28720000,9330000,4273000000,2022
M,9390000,13340000,4211000000,2021
M,8220000,12320000,4111100000,2020
M,17560000,9970000,4111100000,2023
M,32650000,2080000,4273000000,2021
F,16490000,1360000,4279000000,2021
F,25110000,29090000,GYEONGGI,2024
M,26680000,3240000,4211000000,2022
M,9940000,25280000,4279000000,2022
M,44110000,29370000,4111100000,2024
F,29030000,24100000,4211000000,2023
F,1300000,9710000,4280000000,2020
F,27260000,8670000,4291000000,2020
F,28880000,25880000,4399000000,2023
M,22960000,15700000,4211000000,2024
M,43060000,20030000,4111100000,2021
M,36060000,25560000,4279000000,2022
F,30210000,21580000,4280000000,2021
M,34580000,13540000,4399000000,2022
F,35720000,3770000,4399000000,2021
F,20480000,18290000,4211000000,2024
M,8730000,28060000,4399000000,2024
M,47440000,16630000,4280000000,2023
M,7280000,11780000,GYEONGGI,2021
F,47960000,21620000,4279000000,2021
F,7010000,20170000,4211000000,2023
M,47730000,23500000,4399000000,2023
M,47240000,20180000,GYEONGGI,2024
F,45360000,18970000,4279000000,2024
M,36290000,2770000,4146510700,2021
F,33380000,21640000,GYEONGGI,2024
F,2500000,18420000,4146510700,2024
M,6170000,9350000,4146510700,2021
M,45580000,27930000,GYEONGGI,2023
M,26900000,21030000,4399000000,2021
M,49810000,8620000,4146510700,2020
F,46080000,5540000,4399000000,2021
F,170000,15160000,4399000000,2020
F,10780000,22550000,4279000000,2021
M,40900000,22020000,GANGWON,2020
F,1360000,18990000,4280000000,2020
M,15490000,70000,4399000000,2021
M,5880000,12040000,4279000000,2024
M,18380000,19750000,4291000000,2022
M,31640000,3780000,4146510700,2024
M,28430000,21730000,4211000000,2020
M,13810000,18750000,4399000000,2021
F,11310000,1940000,GYEONGGI,2021
M,6560000,19680000,4146510700,2021
F,40480000,25650000,4146510700,2021
F,48870000,22000000,4291000000,2022
M,1380000,24460000,4211000000,2023
M,36140000,20280000,4279000000,2020
M,35610000,28550000,4291000000,2022
F,25960000,6820000,4280000000,2024
M,31290000,1260000,4146510700,2023
F,13400000,29040000,4399000000,2023
M,27380000,14550000,4399000000,2021
M,21190000,12220000,4291000000,2022
F,33010000,26530000,4280000000,2024
F,19870000,10960000,4273000000,2021
M,19570000,2120000,4111100000,2021
F,17650000,19760000,GYEONGGI,2020
F,6000000,3070000,GYEONGGI,2023
F,31300000,2320000,4273000000,2024
F,42430000,11840000,4146510700,2023
F,37960000,13880000,4279000000,2022
M,10720000,22880000,4211000000,2020
M,19340000,10730000,4273000000,2021
F,47670000,1070000,4280000000,2020
M,46020000,24220000,4399000000,2021
M,22610000,16220000,4111100000,2020
F,11880000,22490000,4146510700,2021
M,30180000,11480000,4111100000,2023
F,39880000,16120000,4211000000,2023
F,41920000,28270000,4399000000,2023
M,24210000,9920000,4280000000,2023
F,1460000,1620000,GYEONGGI,2020
F,21120000,27570000,4211000000,2021
F,48140000,10620000,4273000000,2023
F,13590000,20440000,GYEONGGI,2020
F,40660000,29350000,GYEONGGI,2021
M,21100000,2910000,4280000000,2020
M,8660000,24740000,4273000000,2023
F,23710000,22960000,4291000000,2022
F,33310000,4120000,4211000000,2020
M,41280000,27630000,4279000000,2023
F,2700000,4860000,GANGWON,2024
M,26320000,20230000,4399000000,2021
F,22570000,380000,4280000000,2023
F,46660000,8920000,4399000000,2024
F,29610000,16410000,4211000000,2020
F,42090000,5600000,4273000000,2020
F,6940000,23540000,4279000000,2024
F,38200000,15850000,GANGWON,2024
