회원ID,총구매액,최대구매액,환불금액,주구매상품,주구매지점,방문일수,방문당구매건수,주말방문비율,구매주기
1293,3102,328,,기타,관악점,44,6.5,0.29020979,8
1294,47,32,6.0,골프,울산점,3,1.0,0.333333333,25
1295,3748,504,155.0,기타,영등포점,64,2.578125,0.36969697,5
1296,237,86,,기타,일산점,13,1.769230769,0.52173913,22
1297,1439,480,,주방가전,본  점,5,2.0,0.8,66
1298,920,115,232.0,기타,일산점,38,5.447368421,0.188405797,9
1299,2797,764,172.0,농산물,대전점,28,4.321428571,0.231404959,11
1300,2652,442,92.0,골프,잠실점,34,2.058823529,0.257142857,9
1301,158,48,,트래디셔널,잠실점,8,1.25,0.9,43
1302,23,12,,수산품,본  점,1,3.0,0.0,0
1303,1725,435,,화장품,본  점,13,1.615384615,0.380952381,23
1304,700,138,67.0,농산물,분당점,47,6.914893617,0.267692308,7
1305,78,35,20.0,모피/피혁,영등포점,3,3.333333333,0.4,52
1306,354,68,,농산물,본  점,35,2.628571429,0.576086957,10
1307,56,56,,트래디셔널,본  점,1,1.0,0.0,0
1308,5504,1507,22.0,골프,본  점,26,4.269230769,0.144144144,13
1309,858,288,262.0,가공식품,잠실점,39,4.58974359,0.150837989,9
1310,48,10,24.0,가공식품,관악점,13,5.384615385,0.157142857,24
1311,58,76,38.0,시티웨어,분당점,5,1.8,0.666666667,39
1312,980,117,,캐주얼,부산본점,24,3.291666667,0.291139241,13
1313,998,83,84.0,기타,노원점,67,5.656716418,0.480211082,4
1314,5778,410,1704.0,시티웨어,분당점,65,3.215384615,0.220095694,5
1315,2787,756,,피혁잡화,본  점,8,2.75,0.727272727,32
1316,352,31,1.0,기타,노원점,20,13.85,0.85198556,16
1317,269,136,,가공식품,분당점,13,1.923076923,0.04,23
1318,9,6,4.0,수산품,분당점,4,3.0,0.166666667,40
1319,137,52,,수산품,본  점,5,1.6,0.25,29
1320,34,22,,섬유잡화,잠실점,2,1.0,0.0,58
1321,1503,118,35.0,농산물,분당점,152,6.282894737,0.335078534,2
1322,950,145,2.0,기타,광주점,15,3.4,0.294117647,19
1323,23,23,,모피/피혁,본  점,1,1.0,0.0,0
1324,2197,756,280.0,가공식품,잠실점,32,2.125,0.102941176,11
1325,713,237,330.0,가공식품,본  점,13,4.076923077,0.188679245,18
1326,1180,156,65.0,기타,본  점,50,2.34,0.128205128,7
1327,1382,296,52.0,기타,분당점,38,3.552631579,0.155555556,9
1328,3228,485,351.0,기타,분당점,55,10.01818182,0.297640653,6
1329,17,8,,캐주얼,부산본점,2,1.5,0.666666667,33
1330,89,6,,농산물,일산점,15,6.4,0.40625,22
1331,174,174,,시티웨어,광주점,1,1.0,0.0,0
1332,569,121,109.0,기타,본  점,26,2.0,0.230769231,13
1333,1113,252,46.0,섬유잡화,일산점,11,2.636363636,0.689655172,27
1334,777,117,139.0,디자이너,본  점,15,1.666666667,0.36,19
1335,2248,530,300.0,기타,분당점,13,5.692307692,0.054054054,25
1336,1747,103,,농산물,노원점,79,3.759493671,0.282828283,4
1337,14,11,11.0,가공식품,잠실점,5,2.4,0.416666667,36
1338,529,269,,시티웨어,본  점,1,4.0,0.0,0
1339,738,214,,기타,잠실점,14,3.214285714,0.155555556,24
1340,407,51,,농산물,분당점,15,2.866666667,0.11627907,21
1341,11,10,,섬유잡화,본  점,2,1.0,0.5,19
1342,2,0,,가공식품,본  점,3,5.333333333,1.0,56
1343,488,55,63.0,농산물,광주점,45,8.4,0.047619048,7
1344,8,5,,축산가공,미아점,1,10.0,0.0,0
1345,237,78,,기타,일산점,8,2.25,0.444444444,23
1346,457,204,9.0,육류,노원점,18,3.055555556,0.090909091,19
1347,6,6,,주방용품,본  점,1,1.0,0.0,0
1348,5,3,,가공식품,부산본점,2,1.5,0.666666667,2
1349,310,180,,섬유잡화,잠실점,1,4.0,0.0,0
1350,220,40,4.0,가공식품,분당점,38,2.973684211,0.362831858,9
1351,8,8,,섬유잡화,부산본점,1,2.0,0.0,0
1352,941,407,,가공식품,본  점,24,4.208333333,0.613861386,13
1353,201,38,,가공식품,울산점,12,4.25,0.607843137,23
1354,363,294,,가공식품,잠실점,8,5.0,0.05,18
1355,266,73,29.0,화장품,관악점,11,1.090909091,0.25,23
1356,3186,210,10.0,농산물,동래점,121,8.809917355,0.228893058,2
1357,696,106,108.0,캐주얼,일산점,42,3.119047619,0.419847328,8
1358,224,134,,가공식품,본  점,11,1.545454545,0.117647059,21
1359,105,105,,남성정장,영등포점,1,1.0,1.0,0
1360,104,44,,구두,본  점,1,5.0,1.0,0
1361,324,324,,남성정장,잠실점,1,1.0,1.0,0
1362,2458,244,,트래디셔널,일산점,26,2.076923077,0.351851852,10
1363,9,9,,섬유잡화,잠실점,1,2.0,0.0,0
1364,2882,578,363.0,가공식품,본  점,78,4.243589744,0.441087613,4
1365,609,233,,육류,분당점,8,3.25,0.423076923,28
1366,152,81,,디자이너,부산본점,3,1.0,0.0,32
1367,2,1,,차/커피,영등포점,2,2.0,0.0,80
1368,1218,139,,기타,본  점,83,3.86746988,0.246105919,4
1369,481,57,,섬유잡화,분당점,28,2.178571429,0.442622951,12
1370,443,173,,스포츠,부산본점,7,1.571428571,0.727272727,46
1371,371,199,,기타,잠실점,13,2.692307692,0.514285714,25
1372,6,2,,가공식품,강남점,3,5.333333333,0.0,4
1373,2279,275,524.0,명품,본  점,70,2.171428571,0.368421053,5
1374,976,1249,1249.0,대형가전,본  점,3,1.0,0.333333333,1
1375,3917,527,34.0,기타,분당점,66,7.03030303,0.400862069,5
1376,3775,472,649.0,명품,광주점,44,2.022727273,0.415730337,8
1377,1107,158,,농산물,분당점,17,9.764705882,0.469879518,20
1378,267,242,,골프,부산본점,2,1.5,0.0,55
1379,5,2,,가공식품,잠실점,1,10.0,1.0,0
1380,38,26,,농산물,청량리점,7,2.714285714,0.0,41
1381,2136,423,,골프,본  점,10,2.4,0.833333333,32
1382,791,438,49.0,기타,본  점,10,3.2,0.34375,29
1383,1524,403,1.0,기타,노원점,125,8.056,0.205561072,2
1384,49,33,,구두,부산본점,2,1.5,0.0,73
1385,67,49,,시티웨어,일산점,2,1.0,0.0,67
1386,1869,350,250.0,기타,부산본점,63,2.587301587,0.27607362,5
1387,14,13,,셔츠,일산점,1,2.0,0.0,0
1388,4637,313,482.0,기타,노원점,165,4.151515152,0.338686131,2
1389,188,156,,가공식품,본  점,4,1.5,0.0,42
1390,3467,1211,362.0,커리어,미아점,46,2.0,0.304347826,7
1391,29,14,10.0,가공식품,분당점,9,1.666666667,0.0,31
1392,316,79,,농산물,본  점,27,2.925925926,0.139240506,13
1393,311,162,,가공식품,분당점,5,2.6,0.615384615,62
1394,5,5,,주방용품,광주점,1,1.0,0.0,0
1395,32,28,,가공식품,일산점,2,3.0,0.166666667,44
1396,104,42,,수산품,본  점,3,2.0,0.0,50
1397,402,181,,기타,잠실점,6,2.166666667,0.0,51
1398,553,258,237.0,가공식품,본  점,25,2.76,0.246376812,13
1399,97,73,,캐주얼,영등포점,2,1.5,0.666666667,5
1400,742,228,53.0,골프,본  점,51,1.588235294,0.62962963,6
1401,82,5,,기타,잠실점,21,4.952380952,0.355769231,15
1402,1189,350,20.0,수산품,광주점,19,1.894736842,0.333333333,16
1403,1532,207,,농산물,분당점,54,6.888888889,0.252688172,6
1404,500,121,,농산물,잠실점,27,2.333333333,0.301587302,12
1405,273,161,115.0,농산물,미아점,8,4.5,0.027777778,10
1406,2335,125,,농산물,광주점,49,7.367346939,0.257617729,7
1407,14,14,,섬유잡화,본  점,1,1.0,0.0,0
1408,184,54,,젓갈/반찬,청량리점,11,3.090909091,0.382352941,29
1409,17,12,,농산물,강남점,2,5.0,0.8,4
1410,16,15,,란제리/내의,영등포점,1,2.0,0.0,0
1411,2,1,,가공식품,잠실점,2,5.0,0.6,53
1412,42,22,,가공식품,잠실점,1,4.0,0.0,0
1413,824,816,,육류,미아점,3,1.333333333,0.5,60
1414,247,225,,스포츠,본  점,1,3.0,0.0,0
1415,40,28,,건강식품,본  점,2,1.5,1.0,3
1416,26,17,,가공식품,본  점,2,3.0,0.0,112
1417,367,80,18.0,캐주얼,잠실점,13,2.615384615,0.676470588,9
1418,182,70,73.0,주방용품,부산본점,6,1.666666667,0.2,57
1419,131,38,,기타,미아점,3,13.33333333,0.0,3
1420,72,40,,건강식품,본  점,3,1.333333333,0.25,16
1421,139,76,,주류,일산점,4,3.0,0.166666667,59
1422,375,358,9.0,가공식품,본  점,11,2.363636364,0.384615385,24
1423,120,93,,농산물,잠실점,9,1.777777778,0.4375,30
1424,79,18,,수산품,미아점,11,2.636363636,0.0,30
1425,29,15,,디자이너,잠실점,2,1.0,0.5,15
1426,1663,960,,모피/피혁,청량리점,11,2.545454545,0.25,29
1427,1587,400,,건강식품,본  점,9,1.444444444,0.153846154,37
1428,307,80,,농산물,본  점,6,2.666666667,0.625,56
1429,54,47,47.0,스포츠,부산본점,3,1.666666667,0.8,18
1430,3445,285,31.0,디자이너,잠실점,37,1.72972973,0.265625,9
1431,44,17,,농산물,청량리점,4,1.25,0.0,82
1432,42,32,,육류,본  점,2,1.5,0.0,150
1433,2035,282,,디자이너,분당점,40,2.475,0.747474747,8
1434,15,15,,셔츠,일산점,1,2.0,1.0,0
1435,1506,490,,골프,본  점,8,2.5,0.3,41
1436,86,46,,가공식품,본  점,18,2.888888889,0.307692308,16
1437,370,658,775.0,가공식품,본  점,64,3.140625,0.268656716,5
1438,33,33,,골프,본  점,1,1.0,0.0,0
1439,219,88,,젓갈/반찬,본  점,5,3.8,0.0,62
1440,3,1,,가공식품,강남점,1,7.0,0.0,0
1441,891,113,73.0,기타,노원점,163,5.674846626,0.282162162,2
1442,741,196,21.0,수산품,본  점,38,3.052631579,0.25862069,8
1443,506,140,18.0,골프,광주점,18,2.055555556,0.432432432,18
1444,864,345,175.0,섬유잡화,본  점,21,1.571428571,0.424242424,10
1445,48,46,,구두,분당점,1,2.0,0.0,0
1446,229,72,87.0,디자이너,강남점,9,1.444444444,0.384615385,23
1447,784,377,,화장품,본  점,10,1.3,0.461538462,31
1448,521,264,209.0,화장품,분당점,5,1.6,0.125,46
1449,1911,240,375.0,기타,본  점,44,2.5,0.318181818,7
1450,69,27,,캐주얼,영등포점,3,3.333333333,0.7,12
1451,1177,166,526.0,축산가공,부산본점,87,3.712643678,0.334365325,4
1452,13,3,,가공식품,영등포점,6,2.166666667,0.0,24
1453,2,1,,가공식품,본  점,2,5.5,0.0,38
1454,1562,100,,농산물,청량리점,41,2.780487805,0.377192982,8
1455,2,1,,가공식품,본  점,3,2.333333333,0.857142857,28
1456,218,92,,화장품,본  점,8,1.125,0.222222222,27
1457,10,3,,시티웨어,인천점,3,2.333333333,0.428571429,33
1458,978,202,,수산품,본  점,14,4.357142857,0.524590164,19
1459,2050,386,,농산물,부산본점,30,2.933333333,0.204545455,12
1460,867,96,4.0,농산물,본  점,64,7.171875,0.156862745,5
1461,123,35,,주방가전,본  점,6,1.666666667,0.2,26
1462,1055,109,,화장품,부산본점,33,1.636363636,0.351851852,10
1463,1015,81,59.0,기타,잠실점,66,2.318181818,0.320261438,5
1464,1047,253,353.0,디자이너,잠실점,23,1.695652174,0.307692308,14
1465,70,33,,가공식품,인천점,3,3.666666667,0.909090909,99
1466,5,2,,기타,광주점,1,6.0,0.0,0
1467,2969,752,768.0,가공식품,잠실점,96,4.364583333,0.071599045,3
1468,50,36,,캐주얼,광주점,3,1.0,0.0,15
1469,555,150,96.0,스포츠,청량리점,14,2.428571429,0.323529412,22
1470,16,16,,섬유잡화,본  점,1,1.0,1.0,0
1471,350,184,,농산물,분당점,8,4.0,0.84375,38
1472,232,191,102.0,섬유잡화,본  점,5,2.2,0.272727273,13
1473,55,29,,피혁잡화,잠실점,2,2.0,0.25,99
1474,110,108,,남성 캐주얼,분당점,2,1.0,0.0,141
1475,795,178,52.0,골프,잠실점,11,3.181818182,0.171428571,20
1476,181,69,,골프,잠실점,2,1.5,0.333333333,26
1477,4,4,,일용잡화,부산본점,1,2.0,1.0,0
1478,270,86,87.0,농산물,노원점,33,8.606060606,0.288732394,10
1479,52,36,,가공식품,잠실점,3,1.333333333,0.5,96
1480,231,161,,젓갈/반찬,본  점,4,3.0,0.666666667,43
1481,291,96,,가공식품,인천점,13,2.692307692,0.285714286,23
1482,978,219,,스포츠,본  점,8,5.25,0.785714286,28
1483,14,4,,육류,부산본점,2,4.5,0.0,3
1484,4,3,,가공식품,잠실점,1,10.0,0.0,0
1485,398,137,,시티웨어,영등포점,7,2.714285714,0.368421053,42
1486,7,7,,농산물,부평점,1,1.0,1.0,0
1487,989,196,113.0,시티웨어,분당점,24,2.291666667,0.254545455,14
1488,1281,118,,가공식품,일산점,36,3.25,0.256410256,9
1489,57,34,36.0,기타,본  점,4,1.75,0.571428571,4
1490,1694,329,98.0,농산물,인천점,30,4.766666667,0.335664336,11
1491,243,190,14.0,기타,강남점,6,3.5,0.428571429,49
1492,611,73,,기타,본  점,22,5.045454545,0.153153153,14
1493,1759,435,426.0,식기,대구점,25,2.24,0.357142857,13
1494,85,85,,화장품,분당점,1,1.0,0.0,0
1495,170,154,,수산품,잠실점,3,2.0,0.5,41
1496,1061,111,,시티웨어,본  점,18,2.0,0.277777778,19
1497,3209,198,53.0,캐주얼,인천점,26,3.846153846,0.9,13
1498,201,556,556.0,기타,부산본점,20,3.9,0.115384615,17
1499,167,52,,화장품,잠실점,4,2.5,0.6,51
1500,82,43,10.0,캐주얼,부산본점,2,4.0,0.25,2
1501,377,302,57.0,골프,부산본점,3,3.0,1.0,58
1502,85,95,95.0,생활잡화,영등포점,4,1.5,0.333333333,45
1503,2036,316,,기타,부평점,62,11.56451613,0.280334728,5
1504,13,13,,아동,본  점,1,2.0,0.0,0
1505,188,80,,남성 캐주얼,분당점,1,3.0,0.0,0
1506,39,14,,기타,강남점,4,4.25,0.941176471,42
1507,89,40,,트래디셔널,본  점,5,2.0,0.4,52
1508,8444,1200,1565.0,화장품,본  점,92,2.141304348,0.304568528,3
1509,604,206,297.0,농산물,분당점,53,3.886792453,0.330097087,6
1510,2316,989,1472.0,농산물,부산본점,42,3.523809524,0.317567568,8
1511,3351,936,,주류,부산본점,24,3.416666667,0.426829268,11
1512,39,21,,가공식품,잠실점,3,2.666666667,0.5,97
1513,698,408,,시티웨어,분당점,3,1.333333333,0.0,95
1514,95,53,,화장품,본  점,1,3.0,0.0,0
1515,183,173,,시티웨어,노원점,1,2.0,0.0,0
1516,7,2,,수산품,부평점,1,8.0,0.0,0
1517,27,14,,골프,분당점,2,2.5,0.0,74
1518,1,1,,가공식품,청량리점,1,1.0,0.0,0
1519,0,0,,가공식품,노원점,1,1.0,1.0,0
1520,1382,460,37.0,명품,잠실점,24,1.75,0.214285714,15
1521,2,2,,소형가전,본  점,1,1.0,1.0,0
1522,421,16,,가공식품,강남점,45,5.044444444,0.356828194,2
1523,33,33,,시티웨어,안양점,1,1.0,0.0,0
1524,828,291,68.0,시티웨어,잠실점,4,2.5,0.7,39
1525,774,94,56.0,시티웨어,부산본점,16,1.9375,0.387096774,21
1526,296,184,,기타,잠실점,5,2.2,0.181818182,60
1527,3099,346,670.0,디자이너,잠실점,45,1.8,0.185185185,7
1528,7716,1514,2524.0,농산물,광주점,70,5.285714286,0.2,5
1529,3375,257,86.0,기타,노원점,125,4.432,0.377256318,2
1530,168,30,,화장품,본  점,11,1.363636364,0.066666667,27
1531,17,17,,시티웨어,인천점,1,1.0,0.0,0
1532,505,130,132.0,기타,분당점,34,2.882352941,0.173469388,8
1533,1343,331,4.0,모피/피혁,영등포점,16,4.3125,0.898550725,18
1534,144,47,41.0,기타,미아점,17,4.647058824,0.139240506,20
1535,272,142,,기타,강남점,7,3.0,0.523809524,34
1536,20,20,,주방가전,본  점,1,1.0,0.0,0
1537,577,175,2.0,농산물,청량리점,22,2.409090909,0.169811321,16
1538,84,67,,가공식품,일산점,2,2.5,0.0,66
1539,0,0,,가공식품,본  점,1,1.0,1.0,0
1540,179,65,148.0,스포츠,노원점,14,1.857142857,0.307692308,24
1541,3196,77,21.0,가공식품,본  점,285,6.529824561,0.268672757,1
1542,916,305,307.0,시티웨어,본  점,22,2.409090909,0.358490566,12
1543,232,54,2.0,기타,강남점,15,3.333333333,0.56,17
1544,1682,294,,기타,본  점,10,4.0,0.25,24
1545,1006,700,,아동,광주점,6,2.166666667,0.769230769,57
1546,10,10,,수산품,미아점,1,1.0,0.0,0
1547,1061,203,,농산물,잠실점,30,6.3,0.17989418,11
1548,73,41,,가공식품,청량리점,2,2.5,0.0,11
1549,4273,1323,,차/커피,일산점,42,2.380952381,0.14,8
1550,1356,153,86.0,기타,잠실점,38,2.684210526,0.274509804,9
1551,15181,916,1685.0,디자이너,본  점,102,3.205882353,0.168195719,3
1552,9981,875,,농산물,본  점,39,3.743589744,0.171232877,9
1553,1085,182,,디자이너,본  점,12,2.0,0.041666667,25
1554,64,51,,스포츠,노원점,2,1.0,0.0,63
1555,5720,726,329.0,디자이너,본  점,30,1.466666667,0.227272727,11
1556,6,1,,육류,본  점,3,2.666666667,0.5,9
1557,2310,278,124.0,디자이너,본  점,21,1.904761905,0.4,17
1558,54,41,,캐주얼,잠실점,1,3.0,1.0,0
1559,63,28,,수산품,분당점,5,1.4,0.857142857,46
1560,5906,1008,25.0,기타,본  점,48,3.291666667,0.139240506,7
1561,21,14,,모피/피혁,일산점,2,1.5,0.0,133
1562,4460,227,74.0,기타,대전점,29,3.551724138,0.611650485,11
1563,8,8,,셔츠,관악점,1,1.0,0.0,0
1564,806,312,3.0,셔츠,영등포점,41,1.87804878,0.324675325,8
1565,131,46,,셔츠,잠실점,3,1.666666667,0.4,44
1566,341,140,16.0,가공식품,노원점,13,3.0,0.025641026,25
1567,41,41,,시티웨어,영등포점,1,1.0,0.0,0
1568,5,5,,섬유잡화,분당점,1,2.0,0.0,0
1569,961,232,,가공식품,노원점,13,3.538461538,0.630434783,25
1570,3274,743,8.0,기타,분당점,70,2.814285714,0.710659898,5
1571,65,65,,피혁잡화,영등포점,1,1.0,0.0,0
1572,183,72,,가공식품,분당점,31,4.838709677,0.046666667,10
1573,11,8,,수산품,본  점,2,1.5,0.0,83
1574,14,14,,피혁잡화,분당점,1,1.0,0.0,0
1575,4942,490,,시티웨어,포항점,43,1.837209302,0.53164557,8
1576,6,5,,기타,부평점,2,3.5,0.0,27
1577,58,57,,가공식품,잠실점,2,3.0,0.0,7
1578,580,108,43.0,기타,본  점,12,3.25,0.179487179,21
1579,1610,631,680.0,디자이너,분당점,33,1.848484848,0.049180328,9
1580,73,18,,일용잡화,분당점,9,5.111111111,0.217391304,27
1581,1742,268,,가공식품,본  점,16,2.0625,0.060606061,14
1582,5758,1800,6.0,기타,영등포점,14,2.0,0.571428571,11
1583,2,2,,가공식품,일산점,3,1.0,0.333333333,36
1584,1671,277,,화장품,부산본점,11,1.0,0.0,30
1585,42,18,,가공식품,본  점,1,7.0,0.0,0
1586,953,100,41.0,기타,분당점,29,3.344827586,0.371134021,11
1587,2968,248,142.0,기타,본  점,51,3.31372549,0.443786982,7
1588,575,231,,농산물,본  점,10,5.0,0.3,18
1589,1805,138,,기타,본  점,65,3.092307692,0.258706468,5
1590,41,48,48.0,가공식품,본  점,7,3.142857143,0.318181818,41
1591,699,211,104.0,시티웨어,분당점,8,2.0,0.375,41
1592,794,189,,스포츠,본  점,12,3.583333333,0.162790698,28
1593,1235,371,,기타,일산점,8,3.5,0.178571429,40
1594,4644,954,2108.0,명품,부산본점,36,2.111111111,0.407894737,9
1595,2,0,,가공식품,잠실점,1,20.0,0.0,0
1596,28,28,,화장품,영등포점,1,1.0,0.0,0
1597,1088,529,529.0,기타,본  점,28,2.535714286,0.281690141,12
1598,167,40,,차/커피,본  점,8,6.875,0.909090909,36
1599,3,1,,농산물,본  점,1,9.0,0.0,0
1600,1749,241,4.0,스포츠,일산점,30,2.4,0.236111111,11
1601,2442,385,425.0,농산물,영등포점,98,2.285714286,0.308035714,3
1602,8,34,34.0,축산가공,분당점,2,6.0,0.916666667,2
1603,743,440,440.0,디자이너,영등포점,9,1.0,0.0,34
1604,96,32,,가공식품,본  점,14,3.428571429,0.416666667,23
1605,843,72,23.0,기타,잠실점,101,2.376237624,0.229166667,3
1606,748,187,,일용잡화,본  점,13,2.153846154,0.821428571,20
1607,2356,161,199.0,기타,본  점,27,4.0,0.444444444,12
1608,21,19,,화장품,일산점,2,1.0,0.0,22
1609,3870,242,,시티웨어,일산점,56,2.321428571,0.176923077,6
1610,138,64,,건강식품,본  점,6,1.333333333,0.25,50
1611,201,110,,남성정장,영등포점,2,1.0,0.0,84
1612,318,83,,기타,분당점,19,2.894736842,0.163636364,15
1613,1994,393,537.0,아동,영등포점,22,4.090909091,0.222222222,15
1614,297,166,,디자이너,잠실점,1,2.0,0.0,0
1615,1894,363,1587.0,디자이너,강남점,42,1.833333333,0.194805195,7
1616,2883,451,218.0,디자이너,인천점,33,2.878787879,0.568421053,10
1617,1150,474,,수산품,본  점,13,2.615384615,0.411764706,24
1618,962,130,,골프,부산본점,44,1.204545455,0.509433962,8
1619,24,3,,농산물,노원점,20,3.3,0.272727273,9
1620,1104,196,,시티웨어,포항점,23,1.739130435,0.275,15
1621,4617,510,467.0,디자이너,강남점,78,2.307692308,0.361111111,4
1622,1148,216,149.0,캐주얼,인천점,23,3.043478261,0.428571429,5
1623,1107,107,56.0,농산물,부산본점,40,2.875,0.426086957,8
1624,250,250,,남성 캐주얼,영등포점,1,1.0,0.0,0
1625,38,21,,가공식품,분당점,2,1.5,0.666666667,15
1626,17152,7066,114.0,가공식품,본  점,162,2.425925926,0.371501272,2
1627,1115,125,,농산물,광주점,47,3.553191489,0.365269461,7
1628,3,2,,기타,대전점,1,3.0,0.0,0
1629,746,190,,기타,잠실점,34,2.529411765,0.220930233,9
1630,1666,127,,기타,본  점,59,2.796610169,0.157575758,5
1631,1248,500,,가공식품,본  점,45,3.133333333,0.276595745,6
1632,220,73,,시티웨어,본  점,7,2.285714286,0.0625,39
1633,8,8,,섬유잡화,분당점,1,1.0,0.0,0
1634,19,6,,가공식품,분당점,8,3.5,0.0,30
1635,1159,232,235.0,기타,강남점,25,2.92,0.273972603,12
1636,527,275,77.0,시티웨어,분당점,8,1.875,0.133333333,33
1637,2141,285,304.0,스포츠,대전점,24,2.125,0.470588235,13
1638,1906,902,,기타,본  점,12,2.583333333,0.483870968,27
1639,1261,342,1115.0,가공식품,잠실점,58,2.103448276,0.360655738,5
1640,31,22,,젓갈/반찬,본  점,2,3.5,0.0,5
1641,163,138,,건강식품,청량리점,3,1.0,0.666666667,27
1642,299,17,,농산물,관악점,77,5.350649351,0.453883495,4
1643,157,128,,시티웨어,잠실점,2,1.0,1.0,0
1644,1,1,,육류,잠실점,1,2.0,1.0,0
1645,3414,1632,53.0,기타,본  점,34,3.235294118,0.581818182,10
