id,이용시간
85034,93
85035,1414
85036,11
85037,89
85038,4
85039,20
85040,42
85041,48
85042,427
85043,150
85044,127
85045,21
85046,185
85047,262
85048,200
85049,418
85050,244
85051,285
85052,61
85053,229
85054,3542
85055,991
85056,84
85057,146
85058,105
85059,1087
85060,163
85061,287
85062,141
85063,13
85064,414
85065,4746
85066,1731
85067,568
85068,159
85069,125
85070,927
85071,2260
85072,2101
85073,703
85074,187
85075,228
85076,839
85077,1541
85078,623
85079,1386
85080,55
85081,343
85082,32
85083,74
85084,87
85085,78
85086,344
85087,3800
85088,1170
85089,52
85090,97
85091,607
85092,84
85093,1547
85094,231
85095,41
85096,702
85097,137
85098,182
85099,3995
85100,1100
85101,435
85102,2400
85103,304
85104,2
85105,1086
85106,2673
85107,1502
85108,349
85109,16
85110,24
85111,43
85112,257
85113,1007
85114,280
85115,8
85116,93
85117,82
85118,15
85119,124
85120,209
85121,25
85122,18
85123,151
85124,100
85125,118
85126,483
85127,1185
85128,165
85129,586
85130,1056
85131,14
85132,218
85133,18
85134,12
85135,225
85136,312
85137,134
85138,240
85139,54
85140,117
85141,186
85142,252
85143,428
85144,29
85145,712
85146,196
85147,76
85148,147
85149,10366
85150,1424
85151,258
85152,134
85153,145
85154,542
85155,24
85156,3312
85157,155
85158,149
85159,1747
85160,1344
85161,108
85162,91
85163,46
85164,7841
85165,6079
85166,5932
85167,100
85168,89
85169,1101
85170,775
85171,134
85172,6
85173,2488
85174,691
85175,106
85176,2611
85177,2254
85178,17
85179,0
85180,2
85181,0
85182,9
85183,205
85184,668
85185,284
85186,3
85187,94
85188,70
85189,131
85190,163
85191,177
85192,207
85193,81
85194,23
85195,1352
85196,928
85197,1241
85198,277
85199,311
85200,227
85201,63
85202,1107
85203,505
85204,442
85205,413
85206,30
85207,366
85208,1688
85209,124
85210,77
85211,354
85212,2308
85213,752
85214,149
85215,173
85216,270
85217,40
85218,75
85219,915
85220,348
85221,0
85222,88
85223,588
85224,226
85225,1740
85226,1408
85227,627
85228,212
85229,77
85230,711
85231,99
85232,218
85233,52
85234,61
85235,1356
85236,950
85237,725
85238,20
85239,86
85240,1101
85241,2568
85242,1444
85243,2344
85244,442
85245,181
85246,31
85247,218
85248,1214
85249,654
85250,1534
85251,317
85252,241
85253,130
85254,165
85255,2524
85256,746
85257,55
85258,49
85259,252
85260,1060
85261,379
85262,225
85263,185
85264,4949
85265,1894
85266,303
85267,53
85268,297
85269,106
85270,1627
85271,1337
85272,734
85273,483
85274,105
85275,25
85276,2528
85277,87
85278,1181
85279,434
85280,129
85281,161
85282,48
85283,293
85284,14
85285,191
85286,131
85287,36
85288,30
85289,35
85290,1440
85291,1339
85292,1213
85293,4104
85294,8
85295,2
85296,28
85297,70
85298,230
85299,1215
85300,615
85301,628
85302,91
85303,122
85304,98
85305,4
85306,561
85307,1272
85308,1112
85309,260
85310,12
85311,173
85312,138
85313,298
85314,188
85315,20
85316,162
85317,139
85318,15
85319,140
85320,83
85321,140
85322,358
85323,11
85324,1733
85325,1352
85326,415
85327,680
85328,44
85329,148
85330,304
85331,48
85332,64
85333,18
85334,615
85335,39
85336,8
85337,1780
85338,556
85339,78
85340,67
85341,90
85342,61
85343,1752
85344,574
85345,580
85346,48
85347,41
85348,49
85349,33
85350,344
85351,185
85352,25
85353,18
85354,374
85355,472
85356,282
85357,53
85358,27
85359,1139
85360,2070
85361,839
85362,4118
85363,42
85364,31
85365,34
85366,33
85367,1026
85368,2660
85369,101
85370,199
85371,135
85372,22
85373,1288
85374,3515
85375,2068
85376,1593
85377,39
85378,88
85379,93
85380,719
85381,625
85382,59
85383,33
85384,53
85385,316
85386,38
85387,1123
85388,6
85389,197
85390,165
85391,577
85392,210
85393,217
85394,125
85395,947
85396,1460
85397,1053
85398,851
85399,50
85400,56
85401,74
85402,152
85403,15
85404,580
85405,231
85406,62
85407,94
85408,220
85409,1698
85410,1169
85411,2688
85412,15
85413,93
85414,24
85415,142
85416,275
85417,35
85418,76
85419,283
85420,389
85421,172
85422,31
85423,177
85424,23
85425,1319
85426,1135
85427,415
85428,325
85429,824
85430,127
85431,320
85432,13
85433,272
85434,80
85435,686
85436,1558
85437,951
85438,163
85439,5
85440,46
85441,159
85442,20
85443,307
85444,43
85445,172
85446,325
85447,122
85448,6
85449,2622
85450,1889
85451,1152
85452,624
85453,5
85454,185
85455,195
85456,88
85457,593
85458,556
85459,214
85460,251
85461,25
85462,1323
85463,2700
85464,2137
85465,77
85466,49
85467,244
85468,16
85469,753
85470,114
85471,71
85472,38
85473,22
85474,168
85475,72
85476,193
85477,567
85478,1410
85479,373
85480,231
85481,2
85482,92
85483,33
85484,531
85485,443
85486,156
85487,173
85488,48
85489,1569
85490,1264
85491,492
85492,177
85493,9
85494,10
85495,109
85496,127
85497,774
85498,62
85499,15
85500,99
85501,459
85502,53
85503,178
85504,1706
85505,152
85506,416
85507,75
85508,44
85509,40
85510,38
85511,806
85512,559
85513,399
85514,16
85515,13
85516,799
85517,1466
85518,3283
85519,1001
85520,326
85521,92
85522,49
85523,34
85524,85
85525,102
85526,128
85527,677
85528,83
85529,72
85530,51
85531,290
85532,43
85533,103
85534,924
85535,136
85536,12
85537,14
85538,246
85539,308
85540,137
85541,29
85542,2812
85543,3099
85544,1590
85545,1372
85546,42
85547,34
85548,39
85549,67
85550,139
85551,585
85552,45
85553,2418
85554,852
85555,764
85556,269
85557,88
85558,347
85559,3352
85560,3796
85561,2524
85562,102
85563,115
85564,108
85565,377
85566,13
85567,1624
85568,302
85569,50
85570,24
85571,675
85572,399
85573,104
85574,420
85575,376
85576,115
85577,19
85578,2897
85579,1301
85580,491
85581,27
85582,29
85583,84
85584,78
85585,831
85586,2589
85587,1304
85588,430
85589,155
85590,1377
85591,3046
85592,2280
85593,1658
85594,489
85595,204
85596,139
85597,40
85598,753
85599,766
85600,3166
85601,1019
85602,93
85603,41
85604,232
85605,47
85606,40
85607,636
85608,406
85609,136
85610,45
85611,48
85612,100
85613,690
85614,231
85615,19
85616,62
85617,2010
85618,714
85619,103
85620,941
85621,19
85622,128
85623,177
85624,32
85625,691
85626,49
85627,180
85628,754
85629,900
85630,1288
85631,1390
85632,53
85633,102
85634,111
85635,2485
85636,125
85637,11
85638,70
85639,423
85640,49
85641,10
85642,626
85643,452
85644,26
85645,621
85646,243
85647,152
85648,2028
85649,773
85650,42
85651,44
85652,202
85653,505
85654,161
85655,35
85656,1045
85657,267
85658,345
85659,2167
85660,4334
85661,2389
85662,353
85663,31
85664,100
85665,88
85666,21
85667,81
85668,661
85669,347
85670,217
85671,127
85672,68
85673,51
85674,130
85675,103
85676,1452
85677,735
85678,340
85679,10
85680,227
85681,12
85682,11
85683,65
85684,35
85685,23
85686,536
85687,13
85688,406
85689,1578
85690,1658
85691,397
85692,9
85693,31
85694,95
85695,297
85696,10
85697,16
85698,150
85699,1527
85700,614
85701,87
85702,11
85703,310
85704,52
85705,84
85706,269
85707,223
85708,685
85709,2424
85710,105
85711,126
85712,436
85713,7
85714,1158
85715,710
85716,89
85717,168
85718,17
85719,1406
85720,4151
85721,1730
85722,530
85723,5809
85724,350
85725,82
85726,103
85727,27
85728,74
85729,16
85730,509
85731,81
85732,1605
85733,473
85734,18
85735,25
85736,281
85737,513
85738,62
85739,1684
85740,1136
85741,1107
85742,140
85743,14
85744,152
85745,139
85746,14
85747,10
85748,7
85749,109
85750,203
85751,1419
85752,2047
85753,381
85754,454
85755,108
85756,16
85757,79
85758,266
85759,52
85760,4
85761,25
85762,38
85763,171
85764,100
85765,51
85766,248
85767,154
85768,102
85769,32
85770,1240
85771,681
85772,304
85773,408
85774,96
85775,67
85776,18
85777,6
85778,516
85779,154
85780,66
85781,19
85782,13
85783,1276
85784,1649
85785,381
85786,113
85787,10
85788,231
85789,333
85790,2318
85791,222
85792,34
85793,204
85794,108
85795,7
85796,213
85797,20
85798,38
85799,318
85800,127
85801,136
85802,3075
85803,1522
85804,364
85805,243
85806,27
85807,490
85808,70
85809,1290
85810,1122
85811,734
85812,76
85813,314
85814,405
85815,26
85816,1139
85817,469
85818,253
85819,222
85820,95
85821,32
85822,67
85823,1875
85824,349
85825,4626
85826,785
85827,167
85828,140
85829,179
85830,6
85831,20
85832,21
85833,229
85834,128
85835,806
85836,409
85837,150
85838,71
85839,35
85840,2243
85841,2856
85842,1499
85843,1985
85844,172
85845,643
85846,210
85847,27
85848,214
85849,30
85850,1276
85851,70
85852,1374
85853,2403
85854,749
85855,138
85856,164
85857,41
85858,975
85859,2233
85860,380
85861,50
85862,402
85863,538
85864,359
85865,6
85866,1420
85867,1354
85868,920
85869,1674
85870,126
85871,37
85872,881
85873,144
85874,47
85875,62
85876,737
85877,382
85878,82
85879,124
85880,41
85881,1999
85882,3484
85883,1816
85884,1529
85885,82
85886,107
85887,101
85888,44
85889,472
85890,473
85891,3018
85892,394
85893,130
85894,60
85895,37
85896,359
85897,7
85898,28
85899,99
85900,489
85901,24
85902,66
85903,3333
85904,1833
85905,486
85906,727
85907,4
85908,14
85909,76
85910,223
85911,50
85912,1779
85913,415
85914,317
85915,11
85916,1390
85917,1792
85918,1075
85919,706
85920,225
85921,53
85922,703
85923,69
85924,3191
85925,1053
85926,107
85927,45
85928,28
85929,757
85930,281
85931,61
85932,86
85933,23
85934,521
85935,3610
85936,1989
85937,1455
85938,307
85939,170
85940,726
85941,46
85942,32
85943,1490
85944,2372
85945,241
85946,75
85947,28
85948,16
85949,2197
85950,3638
85951,3082
85952,322
85953,101
85954,157
85955,38
85956,71
85957,1727
85958,922
85959,27
85960,131
85961,419
85962,80
85963,326
85964,40
85965,1494
85966,1587
85967,1606
85968,1504
85969,152
85970,247
85971,570
85972,532
85973,1102
85974,218
85975,148
85976,63
85977,3704
85978,609
85979,216
85980,96
85981,25
85982,4
85983,112
85984,23
85985,215
85986,451
85987,564
85988,21
85989,19
85990,6
85991,257
85992,193
85993,315
85994,131
85995,1276
85996,1111
85997,790
85998,337
85999,81
86000,272
86001,520
86002,212
86003,167
86004,163
86005,9
86006,892
86007,1499
86008,2010
86009,6
86010,20
86011,764
86012,66
86013,152
86014,114
86015,891
86016,110
86017,742
86018,149
86019,82
86020,0
86021,572
86022,4584
86023,2258
86024,2405
86025,1456
86026,2304
86027,46
86028,501
86029,1915
86030,1760
86031,531
86032,189
86033,4
86034,1671
86035,686
86036,254
86037,6
86038,82
86039,497
86040,241
86041,2262
86042,278
86043,477
86044,70
86045,84
86046,48
86047,183
86048,75
86049,598
86050,185
86051,17
86052,735
86053,293
86054,117
86055,69
86056,1558
86057,1186
86058,925
86059,627
86060,185
86061,18
86062,117
86063,532
86064,56
86065,6
86066,735
86067,87
86068,236
86069,42
86070,2289
86071,869
86072,1386
86073,480
86074,129
86075,66
86076,244
86077,76
86078,31
86079,76
86080,17
86081,24
86082,70
86083,67
86084,193
86085,955
86086,853
86087,227
86088,104
86089,226
86090,40
86091,135
86092,26
86093,18
86094,308
86095,621
86096,2
86097,15
86098,1260
86099,699
86100,241
86101,10
86102,67
86103,56
86104,104
86105,108
86106,23
86107,75
86108,433
86109,152
86110,109
86111,71
86112,470
86113,366
86114,25
86115,54
86116,130
86117,22
86118,588
86119,14
86120,26
86121,19
86122,409
86123,413
86124,630
86125,249
86126,418
86127,25
86128,34
86129,32
86130,14
86131,323
86132,1121
86133,175
86134,75
86135,67
86136,33
86137,140
86138,49
86139,69
86140,326
86141,242
86142,20
86143,37
86144,1549
86145,1364
86146,692
86147,832
86148,537
86149,5
86150,234
86151,57
86152,143
86153,6
86154,190
86155,9
86156,1246
86157,1214
86158,1342
86159,370
86160,156
86161,1488
86162,80
86163,14
86164,61
86165,156
86166,170
86167,347
86168,118
86169,8
86170,2595
86171,1202
86172,1073
86173,752
86174,35
86175,18
86176,196
86177,21
86178,128
86179,537
86180,462
86181,67
86182,35
86183,1820
86184,2012
86185,133
86186,6
86187,17
86188,154
86189,122
86190,319
86191,44
86192,842
86193,5347
86194,276
86195,195
86196,31
86197,585
86198,53
86199,156
86200,1404
86201,23
86202,81
86203,562
86204,241
86205,345
86206,202
86207,2732
86208,1227
86209,767
86210,7
86211,530
86212,114
86213,51
86214,36
86215,1111
86216,538
86217,266
86218,81
86219,10
86220,1686
86221,3792
86222,48
86223,67
86224,199
86225,36
86226,399
86227,106
86228,3684
86229,483
86230,83
86231,267
86232,14
86233,241
86234,10
86235,173
86236,709
86237,184
86238,21
86239,745
86240,209
86241,86
86242,131
86243,3730
86244,642
86245,362
86246,383
86247,73
86248,14
86249,219
86250,68
86251,335
86252,823
86253,194
86254,46
86255,17
86256,1989
86257,1167
86258,1481
86259,610
86260,45
86261,231
86262,152
86263,92
86264,276
86265,28
86266,811
86267,430
86268,58
86269,10
86270,423
86271,48
86272,8
86273,357
86274,281
86275,51
86276,7047
86277,1246
86278,1411
86279,1063
86280,238
86281,272
86282,102
86283,20
86284,676
86285,31
86286,1807
86287,1225
86288,603
86289,79
86290,402
86291,1172
86292,15
86293,115
86294,73
86295,63
86296,4
86297,67
86298,284
86299,67
86300,22
86301,125
86302,113
86303,149
86304,2452
86305,237
86306,10
86307,22
86308,86
86309,507
86310,31
86311,20
86312,33
86313,701
86314,127
86315,56
86316,17
86317,86
86318,74
86319,671
86320,10
86321,5
86322,43
86323,23
86324,9
86325,26
86326,20
86327,397
86328,944
86329,238
86330,49
86331,66
86332,15
86333,218
86334,220
86335,247
86336,44
86337,537
86338,422
86339,453
86340,19
86341,30
86342,662
86343,188
86344,95
86345,49
86346,336
86347,64
86348,242
86349,64
86350,61
86351,94
86352,929
86353,501
86354,269
86355,13
86356,410
86357,156
86358,665
86359,2449
86360,12
86361,18
86362,1291
86363,2374
86364,1109
86365,874
86366,22
86367,90
86368,59
86369,31
86370,73
86371,25
86372,807
86373,541
86374,2561
86375,705
86376,185
86377,146
86378,19
86379,22
86380,529
86381,810
86382,97
86383,1312
86384,474
86385,137
86386,53
86387,3762
86388,2425
86389,2256
86390,1110
86391,123
86392,506
86393,102
86394,182
86395,127
86396,15
86397,1248
86398,830
86399,247
86400,1946
86401,780
86402,48
86403,90
86404,949
86405,640
86406,3232
86407,238
86408,119
86409,98
86410,18
86411,989
86412,207
86413,913
86414,59
86415,3683
86416,2083
86417,853
86418,189
86419,405
86420,191
86421,299
86422,206
86423,2249
86424,21
86425,223
86426,55
86427,40
86428,2669
86429,3516
86430,1217
86431,1055
86432,71
86433,77
86434,149
86435,173
86436,932
86437,1047
86438,621
86439,116
86440,213
86441,693
86442,69
86443,73
86444,160
86445,15
86446,361
86447,254
86448,196
86449,102
86450,77
86451,1898
86452,899
86453,95
86454,68
86455,73
86456,38
86457,31
86458,349
86459,632
86460,416
86461,583
86462,358
86463,1267
86464,1131
86465,270
86466,28
86467,135
86468,140
86469,539
86470,276
86471,58
86472,73
86473,24
86474,56
86475,304
86476,51
86477,266
86478,105
86479,51
86480,246
86481,1647
86482,241
86483,792
86484,68
86485,545
86486,269
86487,19
86488,614
86489,448
86490,45
86491,32
86492,29
86493,82
86494,377
86495,52
