주문일시,주문번호,매출구분명,결제수단,공급가액,부가세,합계
2021-10-24,B12O02DU9Q,카드매출,배민페이(카드결제),"14,455 원","1,445 원","15,900 원"
2021-10-24,T12O00003K7P,카드매출,신용카드,"3,545 원",355 원,"3,900 원"
2021-10-24,T12O00007QHL,카드매출,신용카드,"19,455 원","1,945 원","21,400 원"
2021-10-24,T12O0000949I,카드매출,신용카드,"14,455 원","1,445 원","15,900 원"
2021-10-24,T12O0000ASWH,카드매출,신용카드,"10,909 원","1,091 원","12,000 원"
2021-10-24,T12O0000BZPZ,카드매출,배민페이(카드결제),"22,545 원","2,255 원","24,800 원"
2021-10-24,B12O02FUMM,현금매출,배민페이머니,"16,091 원","1,609 원","17,700 원"
2021-10-24,B12O02GYUC,현금매출,토스,"26,200 원","2,620 원","28,820 원"
2021-10-24,T12O00003K7P,현금매출,상품권,"9,091 원",909 원,"10,000 원"
2021-10-25,T12P00004LF9,기타매출,휴대폰,"12,636 원","1,264 원","13,900 원"
2021-10-25,T12P00004LF9,기타매출,쿠폰,455 원,45 원,500 원
2021-10-25,T12P00004NHF,기타매출,쿠폰,455 원,45 원,500 원
2021-10-25,T12P00004U3M,기타매출,쿠폰,455 원,45 원,500 원
2021-10-25,T12P00004U3M,기타매출,회원포인트,45 원,5 원,50 원
2021-10-25,T12P0000A68V,기타매출,카카오페이,455 원,45 원,500 원
2021-10-25,B12P00U4PB,카드매출,신용카드,"24,773 원","2,477 원","27,250 원"
2021-10-25,T12P00004NHF,카드매출,신용카드,"10,682 원","1,068 원","11,750 원"
2021-10-25,T12P0000A68V,카드매출,카카오페이,"10,455 원","1,045 원","11,500 원"
2021-10-25,T12P00004U3M,현금매출,상품권,"16,545 원","1,655 원","18,200 원"
2021-10-25,T12P00009OGM,현금매출,네이버페이,"16,182 원","1,618 원","17,800 원"
2021-10-25,T12P0000AW6N,현금매출,카카오페이,"12,636 원","1,264 원","13,900 원"
2021-10-26,T12Q0000FS6U,기타매출,쿠폰,455 원,45 원,500 원
2021-10-26,T12Q0000ASKU,카드매출,배민페이(카드결제),"12,273 원","1,227 원","13,500 원"
2021-10-26,T12Q0000FS6U,카드매출,신용카드,"10,909 원","1,091 원","12,000 원"
2021-10-26,B12Q01HIHL,현금매출,배민페이(계좌이체),"10,909 원","1,091 원","12,000 원"
2021-10-27,T12R00004TVK,기타매출,쿠폰,455 원,45 원,500 원
2021-10-27,B12R00T5F9,카드매출,배민페이(카드결제),"16,000 원","1,600 원","17,600 원"
2021-10-27,B12R01MMJE,카드매출,네이버페이,"17,909 원","1,791 원","19,700 원"
2021-10-27,B12R01XJ1L,카드매출,신용카드,"11,364 원","1,136 원","12,500 원"
2021-10-27,T12R00003858,카드매출,배민페이(카드결제),"13,545 원","1,355 원","14,900 원"
2021-10-27,T12R00004TVK,카드매출,배민페이(카드결제),"18,455 원","1,845 원","20,300 원"
2021-10-27,T12R00005D1N,카드매출,만나서결제-카드,"35,364 원","3,536 원","38,900 원"
2021-10-27,T12R00005DLY,카드매출,만나서결제-카드,"27,864 원","2,786 원","30,650 원"
2021-10-27,T12R0000AE16,카드매출,배민페이(카드결제),"20,909 원","2,091 원","23,000 원"
2021-10-27,B12R00O89H,현금매출,배민페이머니,"14,273 원","1,427 원","15,700 원"
2021-10-27,B12R00OPEM,현금매출,네이버페이,"22,364 원","2,236 원","24,600 원"
2021-10-27,B12R01N0AB,현금매출,카카오페이,"16,091 원","1,609 원","17,700 원"
2021-10-27,B12R01QS1C,현금매출,배민페이머니,"10,909 원","1,091 원","12,000 원"
2021-10-27,T12R0000AEJC,현금매출,카카오페이,"12,182 원","1,218 원","13,400 원"
2021-10-28,B12S01X4EN,기타매출,휴대폰,"7,773 원",777 원,"8,550 원"
2021-10-28,B12S00PFT0,카드매출,신용카드,"14,000 원","1,400 원","15,400 원"
2021-10-28,B12S01N6SY,카드매출,신용카드,"15,636 원","1,564 원","17,200 원"
2021-10-28,T12S00005SQS,카드매출,만나서결제-카드,"11,000 원","1,100 원","12,100 원"
2021-10-28,T12S00009YF9,카드매출,배민페이(카드결제),"16,364 원","1,636 원","18,000 원"
2021-10-28,B12S00YPFC,현금매출,카카오페이,"14,273 원","1,427 원","15,700 원"
2021-10-29,B12T00LKDX,기타매출,네이버페이,319 원,32 원,351 원
2021-10-29,T12T00002MTR,기타매출,카카오페이,"1,818 원",182 원,"2,000 원"
2021-10-29,T12T00002MTR,기타매출,쿠폰,455 원,45 원,500 원
2021-10-29,T12T00003MDO,기타매출,쿠폰,455 원,45 원,500 원
2021-10-29,T12T00003MDO,기타매출,카카오페이,"1,818 원",182 원,"2,000 원"
2021-10-29,T12T00003MDO,기타매출,회원포인트,1 원,0 원,1 원
2021-10-29,T12T00004HHR,기타매출,쿠폰,455 원,45 원,500 원
2021-10-29,T12T00004S5R,기타매출,쿠폰,455 원,45 원,500 원
2021-10-29,T12T00004S5R,기타매출,카카오페이,"1,818 원",182 원,"2,000 원"
2021-10-29,T12T0000528P,기타매출,쿠폰,455 원,45 원,500 원
2021-10-29,T12T0000528P,기타매출,카카오페이,"1,818 원",182 원,"2,000 원"
2021-10-29,T12T000087I1,기타매출,쿠폰,455 원,45 원,500 원
2021-10-29,B12T00IFR2,카드매출,신용카드,"10,455 원","1,045 원","11,500 원"
2021-10-29,B12T00KL7A,카드매출,신용카드,"17,000 원","1,700 원","18,700 원"
2021-10-29,B12T00S1YK,카드매출,배민페이(카드결제),"17,091 원","1,709 원","18,800 원"
2021-10-29,B12T00SH43,카드매출,배민페이(카드결제),"11,364 원","1,136 원","12,500 원"
2021-10-29,B12T00ZDIU,카드매출,신용카드,"35,455 원","3,545 원","39,000 원"
2021-10-29,B12T010427,카드매출,신용카드,"10,545 원","1,055 원","11,600 원"
2021-10-29,T12T00003MDO,카드매출,카카오페이,"9,999 원","1,000 원","10,999 원"
2021-10-29,T12T000046FQ,카드매출,신용카드,"12,545 원","1,255 원","13,800 원"
2021-10-29,T12T00004HHR,카드매출,신용카드,"11,045 원","1,105 원","12,150 원"
2021-10-29,T12T000054L7,카드매출,만나서결제-카드,"11,364 원","1,136 원","12,500 원"
2021-10-29,T12T000087I1,카드매출,배민페이(카드결제),"14,000 원","1,400 원","15,400 원"
2021-10-29,B12T00LKDX,현금매출,네이버페이,"10,681 원","1,068 원","11,749 원"
2021-10-29,B12T00OGHB,현금매출,카카오페이,"16,000 원","1,600 원","17,600 원"
2021-10-29,T12T00002MTR,현금매출,카카오페이,"9,545 원",955 원,"10,500 원"
2021-10-29,T12T00003EEZ,현금매출,배민페이머니,"11,818 원","1,182 원","13,000 원"
2021-10-29,T12T00004S5R,현금매출,카카오페이,"11,364 원","1,136 원","12,500 원"
2021-10-29,T12T0000528P,현금매출,카카오페이,"14,909 원","1,491 원","16,400 원"
2021-10-30,B12U010YS8,카드매출,신용카드,"15,364 원","1,536 원","16,900 원"
2021-10-30,B12U018Q5Z,카드매출,배민페이(카드결제),"14,273 원","1,427 원","15,700 원"
2021-10-30,B12U01PEJO,카드매출,신용카드,"23,273 원","2,327 원","25,600 원"
2021-10-30,B12U01YN3B,카드매출,네이버페이,"10,909 원","1,091 원","12,000 원"
2021-10-30,B12U026TLD,카드매출,네이버페이,"11,364 원","1,136 원","12,500 원"
2021-10-30,T12U00005978,카드매출,배민페이(카드결제),"11,818 원","1,182 원","13,000 원"
2021-10-30,T12U00009YN2,카드매출,배민페이(카드결제),"11,818 원","1,182 원","13,000 원"
2021-10-30,B12U01KEOP,현금매출,카카오페이,"15,000 원","1,500 원","16,500 원"
2021-10-30,B12U01KKRD,현금매출,배민페이머니,"19,091 원","1,909 원","21,000 원"
2021-10-31,B12V019CBR,기타매출,네이버페이,"13,182 원","1,318 원","14,500 원"
2021-10-31,T12V00002MWM,기타매출,카카오페이,455 원,45 원,500 원
2021-10-31,T12V00004PD8,기타매출,카카오페이,"1,818 원",182 원,"2,000 원"
2021-10-31,T12V00004PD8,기타매출,쿠폰,455 원,45 원,500 원
2021-10-31,B12V00SP4F,카드매출,배민페이(카드결제),"11,455 원","1,145 원","12,600 원"
2021-10-31,B12V014G7M,카드매출,신용카드,"12,273 원","1,227 원","13,500 원"
2021-10-31,B12V01KIU4,카드매출,배민페이(카드결제),"14,273 원","1,427 원","15,700 원"
2021-10-31,T12V00002MWM,카드매출,카카오페이,"12,182 원","1,218 원","13,400 원"
2021-10-31,T12V00004IW2,카드매출,배민페이(카드결제),"19,545 원","1,955 원","21,500 원"
2021-10-31,T12V00007CTV,카드매출,네이버페이,"13,409 원","1,341 원","14,750 원"
2021-10-31,T12V0000AXSN,카드매출,배민페이(카드결제),"11,818 원","1,182 원","13,000 원"
2021-10-31,B12V016ORQ,현금매출,네이버페이,"16,182 원","1,618 원","17,800 원"
2021-10-31,B12V01MIB1,현금매출,네이버페이,"10,455 원","1,045 원","11,500 원"
2021-10-31,B12V024J7C,현금매출,배민페이(계좌이체),"14,727 원","1,473 원","16,200 원"
2021-10-31,B12V02IMBP,현금매출,배민페이(계좌이체),"11,364 원","1,136 원","12,500 원"
2021-10-31,T12V00004JV8,현금매출,상품권,"15,636 원","1,564 원","17,200 원"
2021-10-31,T12V00004PD8,현금매출,카카오페이,"11,273 원","1,127 원","12,400 원"
2021-11-01,T12W00005HZX,기타매출,쿠폰,455 원,45 원,500 원
2021-11-01,T12W0000ACII,기타매출,쿠폰,455 원,45 원,500 원
2021-11-01,B12W01HF3B,카드매출,신용카드,"14,091 원","1,409 원","15,500 원"
2021-11-01,T12W0000ACII,카드매출,배민페이(카드결제),"10,455 원","1,045 원","11,500 원"
2021-11-01,T12W0000CH3Y,카드매출,신용카드,"26,273 원","2,627 원","28,900 원"
2021-11-01,B12W01L8HM,현금매출,카카오페이,"10,455 원","1,045 원","11,500 원"
2021-11-01,T12W00005HZX,현금매출,배민페이(계좌이체),"12,636 원","1,264 원","13,900 원"
2021-11-01,T12W00008LWV,현금매출,배민페이(계좌이체),"11,636 원","1,164 원","12,800 원"
2021-11-01,T12W0000CEIU,현금매출,카카오페이,"13,455 원","1,345 원","14,800 원"
2021-11-02,T12X000080WV,기타매출,쿠폰,455 원,45 원,500 원
2021-11-02,T12X00008YJ9,기타매출,네이버페이,"3,904 원",390 원,"4,294 원"
2021-11-02,T12X00008YJ9,기타매출,쿠폰,455 원,45 원,500 원
2021-11-02,T12X00008YJ9,기타매출,회원포인트,88 원,9 원,97 원
2021-11-02,B12X00ZGKE,카드매출,배민페이(카드결제),"11,273 원","1,127 원","12,400 원"
2021-11-02,B12X01T5S0,카드매출,신용카드,"13,182 원","1,318 원","14,500 원"
2021-11-02,T12X00008YJ9,카드매출,네이버페이,"7,599 원",760 원,"8,359 원"
2021-11-02,B12X00U205,현금매출,토스,"12,727 원","1,273 원","14,000 원"
2021-11-02,T12X000080WV,현금매출,배민페이머니,"16,727 원","1,673 원","18,400 원"
2021-11-03,T12Y00003POJ,기타매출,쿠폰,455 원,45 원,500 원
2021-11-03,T12Y00005OL8,기타매출,쿠폰,455 원,45 원,500 원
2021-11-03,T12Y00005Q4F,기타매출,쿠폰,455 원,45 원,500 원
2021-11-03,T12Y00005Q4F,기타매출,네이버페이,"11,214 원","1,121 원","12,335 원"
2021-11-03,T12Y00005Q4F,기타매출,회원포인트,105 원,10 원,115 원
2021-11-03,B12Y00L56C,카드매출,신용카드,"10,909 원","1,091 원","12,000 원"
2021-11-03,B12Y01C1HI,카드매출,카카오페이,"27,182 원","2,718 원","29,900 원"
2021-11-03,B12Y01KVN3,카드매출,배민페이(카드결제),"23,545 원","2,355 원","25,900 원"
2021-11-03,T12Y00002NP0,카드매출,신용카드,"17,955 원","1,795 원","19,750 원"
2021-11-03,T12Y000036F8,카드매출,신용카드,"13,136 원","1,314 원","14,450 원"
2021-11-03,T12Y00005OL8,카드매출,배민페이(카드결제),"10,864 원","1,086 원","11,950 원"
2021-11-03,T12Y00003POJ,현금매출,카카오페이,"11,273 원","1,127 원","12,400 원"
2021-11-04,B12Z01SGF3,기타매출,쿠폰,909 원,91 원,"1,000 원"
2021-11-04,T12Z00008PJG,기타매출,쿠폰,455 원,45 원,500 원
2021-11-04,B12Z015T2O,카드매출,카카오페이,"2,227 원",223 원,"2,450 원"
2021-11-04,B12Z01CO5X,카드매출,신용카드,"25,364 원","2,536 원","27,900 원"
2021-11-04,T12Z00008PJG,카드매출,배민페이(카드결제),"14,000 원","1,400 원","15,400 원"
2021-11-04,B12Z01SGF3,현금매출,네이버페이,"12,227 원","1,223 원","13,450 원"
2021-11-04,T12Z0000ASUC,현금매출,네이버페이,"14,182 원","1,418 원","15,600 원"
2021-11-05,T13000008UJ2,기타매출,회원포인트,179 원,18 원,197 원
2021-11-05,T13000008UJ2,기타매출,쿠폰,455 원,45 원,500 원
2021-11-05,B13000NBFJ,카드매출,신용카드,"10,455 원","1,045 원","11,500 원"
2021-11-05,B130026FH8,카드매출,신용카드,"13,636 원","1,364 원","15,000 원"
2021-11-05,T1300000377R,카드매출,배민페이(카드결제),"14,955 원","1,495 원","16,450 원"
2021-11-05,T13000008UJ2,카드매출,네이버페이,"10,685 원","1,068 원","11,753 원"
2021-11-05,B13000SQZS,현금매출,카카오페이,"10,909 원","1,091 원","12,000 원"
2021-11-05,B13000WOAK,현금매출,배민페이머니,"10,545 원","1,055 원","11,600 원"
2021-11-06,B13102G7QK,기타매출,휴대폰,"15,455 원","1,545 원","17,000 원"
2021-11-06,T13100007VQI,기타매출,쿠폰,"2,273 원",227 원,"2,500 원"
2021-11-06,B13101A6OE,카드매출,네이버페이,"11,273 원","1,127 원","12,400 원"
2021-11-06,T13100002WY8,카드매출,신용카드,"20,409 원","2,041 원","22,450 원"
2021-11-06,T13100004VJL,카드매출,신용카드,"20,045 원","2,005 원","22,050 원"
2021-11-06,T13100007VQI,카드매출,신용카드,"17,727 원","1,773 원","19,500 원"
2021-11-06,T1310000B4OT,카드매출,만나서결제-카드,"15,909 원","1,591 원","17,500 원"
2021-11-06,T1310000BH9B,카드매출,신용카드,"14,000 원","1,400 원","15,400 원"
2021-11-06,B13101PFVO,현금매출,배민페이(계좌이체),"14,182 원","1,418 원","15,600 원"
2021-11-06,B13102G0RF,현금매출,배민페이(계좌이체),"24,091 원","2,409 원","26,500 원"
2021-11-07,B13201SZXM,기타매출,회원포인트,91 원,9 원,100 원
2021-11-07,T13200003948,기타매출,쿠폰,455 원,45 원,500 원
2021-11-07,B13200YARV,카드매출,카카오페이,"17,364 원","1,736 원","19,100 원"
2021-11-07,B13201DLMM,카드매출,신용카드,"10,455 원","1,045 원","11,500 원"
2021-11-07,B13202CQMF,카드매출,네이버페이,"13,818 원","1,382 원","15,200 원"
2021-11-07,B13202DZ3X,카드매출,배민페이(카드결제),"21,182 원","2,118 원","23,300 원"
2021-11-07,T13200009GWG,카드매출,배민페이(카드결제),"11,818 원","1,182 원","13,000 원"
2021-11-07,B13200VJZA,현금매출,네이버페이,"13,182 원","1,318 원","14,500 원"
2021-11-07,B13201SZXM,현금매출,배민페이머니,"13,727 원","1,373 원","15,100 원"
2021-11-07,T13200003948,현금매출,카카오페이,"15,273 원","1,527 원","16,800 원"
2021-11-07,T13200007MPI,현금매출,카카오페이,"12,273 원","1,227 원","13,500 원"
2021-11-09,B13400Q0YS,기타매출,회원포인트,225 원,23 원,248 원
2021-11-09,T1340000CNUM,기타매출,쿠폰,455 원,45 원,500 원
2021-11-09,T1340000CNUM,기타매출,회원포인트,85 원,9 원,94 원
2021-11-09,B13400Q0YS,카드매출,배민페이(카드결제),"16,775 원","1,677 원","18,452 원"
2021-11-09,B134012VLE,카드매출,신용카드,"7,936 원",794 원,"8,730 원"
2021-11-09,B13401J2S3,카드매출,배민페이(카드결제),"23,727 원","2,373 원","26,100 원"
2021-11-09,B134024F5Q,카드매출,신용카드,"13,636 원","1,364 원","15,000 원"
2021-11-09,T1340000CNUM,카드매출,배민페이(카드결제),"10,369 원","1,037 원","11,406 원"
2021-11-09,T1340000G4MF,카드매출,배민페이(카드결제),"13,000 원","1,300 원","14,300 원"
2021-11-09,B13400RBBG,현금매출,배민페이머니,"10,909 원","1,091 원","12,000 원"
2021-11-09,B13401V1DQ,현금매출,토스,"14,091 원","1,409 원","15,500 원"
2021-11-10,T13500008G52,기타매출,쿠폰,455 원,45 원,500 원
2021-11-10,B13500PEYU,카드매출,신용카드,"11,091 원","1,109 원","12,200 원"
2021-11-10,B13500QH3R,카드매출,배민페이(카드결제),"9,614 원",961 원,"10,575 원"
2021-11-10,B13500T99A,카드매출,배민페이(카드결제),"10,455 원","1,045 원","11,500 원"
2021-11-10,B1350169WA,카드매출,카카오페이,"30,545 원","3,055 원","33,600 원"
2021-11-10,T13500008G52,카드매출,배민페이(카드결제),"10,909 원","1,091 원","12,000 원"
2021-11-10,B13501WO6W,현금매출,네이버페이,"20,909 원","2,091 원","23,000 원"
2021-11-10,B13501X131,현금매출,카카오페이,"13,636 원","1,364 원","15,000 원"
2021-11-11,T1360000CQ1G,기타매출,쿠폰,455 원,45 원,500 원
2021-11-11,B13600V1XM,카드매출,배민페이(카드결제),"11,909 원","1,191 원","13,100 원"
2021-11-11,B13601YSAW,카드매출,카카오페이,"12,273 원","1,227 원","13,500 원"
2021-11-11,B136025EQD,카드매출,신용카드,"11,545 원","1,155 원","12,700 원"
2021-11-11,T1360000CQ1G,카드매출,배민페이(카드결제),"10,455 원","1,045 원","11,500 원"
2021-11-11,B13601YZWB,현금매출,카카오페이,"10,455 원","1,045 원","11,500 원"
2021-11-12,B13700PLBA,카드매출,신용카드,"14,273 원","1,427 원","15,700 원"
2021-11-12,B13701RO7D,카드매출,배민페이(카드결제),"12,727 원","1,273 원","14,000 원"
2021-11-12,B13701VYYZ,카드매출,카카오페이,"10,455 원","1,045 원","11,500 원"
2021-11-12,B1370262IN,카드매출,네이버페이,"10,909 원","1,091 원","12,000 원"
2021-11-12,T13700009F55,카드매출,배민페이(카드결제),"13,864 원","1,386 원","15,250 원"
2021-11-12,T1370000BI0L,카드매출,배민페이(카드결제),"16,818 원","1,682 원","18,500 원"
2021-11-12,T13700004J06,현금매출,카카오페이,"11,818 원","1,182 원","13,000 원"
2021-11-13,B13800MLTU,기타매출,휴대폰,"13,636 원","1,364 원","15,000 원"
2021-11-13,B13802D3LA,기타매출,회원포인트,91 원,9 원,100 원
2021-11-13,T13800009LMI,기타매출,쿠폰,455 원,45 원,500 원
2021-11-13,B13801SLNC,카드매출,신용카드,"13,909 원","1,391 원","15,300 원"
2021-11-13,B13802D3LA,카드매출,배민페이(카드결제),"15,909 원","1,591 원","17,500 원"
2021-11-13,T138000030CQ,카드매출,신용카드,"14,909 원","1,491 원","16,400 원"
2021-11-13,T1380000529B,카드매출,신용카드,"13,227 원","1,323 원","14,550 원"
2021-11-13,T1380000750A,카드매출,신용카드,"21,500 원","2,150 원","23,650 원"
2021-11-13,T13800009LMI,카드매출,배민페이(카드결제),"11,909 원","1,191 원","13,100 원"
2021-11-13,B13801W26P,현금매출,카카오페이,"10,455 원","1,045 원","11,500 원"
2021-11-13,B138024DE9,현금매출,카카오페이,"16,091 원","1,609 원","17,700 원"
2021-11-13,T1380000BJBZ,현금매출,카카오페이,"11,364 원","1,136 원","12,500 원"
2021-11-14,B13900ZWIO,기타매출,쿠폰,909 원,91 원,"1,000 원"
2021-11-14,B139016LQP,기타매출,쿠폰,909 원,91 원,"1,000 원"
2021-11-14,T13900003RG1,기타매출,쿠폰,455 원,45 원,500 원
2021-11-14,T13900009SN0,기타매출,쿠폰,"3,182 원",318 원,"3,500 원"
2021-11-14,B13900ZWIO,카드매출,배민페이(카드결제),"15,091 원","1,509 원","16,600 원"
2021-11-14,B1390265Q2,카드매출,신용카드,"10,227 원","1,023 원","11,250 원"
2021-11-14,B13902DUMP,카드매출,신용카드,"22,273 원","2,227 원","24,500 원"
2021-11-14,B13902FL98,카드매출,신용카드,"14,727 원","1,473 원","16,200 원"
2021-11-14,B13902GTDT,카드매출,배민페이(카드결제),"15,636 원","1,564 원","17,200 원"
2021-11-14,T13900003RG1,카드매출,배민페이(카드결제),"11,591 원","1,159 원","12,750 원"
2021-11-14,T13900009SN0,카드매출,네이버페이,"11,273 원","1,127 원","12,400 원"
2021-11-14,T1390000BALI,카드매출,신용카드,"14,455 원","1,445 원","15,900 원"
2021-11-14,B139016LQP,현금매출,배민페이(계좌이체),"7,355 원",735 원,"8,090 원"
2021-11-14,T1390000AE9H,현금매출,토스,"14,364 원","1,436 원","15,800 원"
2021-11-15,B13A00QX6H,기타매출,회원포인트,59 원,6 원,65 원
2021-11-15,T13A00008QWM,기타매출,쿠폰,455 원,45 원,500 원
2021-11-15,T13A00008QWM,기타매출,회원포인트,"1,182 원",118 원,"1,300 원"
2021-11-15,B13A00QX6H,카드매출,배민페이(카드결제),"20,123 원","2,012 원","22,135 원"
2021-11-15,B13A01843C,카드매출,카카오페이,"10,145 원","1,015 원","11,160 원"
2021-11-15,B13A01SN3M,카드매출,신용카드,"11,364 원","1,136 원","12,500 원"
2021-11-15,T13A00008QWM,카드매출,신용카드,"15,636 원","1,564 원","17,200 원"
2021-11-15,T13A0000A2DC,현금매출,배민페이머니,"12,182 원","1,218 원","13,400 원"
2021-11-16,T13B0000GUEF,기타매출,쿠폰,455 원,45 원,500 원
2021-11-16,B13B012CDO,카드매출,신용카드,"11,455 원","1,145 원","12,600 원"
2021-11-16,B13B01YJ13,카드매출,신용카드,"14,545 원","1,455 원","16,000 원"
2021-11-16,B13B01YTY7,카드매출,신용카드,"13,091 원","1,309 원","14,400 원"
2021-11-16,B13B022WB0,카드매출,신용카드,"17,818 원","1,782 원","19,600 원"
2021-11-16,T13B0000GUEF,현금매출,배민페이(계좌이체),"11,182 원","1,118 원","12,300 원"
2021-11-17,B13C01V4UF,카드매출,신용카드,"10,455 원","1,045 원","11,500 원"
2021-11-17,T13C0000874Y,카드매출,배민페이(카드결제),"15,273 원","1,527 원","16,800 원"
2021-11-17,B13C00NZKO,현금매출,카카오페이,"13,636 원","1,364 원","15,000 원"
2021-11-17,B13C01S9EB,현금매출,카카오페이,"10,909 원","1,091 원","12,000 원"
2021-11-18,T13D000062RN,기타매출,쿠폰,"1,364 원",136 원,"1,500 원"
2021-11-18,T13D000065IO,기타매출,쿠폰,"1,364 원",136 원,"1,500 원"
2021-11-18,T13D000065IO,기타매출,회원포인트,"1,455 원",145 원,"1,600 원"
2021-11-18,B13D00PKTE,카드매출,신용카드,"12,273 원","1,227 원","13,500 원"
2021-11-18,B13D00POYI,카드매출,카카오페이,"10,909 원","1,091 원","12,000 원"
2021-11-18,B13D02076X,카드매출,신용카드,"12,273 원","1,227 원","13,500 원"
2021-11-18,T13D000062RN,카드매출,배민페이(카드결제),"15,364 원","1,536 원","16,900 원"
2021-11-18,T13D000065IO,카드매출,배민페이(카드결제),"8,182 원",818 원,"9,000 원"
2021-11-18,T13D00006VWJ,카드매출,신용카드,"14,455 원","1,445 원","15,900 원"
2021-11-18,B13D00LKQ2,현금매출,배민페이(계좌이체),"17,455 원","1,745 원","19,200 원"
2021-11-18,B13D00QPWG,현금매출,카카오페이,"10,455 원","1,045 원","11,500 원"
2021-11-18,B13D00TXTI,현금매출,토스,"23,545 원","2,355 원","25,900 원"
2021-11-19,B13E020GA4,기타매출,네이버페이,"6,846 원",685 원,"7,531 원"
2021-11-19,T13E000052EF,기타매출,쿠폰,455 원,45 원,500 원
2021-11-19,B13E00NS5Y,카드매출,신용카드,"13,909 원","1,391 원","15,300 원"
2021-11-19,B13E00VX0R,카드매출,신용카드,"15,545 원","1,555 원","17,100 원"
2021-11-19,B13E020GA4,카드매출,네이버페이,"8,245 원",824 원,"9,069 원"
2021-11-19,T13E000052EF,카드매출,신용카드,"14,000 원","1,400 원","15,400 원"
2021-11-19,T13E00005HUU,카드매출,만나서결제-카드,"41,636 원","4,164 원","45,800 원"
2021-11-19,T13E00003MVC,현금매출,배민페이머니,"10,909 원","1,091 원","12,000 원"
2021-11-19,T13E00007VO9,현금매출,네이버페이,"17,091 원","1,709 원","18,800 원"
2021-11-20,B13F0121MM,기타매출,회원포인트,442 원,44 원,486 원
2021-11-20,B13F02HSQG,기타매출,쿠폰,909 원,91 원,"1,000 원"
2021-11-20,T13F00004LPU,기타매출,쿠폰,455 원,45 원,500 원
2021-11-20,T13F00009UNF,기타매출,쿠폰,455 원,45 원,500 원
2021-11-20,B13F00SIXL,카드매출,신용카드,"16,091 원","1,609 원","17,700 원"
2021-11-20,B13F00UPMS,카드매출,신용카드,"24,545 원","2,455 원","27,000 원"
2021-11-20,B13F00YBFX,카드매출,신용카드,"10,455 원","1,045 원","11,500 원"
2021-11-20,B13F0121MM,카드매출,배민페이(카드결제),"13,376 원","1,338 원","14,714 원"
2021-11-20,B13F0135YZ,카드매출,카카오페이,"11,818 원","1,182 원","13,000 원"
2021-11-20,B13F01MEAE,카드매출,배민페이(카드결제),"17,364 원","1,736 원","19,100 원"
2021-11-20,B13F01OB8U,카드매출,신용카드,"20,182 원","2,018 원","22,200 원"
2021-11-20,B13F0289CS,카드매출,신용카드,"10,545 원","1,055 원","11,600 원"
2021-11-20,B13F02BL9K,카드매출,신용카드,"12,727 원","1,273 원","14,000 원"
2021-11-20,B13F02CPRD,카드매출,네이버페이,"15,182 원","1,518 원","16,700 원"
2021-11-20,B13F02HSQG,카드매출,배민페이(카드결제),"13,091 원","1,309 원","14,400 원"
2021-11-20,T13F00004FD5,카드매출,신용카드,"11,818 원","1,182 원","13,000 원"
2021-11-20,T13F00004LPU,카드매출,신용카드,"10,909 원","1,091 원","12,000 원"
2021-11-20,T13F0000C61K,카드매출,배민페이(카드결제),"12,545 원","1,255 원","13,800 원"
2021-11-20,B13F01499S,현금매출,배민페이머니,"10,909 원","1,091 원","12,000 원"
2021-11-20,B13F01SBZU,현금매출,카카오페이,"15,364 원","1,536 원","16,900 원"
2021-11-20,B13F02CUDD,현금매출,카카오페이,"10,909 원","1,091 원","12,000 원"
2021-11-20,B13F02GUD5,현금매출,토스,"23,182 원","2,318 원","25,500 원"
2021-11-20,T13F00009UNF,현금매출,배민페이(계좌이체),"16,273 원","1,627 원","17,900 원"
2021-11-21,B13G00MOB7,카드매출,신용카드,"10,455 원","1,045 원","11,500 원"
2021-11-21,B13G00Z39F,카드매출,신용카드,"14,000 원","1,400 원","15,400 원"
2021-11-21,B13G0123HZ,카드매출,신용카드,"10,455 원","1,045 원","11,500 원"
2021-11-21,B13G018886,카드매출,카카오페이,"17,818 원","1,782 원","19,600 원"
2021-11-21,B13G01CKHY,카드매출,신용카드,"10,455 원","1,045 원","11,500 원"
2021-11-21,B13G021TR7,카드매출,배민페이(카드결제),"17,455 원","1,745 원","19,200 원"
2021-11-21,B13G02HALM,카드매출,신용카드,"10,455 원","1,045 원","11,500 원"
2021-11-21,T13G00006UVU,카드매출,배민페이(카드결제),"13,091 원","1,309 원","14,400 원"
2021-11-21,T13G0000A6EI,카드매출,신용카드,"12,273 원","1,227 원","13,500 원"
2021-11-21,B13G00V2MZ,현금매출,배민페이머니,"11,818 원","1,182 원","13,000 원"
2021-11-21,B13G013NYW,현금매출,네이버페이,"21,818 원","2,182 원","24,000 원"
2021-11-21,B13G01I777,현금매출,카카오페이,"4,545 원",455 원,"5,000 원"
2021-11-21,B13G029YYX,현금매출,카카오페이,"12,273 원","1,227 원","13,500 원"
2021-11-21,T13G0000CAGX,현금매출,카카오페이,"17,273 원","1,727 원","19,000 원"
2021-11-22,B13H00VV8A,기타매출,네이버페이,250 원,25 원,275 원
2021-11-22,B13H01PREE,기타매출,네이버페이,239 원,24 원,263 원
2021-11-22,T13H00003LP3,기타매출,쿠폰,455 원,45 원,500 원
2021-11-22,B13H01P48B,카드매출,카카오페이,"19,182 원","1,918 원","21,100 원"
