기준년도,시군명,지역명,학교명,설립구분명,1학년전입학생수(명),1학년전출학생수(명),1학년전체학생수(명),2학년전입학생수(명),2학년전출학생수(명),2학년전체학생수(명),3학년전입학생수(명),3학년전출학생수(명),3학년전체학생수(명),4학년전입학생수(명),4학년전출학생수(명),4학년전체학생수(명),5학년전입학생수(명),5학년전출학생수(명),5학년전체학생수(명),6학년전입학생수(명),6학년전출학생수(명),6학년전체학생수(명),전입학생수합계(명),전출학생수합계(명),전체학생수합계(명)
2020,용인시,경기도 용인시 기흥구,보라중학교,공립,15,8,389,8,12,350,3,7,378,26,27,1117,,,,,,,,,
2020,용인시,경기도 용인시 기흥구,청덕중학교,공립,7,7,210,5,11,192,5,5,202,17,23,604,,,,,,,,,
2020,용인시,경기도 용인시 수지구,용인한빛중학교,공립,21,10,139,12,5,131,6,5,122,39,20,392,,,,,,,,,
2020,용인시,경기도 용인시 기흥구,흥덕중학교,공립,16,21,400,5,20,371,6,14,377,27,55,1148,,,,,,,,,
2020,용인시,경기도 용인시 기흥구,상하중학교,공립,7,4,147,6,4,132,0,1,161,13,9,440,,,,,,,,,
2020,용인시,경기도 용인시 기흥구,동막초등학교,공립,5,8,144,9,14,147,7,10,173,5,9,157,7,14,192,4,12,222,37,67,1035
2020,용인시,경기도 용인시 기흥구,석성초등학교,공립,15,5,172,16,7,202,14,17,192,13,7,199,16,18,218,9,4,250,83,58,1233
2020,용인시,경기도 용인시 기흥구,동백초등학교,공립,20,8,229,13,6,257,15,14,238,15,17,248,14,11,287,9,9,289,86,65,1548
2020,용인시,경기도 용인시 기흥구,용인백현초등학교,공립,13,5,202,12,13,225,17,11,215,12,13,210,14,15,222,7,5,258,75,62,1332
2020,용인시,경기도 용인시 기흥구,초당초등학교,공립,8,10,167,6,9,142,5,7,164,8,5,188,7,10,171,3,3,202,37,44,1034
2020,용인시,경기도 용인시 기흥구,동백중학교,공립,9,12,394,10,9,383,3,7,360,22,28,1137,,,,,,,,,
2020,용인시,경기도 용인시 기흥구,용인백현중학교,공립,8,10,311,10,3,235,10,1,318,28,14,864,,,,,,,,,
2020,용인시,경기도 용인시 기흥구,초당중학교,공립,13,13,359,8,5,389,5,7,387,26,25,1135,,,,,,,,,
2020,용인시,경기도 용인시 기흥구,동백고등학교,공립,10,7,310,5,6,262,0,0,313,15,13,885,,,,,,,,,
2020,용인시,경기도 용인시 기흥구,보라고등학교,공립,12,2,247,6,2,221,2,0,252,20,4,720,,,,,,,,,
2020,용인시,경기도 용인시 기흥구,초당고등학교,공립,17,8,297,0,2,263,0,1,305,17,11,865,,,,,,,,,
2020,용인시,경기도 용인시 처인구,포곡고등학교,공립,8,3,283,7,1,292,2,0,311,17,4,886,,,,,,,,,
2020,용인시,경기도 용인시 기흥구,청덕고등학교,공립,4,1,298,2,4,260,0,0,282,6,5,840,,,,,,,,,
2020,용인시,경기도 용인시 기흥구,흥덕고등학교,공립,13,5,229,5,5,246,1,0,255,19,10,730,,,,,,,,,
2020,용인시,경기도 용인시 수지구,대청초등학교,공립,4,1,113,5,4,111,7,6,110,4,6,125,10,10,122,4,4,118,34,31,699
2020,용인시,경기도 용인시 기흥구,용인신릉초등학교,공립,1,5,76,7,10,78,7,2,89,1,9,76,0,5,71,3,0,89,19,31,479
2020,용인시,경기도 용인시 수지구,신일초등학교,공립,6,1,69,6,5,79,7,10,89,4,5,84,3,2,77,2,1,131,28,24,529
2020,용인시,경기도 용인시 기흥구,보정고등학교,공립,12,4,345,7,2,302,2,2,352,21,8,999,,,,,,,,,
2020,용인시,경기도 용인시 처인구,용인한국외국어대학교부설고등학교,사립,20,5,358,8,5,366,0,1,358,28,11,1082,,,,,,,,,
2020,용인시,경기도 용인시 기흥구,용인백현고등학교,공립,9,2,276,1,4,250,0,0,278,10,6,804,,,,,,,,,
2020,용인시,경기도 용인시 기흥구,성지고등학교,공립,14,3,363,2,3,326,1,1,353,17,7,1042,,,,,,,,,
2020,용인시,경기도 용인시 수지구,현암고등학교,공립,4,17,196,1,4,194,0,1,224,5,22,614,,,,,,,,,
2020,용인시,경기도 용인시 수지구,용인홍천고등학교,공립,11,10,384,3,3,340,0,0,392,14,13,1116,,,,,,,,,
2020,용인시,경기도 용인시 수지구,대지고등학교,공립,5,4,313,5,5,273,1,0,332,11,9,918,,,,,,,,,
2020,용인시,경기도 용인시 기흥구,독정초등학교,공립,10,5,218,11,10,186,6,10,221,7,11,193,7,7,195,2,10,214,43,53,1227
2020,용인시,경기도 용인시 수지구,용인대덕초등학교,공립,4,1,83,8,6,86,4,12,92,5,6,88,2,11,88,2,5,115,25,41,552
2020,용인시,경기도 용인시 수지구,신리초등학교,공립,7,3,83,4,8,101,7,7,106,9,8,91,7,7,108,2,3,148,36,36,637
2020,용인시,경기도 용인시 기흥구,공세초등학교,공립,1,1,67,5,5,64,1,8,72,2,6,62,2,6,53,0,6,63,11,32,381
2020,용인시,경기도 용인시 수지구,용인한빛초등학교,공립,12,5,157,18,6,136,13,12,161,14,9,127,7,7,129,5,6,139,69,45,849
2020,용인시,경기도 용인시 처인구,둔전제일초등학교,공립,3,4,114,8,7,116,3,7,100,6,3,108,3,4,126,5,8,143,28,33,707
2020,용인시,경기도 용인시 기흥구,어정중학교,공립,9,9,227,20,4,214,3,6,200,32,19,641,,,,,,,,,
2020,용인시,경기도 용인시 기흥구,청덕초등학교,공립,1,0,190,0,11,197,0,1,198,0,7,199,0,4,193,0,0,225,1,23,1202
2020,용인시,경기도 용인시 수지구,신봉중학교,공립,9,8,166,4,5,62,11,2,92,24,15,320,,,,,,,,,
2020,용인시,경기도 용인시 처인구,한숲중학교,공립,16,7,162,11,3,90,3,6,73,30,16,325,,,,,,,,,
2020,용인시,경기도 용인시 기흥구,서천중학교,공립,10,18,199,2,13,199,1,4,178,13,35,576,,,,,,,,,
2020,용인시,경기도 용인시 수지구,성서중학교,공립,27,4,204,25,7,169,18,7,216,70,18,589,,,,,,,,,
2020,용인시,경기도 용인시 기흥구,보라초등학교,공립,2,5,34,2,3,32,2,6,46,1,5,33,0,7,34,2,3,29,9,29,208
2020,용인시,경기도 용인시 기흥구,보정초등학교,공립,1,0,143,0,2,157,1,7,168,2,0,141,1,1,173,0,5,177,5,15,959
2020,용인시,경기도 용인시 기흥구,산양초등학교,공립,4,5,115,10,13,116,8,10,133,6,7,92,4,9,129,8,11,149,40,55,734
2020,용인시,경기도 용인시 기흥구,상갈초등학교,공립,0,12,101,6,14,106,3,10,100,7,9,90,2,9,102,3,7,106,21,61,605
2020,용인시,경기도 용인시 기흥구,상하초등학교,공립,2,10,150,7,7,141,6,3,135,4,12,124,6,11,174,4,12,175,29,55,899
2020,용인시,경기도 용인시 수지구,상현초등학교,공립,30,6,150,32,7,130,19,13,117,22,11,135,16,5,128,12,6,161,131,48,821
2020,용인시,경기도 용인시 처인구,서룡초등학교,공립,12,9,81,11,4,58,14,13,77,8,13,85,5,11,68,12,5,92,62,55,461
2020,용인시,경기도 용인시 수지구,서원초등학교,공립,13,1,126,13,8,147,8,5,120,12,6,143,7,4,156,4,3,160,57,27,852
2020,용인시,경기도 용인시 기흥구,서천초등학교,공립,2,4,110,2,10,100,1,5,80,1,7,79,1,9,85,3,3,93,10,38,547
2020,용인시,경기도 용인시 수지구,성복초등학교,공립,13,5,128,15,8,135,15,4,135,18,5,148,6,5,166,8,9,164,75,36,876
2020,용인시,경기도 용인시 수지구,소현초등학교,공립,5,7,95,8,5,105,4,4,94,9,5,93,8,6,105,4,1,98,38,28,590
2020,용인시,경기도 용인시 수지구,솔개초등학교,공립,9,7,135,10,17,132,11,13,146,10,9,143,5,9,159,7,8,161,52,63,876
2020,용인시,경기도 용인시 처인구,송전초등학교,공립,2,1,60,4,2,74,3,5,54,4,1,57,2,0,54,9,7,54,24,16,353
2020,용인시,경기도 용인시 수지구,수지초등학교,공립,86,5,187,109,11,167,107,4,152,86,7,132,77,1,114,30,1,85,495,29,837
2020,용인시,경기도 용인시 기흥구,신갈초등학교,공립,13,7,96,17,10,88,11,5,63,15,3,67,6,3,66,8,4,75,70,32,455
2020,용인시,경기도 용인시 수지구,신월초등학교,공립,1,9,71,8,13,102,5,13,77,7,13,80,5,11,104,4,5,124,30,64,558
2020,용인시,경기도 용인시 처인구,양지초등학교,공립,5,6,88,7,8,112,8,6,99,8,10,108,9,5,81,11,3,123,48,38,611
2020,용인시,경기도 용인시 기흥구,어정초등학교,공립,6,16,143,12,18,115,8,5,116,11,8,129,8,13,134,1,14,140,46,74,777
2020,용인시,경기도 용인시 기흥구,언동초등학교,공립,0,3,155,5,6,131,9,4,142,6,7,125,5,5,156,8,5,142,33,30,851
2020,용인시,경기도 용인시 처인구,함박초등학교,공립,0,0,296,78,0,207,4,6,199,47,0,158,26,0,139,12,0,139,167,6,1138
2020,용인시,경기도 용인시 기흥구,중일초등학교,공립,13,10,232,22,19,237,14,14,198,17,11,187,14,8,155,7,11,166,87,73,1175
2020,용인시,경기도 용인시 기흥구,기흥고등학교,공립,11,3,304,5,0,259,0,1,322,16,4,885,,,,,,,,,
2020,용인시,경기도 용인시 수지구,고기초등학교,공립,4,5,36,4,6,29,4,10,35,6,3,30,3,4,34,1,2,29,22,30,193
2020,용인시,경기도 용인시 처인구,고림초등학교,공립,9,5,149,6,8,162,13,9,176,5,7,169,4,6,168,3,4,169,40,39,993
2020,용인시,경기도 용인시 기흥구,관곡초등학교,공립,2,5,30,1,9,29,1,8,30,2,6,20,3,5,35,2,5,33,11,38,177
2020,용인시,경기도 용인시 기흥구,구갈초등학교,공립,2,5,79,3,7,87,0,3,87,1,4,73,5,5,83,2,4,75,13,28,484
2020,용인시,경기도 용인시 기흥구,구성초등학교,공립,5,2,124,5,7,101,4,6,110,2,8,109,5,4,110,2,2,121,23,29,675
2020,용인시,경기도 용인시 기흥구,기흥초등학교,공립,0,9,69,4,7,59,2,5,84,2,8,64,2,11,63,0,6,60,10,46,399
2020,용인시,경기도 용인시 처인구,남곡초등학교,공립,29,14,334,51,9,238,53,13,215,34,8,186,43,6,203,32,6,153,242,56,1329
2020,용인시,경기도 용인시 처인구,남사초등학교,공립,0,2,20,4,1,22,2,0,7,4,1,14,1,1,8,2,1,15,13,6,86
2020,용인시,경기도 용인시 처인구,남촌초등학교,공립,0,0,7,0,3,7,1,2,5,1,0,6,0,1,9,2,0,7,4,6,41
2020,용인시,경기도 용인시 처인구,능원초등학교,공립,6,8,197,6,8,171,4,9,138,3,3,115,4,5,137,6,8,108,29,41,866
2020,용인시,경기도 용인시 수지구,용인대일초등학교,공립,1,3,73,4,11,74,1,4,79,0,3,69,3,15,93,6,6,111,15,42,499
2020,용인시,경기도 용인시 수지구,대지초등학교,공립,1,9,99,1,8,83,4,5,95,2,5,83,2,5,89,1,1,98,11,33,547
2020,용인시,경기도 용인시 수지구,대현초등학교,공립,6,2,69,2,5,48,5,7,64,5,5,59,3,2,57,2,4,56,23,25,353
2020,용인시,경기도 용인시 수지구,동천초등학교,공립,22,3,151,43,3,132,31,5,112,34,3,108,23,3,96,22,1,95,175,18,694
2020,용인시,경기도 용인시 기흥구,석현초등학교,공립,1,1,102,0,0,99,0,0,93,0,0,97,0,0,105,0,0,116,1,1,612
2020,용인시,경기도 용인시 기흥구,흥덕초등학교,공립,4,12,117,4,18,120,3,18,120,3,18,106,1,18,135,4,15,103,19,99,701
2020,용인시,경기도 용인시 수지구,새빛초등학교,공립,15,15,184,11,26,202,7,24,200,12,21,201,11,24,210,3,24,207,59,134,1204
2020,용인시,경기도 용인시 기흥구,서농초등학교,공립,5,22,302,16,24,239,10,42,266,12,35,201,11,33,228,4,17,156,58,173,1392
2020,용인시,경기도 용인시 처인구,운학초등학교,공립,0,1,15,1,3,16,0,4,18,0,1,16,0,0,18,1,1,14,2,10,97
2020,용인시,경기도 용인시 처인구,원삼초등학교,공립,1,0,18,0,0,7,2,0,22,0,2,12,1,0,13,0,2,16,4,4,88
2020,용인시,경기도 용인시 기흥구,이현초등학교,공립,6,4,152,6,12,126,9,13,122,4,6,115,4,8,149,2,5,130,31,48,794
2020,용인시,경기도 용인시 처인구,장평초등학교,공립,0,0,1,0,1,1,1,1,5,0,2,2,0,2,10,0,0,5,1,6,24
2020,용인시,경기도 용인시 수지구,정평초등학교,공립,15,5,131,13,8,130,12,14,155,10,14,172,12,5,169,5,4,188,67,50,945
2020,용인시,경기도 용인시 처인구,제일초등학교,공립,8,4,58,3,4,60,5,7,60,2,5,54,3,4,47,2,3,46,23,27,325
2020,용인시,경기도 용인시 처인구,좌항초등학교,공립,0,0,10,1,2,9,1,1,15,0,1,15,1,1,13,0,0,14,3,5,76
2020,용인시,경기도 용인시 수지구,죽전초등학교,공립,0,0,65,0,0,67,0,0,67,0,0,83,0,0,74,0,1,80,0,1,436
2020,용인시,경기도 용인시 기흥구,청곡초등학교,공립,52,1,121,37,7,107,36,8,106,24,8,89,18,5,100,6,8,87,173,37,610
2020,용인시,경기도 용인시 수지구,토월초등학교,공립,9,10,134,18,13,108,13,10,120,14,16,119,14,7,137,5,11,163,73,67,781
2020,용인시,경기도 용인시 처인구,포곡초등학교,공립,4,1,116,10,14,161,11,12,114,9,6,108,15,3,106,5,6,123,54,42,728
2020,용인시,경기도 용인시 수지구,풍덕초등학교,공립,11,9,168,18,13,153,14,15,189,14,16,182,16,13,210,8,8,173,81,74,1075
2020,용인시,경기도 용인시 수지구,풍천초등학교,공립,18,5,193,23,8,212,25,14,211,20,8,200,12,9,223,5,12,219,103,56,1258
2020,용인시,경기도 용인시 처인구,한터초등학교,공립,1,2,37,0,4,32,0,7,53,0,4,42,1,3,44,0,1,53,2,21,261
2020,용인시,경기도 용인시 수지구,홍천초등학교,공립,11,3,70,11,5,92,7,5,90,12,6,85,6,5,97,3,7,95,50,31,529
2020,용인시,경기도 용인시 처인구,역북초등학교,공립,9,6,147,11,12,140,10,16,159,10,20,173,12,10,175,19,5,185,71,69,979
2020,용인시,경기도 용인시 처인구,왕산초등학교,공립,3,6,85,3,6,95,2,7,98,3,9,103,3,5,100,1,7,113,15,40,594
2020,용인시,경기도 용인시 처인구,용마초등학교,공립,4,4,118,3,11,121,4,4,111,8,5,124,7,9,145,11,4,161,37,37,780
2020,용인시,경기도 용인시 처인구,용인둔전초등학교,공립,2,5,125,3,1,126,7,3,113,6,9,132,8,7,139,2,5,181,28,30,816
2020,용인시,경기도 용인시 처인구,용인초등학교,공립,6,5,128,6,5,139,5,4,116,10,7,125,7,3,112,11,3,107,45,27,727
2020,용인시,경기도 용인시 처인구,용천초등학교,공립,3,0,49,3,3,48,3,3,42,4,4,47,2,2,48,3,2,47,18,14,281
2020,용인시,경기도 용인시 수지구,성서초등학교,공립,10,15,148,15,9,160,14,15,148,12,9,132,6,6,118,10,4,137,67,58,843
2020,용인시,경기도 용인시 처인구,백암고등학교,공립,2,5,81,3,1,96,1,1,96,6,7,273,,,,,,,,,
2020,용인시,경기도 용인시 기흥구,마북초등학교,공립,4,8,117,5,8,111,9,8,129,8,8,123,6,8,110,2,5,134,34,45,724
2020,용인시,경기도 용인시 기흥구,마성초등학교,공립,2,0,32,2,4,32,4,4,33,1,9,36,2,5,33,0,3,39,11,25,205
2020,용인시,경기도 용인시 수지구,용인심곡초등학교,공립,10,4,137,3,13,110,6,9,121,5,10,145,2,8,134,1,1,122,27,45,769
2020,용인시,경기도 용인시 처인구,모현초등학교,공립,3,3,50,1,4,56,3,10,54,1,4,59,0,7,57,2,2,54,10,30,330
2020,용인시,경기도 용인시 처인구,백봉초등학교,공립,2,0,1,4,1,5,5,0,5,2,0,4,2,0,6,0,1,9,15,2,30
2020,용인시,경기도 용인시 처인구,백암초등학교,공립,0,0,17,2,4,26,2,1,21,2,3,33,2,3,24,2,1,29,10,12,150
2020,용인시,경기도 용인시 처인구,백암초등학교수정분교장,공립,0,0,2,0,1,1,0,0,2,1,0,3,1,0,0,0,0,1,2,1,9
2020,용인시,경기도 용인시 처인구,용인삼계고등학교,공립,1,1,213,2,2,222,2,0,231,5,3,666,,,,,,,,,
2020,용인시,경기도 용인시 처인구,고림고등학교,공립,11,3,344,7,6,344,1,1,379,19,10,1067,,,,,,,,,
2020,용인시,경기도 용인시 기흥구,서천고등학교,공립,8,1,263,4,7,221,0,0,256,12,8,740,,,,,,,,,
2020,용인시,경기도 용인시 수지구,성복고등학교,공립,13,5,389,5,6,349,1,1,387,19,12,1125,,,,,,,,,
2020,용인시,경기도 용인시 수지구,상현고등학교,공립,10,8,323,4,2,301,3,1,319,17,11,943,,,,,,,,,
2020,용인시,경기도 용인시 수지구,신봉고등학교,공립,10,17,371,2,3,323,0,0,359,12,20,1053,,,,,,,,,
2020,용인시,경기도 용인시 기흥구,교동초등학교,공립,1,8,172,7,3,102,4,13,129,4,9,106,6,10,108,1,9,130,23,52,747
2020,용인시,경기도 용인시 기흥구,나곡초등학교,공립,36,4,127,37,8,141,23,5,159,26,7,137,20,12,188,12,7,177,154,43,929
2020,용인시,경기도 용인시 수지구,효자초등학교,공립,13,6,170,14,13,176,19,11,163,16,13,173,10,9,181,10,9,184,82,61,1047
2020,용인시,경기도 용인시 기흥구,지석초등학교,공립,2,5,78,6,4,78,4,3,66,4,2,69,2,6,67,1,2,56,19,22,414
2020,용인시,경기도 용인시 기흥구,지곡초등학교,공립,2,1,43,3,5,41,2,2,49,1,5,35,1,0,33,1,0,31,10,13,232
2020,용인시,경기도 용인시 기흥구,언남초등학교,공립,5,5,94,5,8,108,9,12,98,4,8,115,6,7,108,2,6,124,31,46,647
2020,용인시,경기도 용인시 처인구,용인이동초등학교,공립,4,8,94,4,7,93,4,11,86,4,11,96,4,13,89,4,15,88,24,65,546
2020,용인시,경기도 용인시 수지구,현암초등학교,공립,5,5,116,5,8,108,4,12,154,1,3,110,3,9,133,2,6,142,20,43,763
2020,의왕시,경기도 의왕시,우성고등학교,사립,0,1,266,0,0,254,0,0,315,0,1,835,,,,,,,,,
2020,의왕시,경기도 의왕시,백운호수초등학교,공립,28,1,46,34,2,28,25,0,17,34,0,20,27,0,17,27,1,16,175,4,144
2020,의왕시,경기도 의왕시,고천중학교,공립,2,2,124,2,1,119,3,3,119,7,6,362,,,,,,,,,
2020,의왕시,경기도 의왕시,백운중학교,공립,11,6,106,14,10,114,3,1,99,28,17,319,,,,,,,,,
2020,의왕시,경기도 의왕시,의왕부곡중학교,공립,6,6,191,4,3,182,8,3,208,18,12,581,,,,,,,,,
2020,의왕시,경기도 의왕시,의왕중학교,공립,1,2,74,5,1,69,7,0,101,13,3,244,,,,,,,,,
2020,의왕시,경기도 의왕시,모락중학교,공립,7,11,237,1,11,225,6,3,254,14,25,716,,,,,,,,,
2020,의왕시,경기도 의왕시,모락고등학교,공립,2,2,183,2,3,188,0,0,233,4,5,604,,,,,,,,,
2020,의왕시,경기도 의왕시,의왕고등학교,공립,12,3,177,0,0,185,0,0,223,12,3,585,,,,,,,,,
2020,의왕시,경기도 의왕시,경기외국어고등학교,사립,15,11,204,7,9,200,0,1,204,22,21,608,,,,,,,,,
2020,의왕시,경기도 의왕시,내동초등학교,공립,7,13,136,11,16,137,9,17,123,6,7,103,4,18,90,1,5,63,38,76,652
2020,의왕시,경기도 의왕시,모락초등학교,공립,2,3,104,2,4,77,2,12,70,3,8,72,3,9,86,2,3,79,14,39,488
2020,의왕시,경기도 의왕시,덕장중학교,공립,6,6,113,3,0,90,3,3,123,12,9,326,,,,,,,,,
2020,의왕시,경기도 의왕시,포일초등학교,공립,2,8,96,5,22,107,5,16,99,4,22,89,7,8,64,2,7,73,25,83,528
2020,의왕시,경기도 의왕시,오전초등학교,공립,3,4,50,3,4,44,2,3,71,1,2,62,0,4,66,0,6,70,9,23,363
2020,의왕시,경기도 의왕시,왕곡초등학교,공립,1,0,67,1,2,62,4,3,72,0,7,63,3,5,69,0,7,61,9,24,394
2020,의왕시,경기도 의왕시,의왕덕성초등학교,공립,9,7,143,19,10,125,17,4,106,17,10,131,11,2,122,3,6,109,76,39,736
2020,의왕시,경기도 의왕시,의왕부곡초등학교,공립,5,2,72,2,7,93,5,4,73,8,6,105,5,12,104,4,4,130,29,35,577
2020,의왕시,경기도 의왕시,의왕초등학교,공립,8,4,174,4,10,145,17,16,170,5,12,183,9,13,169,9,9,186,52,64,1027
2020,의왕시,경기도 의왕시,백운고등학교,공립,6,7,268,2,3,258,0,0,301,8,10,827,,,,,,,,,
2020,의왕시,경기도 의왕시,갈뫼초등학교,공립,5,6,78,6,1,71,12,10,102,3,7,89,4,7,107,2,5,103,32,36,550
2020,의왕시,경기도 의왕시,고천초등학교,공립,3,1,74,7,5,71,8,2,68,7,6,55,11,1,83,5,4,70,41,19,421
2020,의왕시,경기도 의왕시,내손초등학교,공립,1,9,51,7,10,50,2,11,41,2,6,59,2,7,48,2,4,53,16,47,302
2020,의왕시,경기도 의왕시,덕장초등학교,공립,3,2,68,3,12,79,6,11,98,4,11,82,4,1,87,0,4,96,20,41,510
2020,의왕시,경기도 의왕시,백운초등학교,공립,6,15,154,12,13,137,11,11,138,8,11,114,4,17,124,5,16,131,46,83,798
2020,의왕시,경기도 의왕시,갈뫼중학교,공립,1,11,259,7,7,222,5,4,266,13,22,747,,,,,,,,,
2020,의정부시,경기도 의정부시,삼현초등학교,공립,10,13,286,9,16,235,6,6,193,7,7,170,9,8,154,2,3,120,43,53,1158
2020,의정부시,경기도 의정부시,의정부여자고등학교,공립,9,5,264,4,0,250,1,0,260,14,5,774,,,,,,,,,
2020,의정부시,경기도 의정부시,동국대학교사범대학부속영석고등학교,사립,8,3,255,2,5,265,0,0,281,10,8,801,,,,,,,,,
2020,의정부시,경기도 의정부시,의정부고등학교,공립,6,2,322,1,2,325,0,0,355,7,4,1002,,,,,,,,,
2020,의정부시,경기도 의정부시,의정부공업고등학교,공립,20,18,371,1,7,390,1,1,446,22,26,1207,,,,,,,,,
2020,의정부시,경기도 의정부시,호원고등학교,공립,11,8,288,3,3,294,0,0,316,14,11,898,,,,,,,,,
2020,의정부시,경기도 의정부시,부용고등학교,공립,4,5,255,3,2,264,0,0,289,7,7,808,,,,,,,,,
2020,의정부시,경기도 의정부시,경민여자중학교,사립,4,1,91,2,4,118,1,2,113,7,7,322,,,,,,,,,
2020,의정부시,경기도 의정부시,경민중학교,사립,31,8,90,8,8,125,10,3,114,49,19,329,,,,,,,,,
2020,의정부시,경기도 의정부시,금오중학교,공립,3,8,156,1,5,149,2,3,166,6,16,471,,,,,,,,,
2020,의정부시,경기도 의정부시,민락중학교,공립,11,6,253,5,5,157,8,5,190,24,16,600,,,,,,,,,
2020,의정부시,경기도 의정부시,발곡중학교,공립,16,18,284,8,13,278,8,6,318,32,37,880,,,,,,,,,
2020,의정부시,경기도 의정부시,부용중학교,공립,5,2,160,2,1,145,3,3,190,10,6,495,,,,,,,,,
2020,의정부시,경기도 의정부시,신곡중학교,공립,5,8,303,3,8,294,6,2,289,14,18,886,,,,,,,,,
2020,의정부시,경기도 의정부시,다온중학교,공립,6,3,134,7,2,100,7,1,130,20,6,364,,,,,,,,,
2020,의정부시,경기도 의정부시,의정부여자중학교,공립,9,1,113,8,5,128,4,3,158,21,9,399,,,,,,,,,
2020,의정부시,경기도 의정부시,의정부중학교,공립,1,4,111,5,1,108,9,2,124,15,7,343,,,,,,,,,
2020,의정부시,경기도 의정부시,천보중학교,공립,7,11,303,6,2,293,4,4,287,17,17,883,,,,,,,,,
2020,의정부시,경기도 의정부시,충의중학교,공립,4,4,294,6,8,247,2,5,262,12,17,803,,,,,,,,,
2020,의정부시,경기도 의정부시,호원중학교,공립,3,5,323,8,6,287,9,1,315,20,12,925,,,,,,,,,
