회원ID,총구매액,최대구매액,환불금액,주구매상품,주구매지점,방문일수,방문당구매건수,주말방문비율,구매주기,성별
2654,134216000,44328000,,아동,광주점,22,2.181818182,0.25,15,1
2655,23100000,14700000,,남성정장,잠실점,2,1.0,0.0,129,1
2656,137400,79200,,차/커피,본  점,1,3.0,0.0,0,1
2657,1260000,780000,,섬유잡화,영등포점,2,1.5,1.0,63,0
2658,268397660,27000000,,기타,광주점,85,13.12941176,0.051971326,4,1
2659,8750000,8750000,,스포츠,청량리점,1,1.0,0.0,0,0
2660,4293000,3996000,,건강식품,본  점,2,1.0,0.0,24,1
2662,1100000,1100000,,골프,일산점,1,1.0,0.0,0,1
2663,897300,478400,,캐주얼,본  점,3,2.0,0.0,16,0
2664,1000000,960000,,화장품,영등포점,1,2.0,0.0,0,1
2665,64352400,25448600,12166000.0,명품,부산본점,11,3.818181818,0.142857143,30,0
2666,69093870,23210000,40305000.0,가공식품,대전점,78,4.641025641,0.26519337,4,0
2667,217500000,9754800,16570900.0,가공식품,본  점,140,3.257142857,0.293859649,2,0
2669,2766600,2260800,,농산물,본  점,3,2.333333333,0.142857143,56,0
2670,446824380,48004000,14500000.0,가공식품,잠실점,160,5.9,0.231991525,2,0
2671,224730800,45000000,22989000.0,스포츠,광주점,26,2.730769231,0.309859155,12,0
2673,74720220,19550000,10062000.0,가공식품,동래점,26,5.076923077,0.484848485,13,0
2674,750000,720000,,시티웨어,분당점,1,2.0,0.0,0,0
2677,31012480,11210000,,수산품,본  점,30,1.933333333,0.068965517,11,1
2678,46194200,43750000,,구두,본  점,2,1.5,0.666666667,62,1
2682,2775000,2775000,,남성 캐주얼,분당점,1,1.0,1.0,0,1
2683,49590500,9444000,,화장품,부산본점,13,1.307692308,0.235294118,24,0
2685,288000,288000,,주류,잠실점,1,1.0,0.0,0,1
2686,226993430,67368000,33617000.0,기타,영등포점,21,2.0,0.476190476,12,1
2687,29161000,24576000,,명품,잠실점,2,1.5,0.0,1,0
2688,277667640,42000000,146397000.0,디자이너,광주점,48,1.666666667,0.275,7,0
2689,268196320,80520000,31460000.0,화장품,본  점,32,1.5,0.291666667,10,0
2690,705635370,21924000,83354800.0,캐주얼,영등포점,142,2.281690141,0.336419753,2,1
2692,1200000,1140000,,섬유잡화,노원점,1,2.0,1.0,0,1
2696,0,170000,700700.0,차/커피,일산점,2,9.0,0.0,4,0
2698,1016018480,95784000,106829300.0,캐주얼,본  점,72,3.25,0.222222222,4,0
2699,5290900,4300000,1243200.0,기타,분당점,4,2.25,0.444444444,50,0
2700,15012000,15000000,,가공식품,영등포점,2,1.0,0.0,11,1
2701,11416850,9292000,2576000.0,기타,잠실점,8,2.5,0.0,39,1
2702,52000,52000,,축산가공,본  점,1,1.0,0.0,0,1
2703,66743500,19000000,,가공식품,잠실점,13,2.076923077,0.333333333,18,0
2705,2400000,2280000,,섬유잡화,본  점,1,2.0,1.0,0,1
2708,50673760,9987500,17173500.0,시티웨어,분당점,18,2.888888889,0.346153846,19,1
2710,239639400,31680000,,가공식품,잠실점,25,3.76,0.191489362,14,1
2711,734000,325000,,농산물,안양점,2,4.5,0.111111111,134,0
2713,479582910,43512000,3013100.0,구두,광주점,56,2.357142857,0.204545455,6,0
2714,119010,80000,,기타,안양점,1,5.0,0.0,0,0
2717,49030640,13053600,11376000.0,기타,본  점,14,1.571428571,0.227272727,21,1
2718,178212410,15237000,,가공식품,본  점,37,2.189189189,0.530864198,9,0
2719,557200,375000,,기타,본  점,1,5.0,0.0,0,0
2720,7992000,3996000,,건강식품,노원점,2,1.0,0.5,49,0
2721,14150000,9057600,,골프,영등포점,2,2.5,0.4,83,0
2722,67649000,15036000,,화장품,부산본점,14,1.857142857,0.423076923,25,0
2723,6072110,2950000,,육류,잠실점,5,2.6,0.692307692,55,1
2724,62207110,21947200,,농산물,본  점,21,3.476190476,0.164383562,13,0
2725,4687000,6888000,6888000.0,액세서리,영등포점,2,2.5,0.8,1,0
2726,1362000,1050000,,화장품,분당점,2,1.0,0.5,65,1
2727,2288000,2200000,,캐주얼,동래점,1,2.0,1.0,0,1
2728,51250,40000,,육류,부산본점,1,2.0,0.0,0,1
2729,7165800,5525000,,기타,안양점,1,7.0,1.0,0,1
2730,65470600,11109000,400000.0,가공식품,잠실점,13,2.461538462,0.09375,21,1
2731,5762000,1311000,,가공식품,본  점,7,1.714285714,0.166666667,45,0
2732,42411480,23989000,,가공식품,본  점,4,3.75,0.0,70,1
2733,286980530,49944000,,농산물,일산점,85,6.741176471,0.455497382,4,1
2734,16735600,2875000,,화장품,분당점,6,2.166666667,0.153846154,34,1
2736,302583510,17000000,,기타,부평점,68,6.426470588,0.258581236,5,1
2737,42180000,15750000,,남성 캐주얼,동래점,7,2.142857143,0.133333333,44,1
2738,81575000,18555000,23395600.0,기타,잠실점,16,1.6875,0.111111111,21,0
2739,321342150,74118000,74118000.0,디자이너,잠실점,39,2.41025641,0.244680851,9,0
2741,127478800,13992000,,디자이너,영등포점,16,1.625,0.192307692,20,0
2742,3976000,2950000,,모피/피혁,인천점,3,1.333333333,0.0,63,1
2743,20204100,4550000,,란제리/내의,잠실점,6,2.833333333,0.0,48,0
2744,24939200,14916000,1375000.0,디자이너,영등포점,3,1.666666667,0.6,2,1
2745,105784940,20400000,,가공식품,광주점,17,6.941176471,0.118644068,20,0
2747,7509600,3369600,,주류,본  점,4,2.25,0.0,50,1
2748,172550,171300,,기타,분당점,1,2.0,0.0,0,1
2749,2534400,1932000,,수산품,본  점,1,3.0,1.0,0,0
2751,15263820,8400000,,차/커피,분당점,5,2.8,0.0,64,0
2754,57857250,15210000,950000.0,기타,본  점,25,3.12,0.166666667,12,0
2755,84996000,36850000,1950000.0,셔츠,본  점,10,1.4,0.428571429,21,1
2758,58438950,1620000,,농산물,분당점,34,12.08823529,0.155717762,10,1
2759,4659600,1470000,,수산품,본  점,7,2.285714286,0.0625,44,0
2760,16650350,5954000,,가공식품,강남점,5,7.2,0.25,43,1
2764,230428880,17240800,5824000.0,농산물,분당점,106,3.273584906,0.30259366,3,0
2766,9510500,6116000,11816000.0,수산품,잠실점,11,3.090909091,0.088235294,23,0
2767,32222740,4320000,437000.0,기타,강남점,28,1.785714286,0.42,12,0
2769,12078640,3000000,,기타,미아점,2,11.5,0.695652174,8,0
2770,15549130,7898000,,기타,본  점,9,2.333333333,0.142857143,37,1
2772,12430000,5520000,,디자이너,잠실점,3,1.333333333,0.25,68,0
2776,25373600,7475000,,남성 캐주얼,영등포점,4,1.5,1.0,75,1
2778,151362880,36036000,985000.0,농산물,분당점,12,5.916666667,0.492957746,26,0
2779,1416000,1416000,,커리어,본  점,1,1.0,0.0,0,1
2781,25032500,24031200,,캐주얼,부산본점,1,2.0,0.0,0,0
2782,18684440,9175000,1725000.0,일용잡화,강남점,7,6.0,0.023809524,38,0
2783,143333800,30600000,,화장품,본  점,17,2.352941176,0.3,19,0
2784,880000,836000,,섬유잡화,본  점,1,2.0,1.0,0,1
2785,66591870,7125000,,가공식품,본  점,25,3.32,0.289156627,13,0
2788,144927950,24400000,10011100.0,골프,대전점,16,3.1875,0.31372549,20,1
2789,27275700,7766000,,기타,분당점,10,8.4,0.523809524,30,0
2790,2760000,2760000,,가공식품,본  점,1,1.0,0.0,0,1
2791,26976240,9492800,18334800.0,커리어,본  점,6,2.833333333,0.0,4,0
2792,15668700,6525000,,화장품,부산본점,2,3.0,0.666666667,44,0
2793,107113880,28176000,22458000.0,일용잡화,분당점,17,5.705882353,0.360824742,19,0
2794,14428720,2640000,2404000.0,가공식품,본  점,52,3.019230769,0.108280255,6,0
2795,8129600,6505600,,가공식품,강남점,4,1.0,0.25,47,0
2798,595280,251500,,육류,관악점,1,4.0,0.0,0,1
2799,2967000,2967000,,시티웨어,영등포점,1,1.0,0.0,0,0
2800,7303000,6417000,,섬유잡화,인천점,3,1.333333333,0.75,59,0
2801,33932910,21528000,,기타,분당점,19,2.578947368,0.163265306,17,1
2802,516317780,91080000,81586860.0,디자이너,일산점,69,2.666666667,0.211956522,5,0
2803,62181900,13024000,,주방용품,본  점,11,3.090909091,0.088235294,28,1
2805,133650,99000,,가공식품,본  점,1,4.0,0.0,0,1
2806,42835600,8660000,2839000.0,시티웨어,광주점,15,2.333333333,0.314285714,10,0
2808,172587080,19320000,46734500.0,기타,분당점,91,5.582417582,0.320866142,3,0
2809,2161400,1982400,,가공식품,일산점,2,3.5,0.0,0,0
2810,109318210,10374000,36246400.0,캐주얼,잠실점,74,3.256756757,0.319502075,4,0
2812,93604280,20750000,,화장품,강남점,12,1.916666667,0.304347826,20,0
2813,360199100,36890000,,화장품,영등포점,57,1.964912281,0.258928571,6,1
2814,119449830,29581200,100000.0,디자이너,본  점,12,1.916666667,0.347826087,30,0
2815,95811660,24500000,,기타,미아점,44,4.977272727,0.547945205,8,1
2817,30914080,7500000,,건강식품,본  점,10,1.6,0.25,26,0
2818,265621600,87768000,215804500.0,디자이너,잠실점,34,1.911764706,0.261538462,9,0
2819,217388590,11044000,2215000.0,기타,분당점,74,2.594594595,0.3125,4,0
2821,11246990,3088000,,농산물,분당점,11,3.272727273,0.75,28,1
2823,18923120,8418000,,기타,잠실점,3,3.333333333,0.9,15,0
2824,25904000,5400000,,기타,강남점,9,1.888888889,0.352941176,23,0
2825,143865250,12374000,32729100.0,가공식품,잠실점,82,2.658536585,0.467889908,4,0
2826,9824000,22500000,23750000.0,모피/피혁,분당점,5,3.2,0.4375,2,0
2827,70063010,16368000,7392000.0,기타,분당점,21,3.285714286,0.463768116,14,1
2828,4368000,4368000,,시티웨어,본  점,1,1.0,0.0,0,0
2829,93368900,26438400,,가공식품,본  점,5,5.4,0.37037037,58,0
2834,17792200,11225000,7920000.0,남성 캐주얼,본  점,5,2.0,0.0,52,0
2836,11877400,4704000,,가공식품,청량리점,10,2.1,0.857142857,32,1
2838,167820600,14875000,6175000.0,시티웨어,잠실점,36,2.194444444,0.518987342,9,0
2839,944788710,125810000,257891700.0,디자이너,잠실점,83,2.192771084,0.120879121,4,0
2841,632505460,70400000,1323300.0,아동,영등포점,106,2.29245283,0.46090535,3,0
2842,74721000,22113000,4050000.0,명품,본  점,16,1.4375,0.173913043,18,0
2845,1667000,1475000,,골프,잠실점,2,1.0,1.0,45,0
2846,176167380,11760000,,기타,분당점,57,2.719298246,0.24516129,5,1
2848,19980000,7992000,,건강식품,강남점,3,1.0,0.333333333,52,0
2849,115000,60000,,육류,잠실점,1,3.0,0.0,0,0
2851,445258440,70187000,26501800.0,명품,본  점,50,2.38,0.336134454,7,1
2852,17121400,6247200,,수산품,본  점,5,2.0,0.4,38,1
2853,3526000,2760000,,섬유잡화,일산점,2,2.5,0.0,3,0
2854,352213520,23848000,,기타,잠실점,21,3.714285714,0.474358974,16,0
2855,526154100,34224000,35829000.0,디자이너,분당점,66,3.575757576,0.203389831,5,0
2856,146383800,18560000,,화장품,본  점,20,1.6,0.09375,16,0
2857,3135270,1248000,,가공식품,본  점,2,12.5,1.0,7,1
2859,157326540,49366800,10512500.0,농산물,분당점,21,2.80952381,0.440677966,16,0
2860,100150,62000,,가공식품,잠실점,2,2.0,0.25,14,1
2862,85866250,14625000,2400000.0,기타,청량리점,14,2.857142857,0.25,21,1
2865,1837630,686000,,육류,영등포점,7,1.428571429,0.5,34,1
2867,105402500,26750000,13810000.0,골프,광주점,14,1.285714286,0.055555556,14,0
2868,13800000,13800000,,명품,영등포점,1,1.0,1.0,0,1
2869,2797000,1512000,,농산물,본  점,3,2.333333333,0.0,58,0
2870,35972270,6250000,,가공식품,분당점,8,5.125,0.048780488,43,0
2872,3784000,2725000,,시티웨어,분당점,1,3.0,0.0,0,0
2873,1000000,1000000,,명품,부산본점,1,1.0,0.0,0,0
2875,7768680,5700000,,캐주얼,관악점,3,2.333333333,1.0,54,1
2876,7682940,506000,,축산가공,영등포점,8,7.75,0.580645161,34,0
2877,10500000,10500000,,남성정장,노원점,1,1.0,0.0,0,1
2878,24121790,5500000,,기타,본  점,8,3.125,0.72,42,1
2879,11487000,9975000,,남성 캐주얼,영등포점,2,1.0,0.5,156,0
2880,112516760,9834000,,농산물,부산본점,25,4.08,0.284313725,14,0
2881,20655400,7992000,,기타,강남점,13,3.538461538,0.173913043,27,1
2882,10057000,5377000,,디자이너,잠실점,2,1.5,0.0,0,0
2885,59194520,7337000,3105000.0,아동,잠실점,20,3.0,0.6,15,0
2887,201236330,47952000,,가공식품,본  점,19,4.368421053,0.506024096,17,0
2888,195117700,20328000,10000000.0,디자이너,잠실점,22,2.409090909,0.283018868,15,1
2889,7947410,4825000,675000.0,기타,광주점,5,2.6,0.076923077,23,1
2890,49838650,9306000,,기타,분당점,13,2.615384615,0.294117647,25,1
2891,62689690,7636800,20226600.0,화장품,본  점,28,2.428571429,0.411764706,11,0
2892,6466000,1700000,1700000.0,가공식품,영등포점,11,2.272727273,0.36,23,1
2893,591340,402400,,가공식품,본  점,3,2.666666667,0.0,63,1
2895,885000,649000,,모피/피혁,부평점,1,2.0,0.0,0,0
2898,8547600,5544000,,스포츠,본  점,2,1.5,0.666666667,69,0
2900,106921520,27540000,3716400.0,농산물,본  점,72,3.208333333,0.19047619,4,0
2902,131416640,18727200,,화장품,청량리점,21,2.952380952,0.290322581,16,1
2903,2728000,1380000,420000.0,육류,일산점,12,1.5,0.333333333,27,0
2905,27490000,15824000,,가공식품,본  점,4,1.25,0.0,61,0
2908,112242240,17640000,3114400.0,농산물,본  점,46,4.52173913,0.230769231,7,0
2909,27185700,9750000,,화장품,영등포점,4,4.0,0.4375,84,0
2910,240000,240000,,일용잡화,본  점,1,1.0,0.0,0,0
2911,340923510,15575000,,농산물,부산본점,89,10.60674157,0.662076271,4,0
2913,49855600,17500000,5326200.0,명품,본  점,11,1.454545455,0.3125,22,1
2915,14056000,8032000,,생활잡화,본  점,1,2.0,0.0,0,1
2917,2134800,1545000,,가공식품,부산본점,3,1.666666667,0.6,88,0
2918,534000,444000,,육류,동래점,2,1.0,0.5,93,1
2919,105146200,15780000,,기타,본  점,16,2.375,0.052631579,19,0
2922,121379900,44880000,29106000.0,기타,미아점,39,3.615384615,0.234042553,8,0
2923,54424600,44400000,,기타,분당점,8,8.25,0.0,33,1
2924,154688000,46008000,3087000.0,농산물,광주점,39,2.58974359,0.108910891,9,0
2925,134545200,20982000,,기타,잠실점,18,3.055555556,0.054545455,18,1
2926,28673400,19826000,,피혁잡화,노원점,1,6.0,0.0,0,0
2927,26387350,15000000,,기타,부산본점,6,2.333333333,0.5,56,0
2928,21120000,7260000,,수산품,본  점,3,1.0,0.333333333,73,1
2929,120310000,24500000,1904000.0,화장품,본  점,11,2.0,0.681818182,27,0
2930,11177000,4440000,444000.0,주방용품,본  점,5,1.8,0.444444444,55,0
2931,165100410,27000000,21625000.0,가공식품,대전점,19,4.421052632,0.05952381,18,0
2932,38657040,7920000,,시티웨어,잠실점,15,2.066666667,0.322580645,15,0
2933,136995960,28704000,46711100.0,디자이너,영등포점,36,2.194444444,0.278481013,9,0
2934,214500,156000,,수산품,본  점,1,2.0,0.0,0,0
2935,85000,60000,,육류,영등포점,1,2.0,0.0,0,1
2937,56852570,12125000,,화장품,본  점,18,1.611111111,0.172413793,16,0
2938,15712940,4180000,,기타,분당점,19,3.157894737,0.416666667,12,0
2939,39459570,1612110,,기타,대전점,25,9.0,0.186666667,14,1
2940,68028000,48990000,2550000.0,시티웨어,본  점,4,1.75,0.142857143,24,0
2941,1500000,1500000,,남성정장,부평점,1,1.0,0.0,0,1
2943,166079080,49020000,,농산물,본  점,45,4.333333333,0.246153846,5,0
2944,30054400,5040000,2000000.0,기타,본  점,9,3.333333333,0.4,28,1
2945,103379690,52800000,,수산품,본  점,1,5.0,0.0,0,0
2946,25593200,17760000,15341400.0,일용잡화,잠실점,8,2.0,0.0,27,0
2947,13481600,7040000,,골프,분당점,1,2.0,0.0,0,0
2949,7917000,5475000,11576000.0,시티웨어,본  점,13,1.538461538,0.4,10,0
2950,3250000,1104000,,시티웨어,강남점,3,2.333333333,0.0,70,0
2951,40477920,27416000,,수산품,본  점,8,2.5,0.5,19,1
2952,1263583920,161736000,165172000.0,디자이너,본  점,103,3.067961165,0.088607595,3,0
2954,360680090,38425000,,스포츠,분당점,23,3.130434783,0.430555556,14,0
2955,188097900,11040000,10510200.0,가공식품,동래점,26,4.115384615,0.654205607,12,1
2956,166846400,18060000,43295400.0,캐주얼,대전점,43,2.465116279,0.443396226,8,0
2957,1710800,1300000,,가공식품,일산점,2,1.5,0.333333333,50,0
2958,32674250,11500000,,기타,잠실점,11,2.0,0.318181818,31,1
2959,50694000,21600000,1250000.0,가공식품,잠실점,10,1.4,0.428571429,33,0
2961,11345600,5320000,,화장품,분당점,4,2.0,0.0,26,1
2962,2237900,2140600,,남성 캐주얼,센텀시티점,1,2.0,1.0,0,1
2966,308784480,21750000,19813000.0,기타,본  점,51,3.333333333,0.417647059,6,0
2967,2534000,1470000,1228800.0,구두,영등포점,3,2.0,0.333333333,36,0
2968,9323600,2850000,,건강식품,잠실점,5,1.6,0.25,46,0
2971,126872000,32400000,12597000.0,기타,미아점,21,3.571428571,0.32,16,1
2972,50067100,6500000,,화장품,영등포점,15,1.733333333,0.192307692,22,0
2973,69004530,17000000,,일용잡화,부산본점,17,2.647058824,0.177777778,20,0
2974,141584830,25000000,,기타,일산점,27,8.074074074,0.357798165,11,1
2975,7084000,7084000,,시티웨어,노원점,1,1.0,0.0,0,0
2977,24008900,19460000,,가공식품,분당점,4,4.25,0.823529412,32,0
2979,20050010,2760000,4606400.0,축산가공,부산본점,65,5.769230769,0.069333333,5,0
2981,95483500,22412500,,디자이너,잠실점,9,1.666666667,0.266666667,26,0
2982,57194500,29337000,,디자이너,분당점,4,1.25,0.2,70,0
2983,167854750,104400000,169806000.0,명품,본  점,73,1.945205479,0.345070423,4,0
2986,12760850,3720000,,캐주얼,노원점,13,1.769230769,0.347826087,23,0
2987,15032000,8360000,,가공식품,본  점,8,3.0,0.041666667,35,0
2988,166000,101200,,수산품,대전점,1,2.0,1.0,0,1
2989,408176060,17641000,11688000.0,농산물,청량리점,211,6.298578199,0.20993228,1,0
2990,27492150,5101200,,건강식품,분당점,14,1.642857143,0.565217391,23,0
2991,4735400,1840000,,캐주얼,일산점,5,1.8,0.333333333,50,1
2993,31920000,22350000,,시티웨어,본  점,3,1.0,0.333333333,77,0
2994,5280600,1920000,,섬유잡화,본  점,3,1.666666667,0.2,106,1
2995,23093780,11160000,,가공식품,강남점,6,6.833333333,0.024390244,54,1
2997,270893030,73488000,6794000.0,시티웨어,분당점,45,3.533333333,0.289308176,7,0
2998,330125340,119520000,131246400.0,농산물,광주점,145,4.062068966,0.348047538,2,0
3000,249800,186000,,가공식품,본  점,1,2.0,1.0,0,1
3001,12654000,6867000,,기타,영등포점,2,1.5,1.0,98,0
3002,55116530,11175000,3285000.0,가공식품,강남점,20,4.7,0.563829787,16,0
3003,5850000,4200000,,악기,잠실점,2,1.0,0.5,5,1
3004,3190000,3190000,,화장품,부산본점,1,1.0,0.0,0,1
3006,1434500,700000,100000.0,가공식품,잠실점,5,2.6,0.0,49,0
3007,54296320,8820000,,트래디셔널,잠실점,9,2.222222222,0.4,20,1
3009,620500,403000,,주방용품,일산점,1,4.0,0.0,0,1
3010,71392370,19980000,,농산물,안양점,7,4.857142857,0.294117647,41,1
3012,11154550,8125000,,피혁잡화,본  점,4,2.0,0.375,58,1
3013,54369820,7500000,,농산물,강남점,31,3.903225806,0.363636364,10,0
3015,2117500,1275000,,농산물,본  점,2,2.0,0.0,98,0
3018,323203120,108936000,4662000.0,가공식품,본  점,47,2.382978723,0.089285714,7,0
3019,56809560,37050000,,셔츠,잠실점,13,1.461538462,0.157894737,20,0
3020,38086480,8854000,,기타,분당점,22,7.181818182,0.417721519,15,0
3021,66480400,8694000,13130000.0,디자이너,잠실점,25,1.56,0.076923077,13,0
3022,120396750,15290000,4973000.0,농산물,일산점,34,4.352941176,0.155405405,10,0
3023,11896000,6174000,,아동,부산본점,1,3.0,0.0,0,1
3025,105429150,110000000,128525000.0,기타,본  점,25,2.68,0.343283582,13,0
3026,65181300,22575000,,건강식품,부산본점,8,1.625,0.307692308,33,1
3027,28637000,13041000,,남성 캐주얼,본  점,6,1.166666667,0.142857143,52,1
3028,1836000,1836000,,건강식품,안양점,1,1.0,1.0,0,1
3029,148786430,112752000,,대형가전,영등포점,19,1.210526316,0.391304348,17,1
3030,19021710,6500000,,농산물,청량리점,24,2.083333333,0.32,14,1
3031,180000,9020000,12110000.0,명품,본  점,5,1.0,0.2,35,0
3032,12534600,5060000,,가공식품,본  점,11,3.545454545,0.461538462,29,0
3033,255921490,55921800,,기타,본  점,13,4.615384615,0.083333333,26,0
3034,708400,677600,,수산품,분당점,1,2.0,0.0,0,1
3035,10258870,1662500,,농산물,청량리점,10,4.8,0.291666667,26,0
3036,47767280,2052160,,기타,일산점,12,22.08333333,0.230188679,16,1
3037,15571000,7546000,,디자이너,강남점,2,1.5,0.0,15,0
3038,1210000,1210000,,화장품,강남점,1,1.0,0.0,0,0
3039,3105000,1265000,,구두,본  점,3,1.333333333,0.75,69,1
3040,8946290,6314400,,차/커피,본  점,10,3.0,0.433333333,29,0
3041,223409950,47385000,,디자이너,본  점,30,2.166666667,0.276923077,11,0
3042,54132000,52992000,,건강식품,본  점,2,1.0,0.5,48,1
3043,168444410,31487000,38202000.0,디자이너,본  점,35,1.885714286,0.333333333,10,0
3044,156016590,10758000,3000000.0,일용잡화,일산점,59,2.983050847,0.272727273,5,0
3046,7995000,6275000,,남성 캐주얼,본  점,2,2.0,0.0,7,1
3047,2381600,2250000,,차/커피,본  점,1,3.0,0.0,0,1
3049,89966740,37012500,,가공식품,본  점,11,2.272727273,0.04,24,0
3050,16640400,12936000,,가공식품,잠실점,2,5.5,0.0,3,0
3051,329495320,36340000,12581000.0,농산물,분당점,69,3.289855072,0.246696035,5,0
3052,20037200,5225000,680000.0,시티웨어,영등포점,11,1.818181818,0.8,30,0
3053,439900,212500,,차/커피,본  점,1,7.0,0.0,0,1
3054,64158850,19684000,,수산품,영등포점,15,1.533333333,0.391304348,19,1
3055,25435660,9522000,104000.0,가공식품,본  점,14,4.357142857,0.459016393,21,1
3056,58661670,20470000,,농산물,본  점,55,3.309090909,0.153846154,6,0
3057,1740400,1518000,,가공식품,본  점,1,5.0,0.0,0,0
3058,35345890,8730000,,기타,인천점,9,4.444444444,0.5,36,1
3059,27141450,8260000,,가공식품,영등포점,15,3.0,0.244444444,22,0
3060,46462570,10800000,9996000.0,기타,잠실점,36,3.194444444,0.443478261,8,0
3061,40196630,19008000,1000000.0,농산물,관악점,4,5.0,0.6,69,0
3062,6158000,3225000,,가공식품,잠실점,7,4.428571429,0.193548387,40,1
3063,16767000,6136000,5375000.0,피혁잡화,잠실점,7,1.571428571,0.0,44,0
3064,260800,245000,,젓갈/반찬,분당점,1,3.0,0.0,0,0
3065,11302500,7140000,,수산품,잠실점,2,1.5,0.0,112,0
3066,17758500,6699000,,일용잡화,영등포점,4,3.25,0.307692308,17,1
3067,1086000,1040000,,가공식품,본  점,2,4.5,0.0,21,0
3068,122211260,39564000,,기타,잠실점,32,2.78125,0.426966292,11,0
3069,43989800,14500000,,기타,강남점,4,6.0,0.375,39,1
3070,31882910,4752000,,수산품,본  점,21,3.904761905,0.451219512,15,0
3071,3925000,2500000,,셔츠,일산점,1,2.0,0.0,0,0
3072,6185000,2750000,,남성 캐주얼,부산본점,2,1.5,0.0,13,0
3073,15803400,4250000,238100.0,캐주얼,일산점,15,1.866666667,0.321428571,21,0
3074,628853590,41170000,,농산물,관악점,123,4.479674797,0.337568058,2,0
3075,80002880,29920000,32845000.0,시티웨어,영등포점,11,2.727272727,0.1,24,0
3076,201474600,36777000,,화장품,잠실점,15,3.066666667,0.347826087,19,0
3077,621678290,139860000,2643000.0,명품,본  점,72,2.486111111,0.223463687,4,0
3079,73751700,11396000,10071500.0,기타,분당점,24,2.25,0.407407407,14,0
3081,58175600,11638000,17411000.0,디자이너,부산본점,14,1.785714286,0.56,22,0
3082,46933500,17000000,,가공식품,본  점,6,4.833333333,0.310344828,56,1
3083,22675000,15120000,,화장품,분당점,3,1.666666667,0.0,81,0
3085,12935000,10560000,,남성정장,분당점,1,2.0,0.0,0,1
3086,70889300,9360000,,젓갈/반찬,분당점,15,3.4,0.294117647,22,1
3087,952000,792000,,섬유잡화,잠실점,1,2.0,0.0,0,1
3088,1392690,1320000,1320000.0,농산물,잠실점,4,2.25,0.111111111,49,0
3091,663000,663000,,구두,관악점,1,1.0,1.0,0,0
3092,101143980,6556000,29110800.0,캐주얼,본  점,48,5.229166667,0.043824701,7,1
3093,8770000,8770000,,시티웨어,안양점,1,1.0,0.0,0,1
3094,454105600,115000000,2935500.0,차/커피,분당점,131,3.786259542,0.342741935,2,1
3095,4872000,4218000,,모피/피혁,분당점,2,2.5,0.0,49,0
3096,63753800,22428000,,가공식품,본  점,4,3.5,0.357142857,27,0
3097,170570000,24480000,,화장품,본  점,18,2.055555556,0.162162162,19,0
3098,358200,255000,,가공식품,분당점,1,4.0,1.0,0,1
3099,3892000,1992000,,캐주얼,잠실점,1,2.0,0.0,0,1
3100,10698400,6504000,,기타,일산점,5,2.4,0.083333333,57,0
3102,35614000,28490000,,디자이너,영등포점,8,1.375,0.181818182,33,0
3103,275342460,41250000,39161600.0,농산물,강남점,96,10.14583333,0.184804928,3,0
3104,2044000,2044000,,모피/피혁,분당점,1,1.0,0.0,0,0
3105,368300,318900,,육류,분당점,1,2.0,1.0,0,0
3106,19131000,12562000,664100.0,젓갈/반찬,강남점,7,2.571428571,0.444444444,43,1
3107,6675000,6675000,,남성 캐주얼,부평점,1,1.0,0.0,0,1
3108,21303750,5720000,6256800.0,구두,잠실점,12,1.5,0.388888889,24,1
3112,39054430,12550000,,기타,잠실점,14,2.142857143,0.266666667,20,1
3113,1036400,464000,,수산품,강남점,3,3.0,0.555555556,81,1
3114,125696500,13450000,3300000.0,트래디셔널,부평점,17,2.058823529,0.742857143,20,0
3117,11270000,11270000,,시티웨어,본  점,1,1.0,1.0,0,1
3118,5222500,4182500,,주류,잠실점,1,3.0,0.0,0,1
3119,208520300,32250000,,화장품,본  점,18,2.111111111,0.236842105,18,0
3120,2846000,2750000,,화장품,본  점,1,2.0,0.0,0,0
3123,494246890,44175000,25123800.0,남성 트랜디,본  점,68,2.235294118,0.506578947,5,1
3124,75171750,9560000,,기타,노원점,33,5.0,0.509090909,10,0
3125,50949200,9900000,,아동,영등포점,7,5.857142857,0.804878049,39,1
3126,6906000,5712000,,피혁잡화,본  점,3,1.666666667,0.4,49,1
3127,18792300,5375000,,구두,광주점,6,1.333333333,0.375,36,0
3128,439900,247500,,가공식품,분당점,1,7.0,1.0,0,1
3129,1120000,1120000,,섬유잡화,본  점,1,1.0,1.0,0,0
3130,58447900,25622000,,가공식품,잠실점,4,2.25,0.222222222,47,0
3131,45838700,12800000,9255000.0,섬유잡화,부산본점,41,1.365853659,0.160714286,8,1
3134,237245630,12072000,10324000.0,농산물,청량리점,121,3.26446281,0.33164557,2,0
3136,106081270,7680000,15564400.0,가공식품,본  점,100,5.2,0.178846154,3,0
3137,369339200,49300000,16902000.0,명품,본  점,41,3.0,0.154471545,8,0
3139,4770000,3510000,,구두,잠실점,1,2.0,0.0,0,0
3142,88786740,31970000,71465800.0,디자이너,영등포점,22,2.090909091,0.391304348,15,1
3144,137167370,14880000,58060500.0,기타,잠실점,43,4.069767442,0.508571429,7,0
3145,190486200,15067000,36542500.0,명품,울산점,36,2.333333333,0.261904762,9,1
3147,440000,230000,,골프,본  점,1,3.0,0.0,0,0
3149,129544200,93500000,,농산물,본  점,15,2.2,0.454545455,21,0
